input_id	comparison_id	input_category	tool_a	tool_b	top_10_jaccard	top_25_jaccard	fdr05_overlap_jaccard	fdr01_overlap_jaccard	spearman_full_rank	pearson_neglog10padj	direction_agreement
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_DESeq2	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.5151515151515151	0.16666666666666666	0.4	0.5772228557711957	0.802380245463349	0.52
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_DESeq2	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.8518518518518519	1.0	0.5	0.9404282762107125	0.9989858418868461	0.96
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_edgeR	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.28205128205128205	0.05263157894736842	0.0	0.3483750097950995	0.5574573964321483	0.46
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_edgeR	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764	0.10526315789473684	0.07692307692307693	0.44248951324014446	0.5797139795803814	0.5
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_edgeR	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.3888888888888889	0.5	0.0	0.7665550133285698	0.9913120137728698	0.96
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_limma	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	fgsea	gseapy_enrichr	0.17647058823529413	0.47058823529411764	0.0	0.0	0.3543074811363648	0.379690448052415	0.46
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_limma	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.17647058823529413	0.42857142857142855	0.0	0.0	0.3041310463070129	0.38417687686077795	0.52
gtex_tissue_pair__GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum_limma	GTEx_adipose_subcutaneous_vs_adipose_visceral_omentum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.6129032258064516			0.8712611447784124	0.9976634576960399	0.9
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_DESeq2	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.28205128205128205	0.058823529411764705	0.0	0.24170300215607873	0.7779236526785239	0.52
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_DESeq2	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.25	0.3888888888888889	0.058823529411764705	0.0	0.24170300215607873	0.7544399619682994	0.5
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_DESeq2	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.6666666666666666	0.42857142857142855	1.0		1.0	0.9967507489122343	0.98
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_edgeR	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.35135135135135137	0.041666666666666664	0.0	0.39497580410257044	0.6559834847324341	0.48
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_edgeR	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.041666666666666664	0.06666666666666667	0.3678063762457594	0.7409459322696131	0.46
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_edgeR	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.3333333333333333	0.3888888888888889	1.0	0.0	0.833609641660821	0.9884383733014808	0.86
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_limma	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.35135135135135137	0.0	0.0	0.336275600598053	0.9190677119350514	0.48
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_limma	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.25	0.47058823529411764	0.0	0.0	0.336275600598053	0.9192028044867359	0.46
gtex_tissue_pair__GTEx_brain_cortex_vs_muscle_skeletal_limma	GTEx_brain_cortex_vs_muscle_skeletal	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.3333333333333333	0.35135135135135137			1.0	0.9999825123264877	0.9
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_DESeq2	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	gseapy_enrichr	0.6666666666666666	0.47058823529411764	0.14285714285714285	0.0	0.5152848746174858	0.7222010785194491	0.4
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_DESeq2	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.6666666666666666	0.47058823529411764	0.0	0.0	0.44496076550544533	0.7032152073076466	0.48
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_DESeq2	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.0		0.9403914550488643	0.9942143060408792	0.92
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_edgeR	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	gseapy_enrichr	0.6666666666666666	0.5625	0.0	0.0	0.4999928097993536	0.6398483554212011	0.44
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_edgeR	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.5384615384615384	0.47058823529411764	0.0	0.0	0.4642280838876102	0.6272309407316832	0.46
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_edgeR	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.8518518518518519	0.0		0.9688303612640127	0.9943005258693245	0.98
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_limma	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	gseapy_enrichr	0.6666666666666666	0.47058823529411764	0.0	0.0	0.4699013792085647	0.6541408249162498	0.42
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_limma	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.5384615384615384	0.47058823529411764	0.0	0.0	0.41212016011655395	0.6354784170445573	0.46
gtex_tissue_pair__GTEx_esophagus_mucosa_vs_esophagus_muscularis_limma	GTEx_esophagus_mucosa_vs_esophagus_muscularis	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	1.0			0.9841057651149209	0.9962284285607724	0.92
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_DESeq2	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.6129032258064516	0.15384615384615385	0.1111111111111111	0.5136971462949822	0.8028428482240989	0.5
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_DESeq2	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.6129032258064516	0.07692307692307693	0.1111111111111111	0.44184377962113064	0.7972672511055646	0.42
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_DESeq2	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	0.5	1.0	0.9675784074345163	0.9932041111397194	0.88
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_edgeR	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.5151515151515151	0.08695652173913043	0.10526315789473684	0.39764358408220646	0.8255278893889268	0.48
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_edgeR	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.08695652173913043	0.10526315789473684	0.36353592793664874	0.8146693157005245	0.4
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_edgeR	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231	1.0	1.0	0.9714022785111883	0.9939930996076091	0.88
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_limma	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.42857142857142855	0.07407407407407407	0.08695652173913043	0.4209137032521173	0.8177629317765688	0.52
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_limma	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.5384615384615384	0.42857142857142855	0.07407407407407407	0.043478260869565216	0.39649865209824414	0.8009200933109366	0.48
gtex_tissue_pair__GTEx_heart_left_ventricle_vs_lung_limma	GTEx_heart_left_ventricle_vs_lung	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	1.0	0.5	0.971356793887984	0.9894184752495734	0.92
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_DESeq2	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.3888888888888889	0.05555555555555555	0.0	0.37345636183224185	0.44690548281915776	0.5
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_DESeq2	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.3888888888888889	0.0	0.0	0.3594920675278052	0.44389034465949095	0.48
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_DESeq2	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.0		0.9879508654126195	0.990155467815348	0.94
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_edgeR	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	gseapy_enrichr	0.5384615384615384	0.42857142857142855	0.045454545454545456	0.0	0.37379996349261363	0.590953718697762	0.54
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_edgeR	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.5384615384615384	0.42857142857142855	0.0	0.0	0.36111162150974163	0.59012149679115	0.54
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_edgeR	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0	0.0		0.9952972868443217	0.9986063576841172	1.0
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_limma	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.35135135135135137	0.08695652173913043	0.0	0.30859723391235167	0.6059249948262071	0.48
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_limma	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.35135135135135137	0.08695652173913043	0.0	0.31532850272217794	0.6046619488188164	0.48
gtex_tissue_pair__GTEx_liver_vs_kidney_cortex_limma	GTEx_liver_vs_kidney_cortex	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	1.0		0.9667123503871987	0.9881090472219024	1.0
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_DESeq2	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.42857142857142855	0.0	0.0	-0.06651061918898044	-0.10541287827846946	0.4
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_DESeq2	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.05263157894736842	0.35135135135135137	0.0	0.0	-0.04711274053079491	-0.12158337475231416	0.5
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_DESeq2	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.17647058823529413	0.35135135135135137	0.0		0.41127127885563974	0.9538374629789556	0.78
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_edgeR	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	gseapy_enrichr	0.17647058823529413	0.42857142857142855	0.0	0.0			0.38
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_edgeR	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.05263157894736842	0.28205128205128205	0.0	0.0	-0.04553931492230562	-0.049207547157294786	0.46
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_edgeR	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.05263157894736842	0.3157894736842105					0.84
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_limma	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	gseapy_enrichr	0.17647058823529413	0.42857142857142855	0.0	0.0	0.0007963706200189561	-0.01139054949781016	0.4
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_limma	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.05263157894736842	0.3157894736842105	0.0	0.0	0.0725451131934647	0.007526712839980649	0.44
gtex_tissue_pair__GTEx_pituitary_vs_thyroid_limma	GTEx_pituitary_vs_thyroid	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.5384615384615384	0.42857142857142855			0.6937902736049334	0.9959629251042348	0.92
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_DESeq2	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	gseapy_enrichr	0.3333333333333333	0.47058823529411764	0.5	0.0	0.4451947008263081	0.5705824601229252	0.48
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_DESeq2	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.5151515151515151	1.0	0.0	0.4284867250229108	0.5927283425084541	0.5
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_DESeq2	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	0.5	1.0	0.936255702682468	0.9926519582691931	0.9
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_edgeR	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	gseapy_enrichr	0.3333333333333333	0.42857142857142855	0.3333333333333333	0.5	0.4546446056429149	0.8231656935639015	0.44
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_edgeR	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.5	0.5	0.43200076049644887	0.8416503634467918	0.46
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_edgeR	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.7857142857142857	0.3333333333333333	1.0	0.9173661060446231	0.9840844163161047	0.94
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_limma	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.42857142857142855	0.14285714285714285	0.25	0.37968037031656326	0.9015283593140719	0.44
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_limma	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.42857142857142855	0.42857142857142855	0.25	0.33531978684955277	0.902611168974914	0.46
gtex_tissue_pair__GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic_limma	GTEx_skin_sun_exposed_lower_leg_vs_skin_not_sun_exposed_suprapubic	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.5384615384615384	0.9230769230769231	0.3333333333333333	1.0	0.9766131867884202	0.9965973924740332	0.98
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_DESeq2	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.35135135135135137	0.0	0.0	0.20706321800736951	0.6153295070088287	0.5
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_DESeq2	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.3157894736842105	0.0	0.0	0.20519912793603493	0.6868691747708711	0.6
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_DESeq2	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.9230769230769231			0.7578478681783248	0.9505228009461536	0.86
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_edgeR	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.35135135135135137	0.08333333333333333	0.0	0.20617248358593723	0.6264228391850113	0.56
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_edgeR	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.35135135135135137	0.0	0.0	0.27604920608194217	0.6023883203104864	0.52
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_edgeR	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.9230769230769231	0.0		0.6739863319429941	0.9480045696609756	0.92
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_limma	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	gseapy_enrichr	0.42857142857142855	0.35135135135135137	0.07692307692307693	0.038461538461538464	0.2934312417729235	0.7583636506887915	0.6
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_limma	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.3888888888888889	0.038461538461538464	0.0	0.3034826349584865	0.7539021671418973	0.64
gtex_tissue_pair__GTEx_stomach_vs_small_intestine_terminal_ileum_limma	GTEx_stomach_vs_small_intestine_terminal_ileum	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	0.7241379310344828	0.5	0.0	0.8177122010873287	0.9713881840346776	0.76
gtex_tissue_pair__GTEx_testis_vs_ovary_DESeq2	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.2894736842105263	0.05555555555555555	0.0	0.34724151686598		0.3333333333333333
gtex_tissue_pair__GTEx_testis_vs_ovary_DESeq2	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.1111111111111111	0.2894736842105263	0.05555555555555555	0.0625	0.16721186493883003		0.25
gtex_tissue_pair__GTEx_testis_vs_ovary_DESeq2	GTEx_testis_vs_ovary	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.1111111111111111	0.28205128205128205	1.0	0.0	0.7142857142857143	0.9983234023471024	0.8
gtex_tissue_pair__GTEx_testis_vs_ovary_edgeR	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	gseapy_enrichr	0.1111111111111111	0.3157894736842105	0.0	0.0			0.22
gtex_tissue_pair__GTEx_testis_vs_ovary_edgeR	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.25	0.25	0.0	0.0	-0.09438156948662328	0.11299635053807701	0.48
gtex_tissue_pair__GTEx_testis_vs_ovary_edgeR	GTEx_testis_vs_ovary	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.05263157894736842	0.21951219512195122					0.74
gtex_tissue_pair__GTEx_testis_vs_ovary_limma	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	gseapy_enrichr	0.1111111111111111	0.35135135135135137	0.0	0.0			0.2
gtex_tissue_pair__GTEx_testis_vs_ovary_limma	GTEx_testis_vs_ovary	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.05263157894736842	0.25	0.0	0.0	-0.12323950166065584	-0.06761887856301826	0.46
gtex_tissue_pair__GTEx_testis_vs_ovary_limma	GTEx_testis_vs_ovary	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.05263157894736842	0.25					0.74
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_DESeq2	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	gseapy_enrichr	0.3333333333333333	0.42857142857142855	0.0	0.0	0.3230043596170928	0.518784034827483	0.48
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_DESeq2	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.42857142857142855	0.0	0.0	0.3047164999085094	0.531382884707086	0.5
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_DESeq2	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	1.0	1.0			0.9869413278246152	0.9972477494592594	0.98
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_edgeR	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.35135135135135137	0.0	0.0	0.3198580857381984	0.3095201814268822	0.5
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_edgeR	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.42857142857142855	0.3888888888888889	0.0	0.0	0.3306958160293805	0.3201794056134466	0.52
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_edgeR	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.5384615384615384	0.9230769230769231			0.9563476595675194	0.9942092902981887	0.9
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_limma	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	gseapy_enrichr	0.25	0.35135135135135137	0.0	0.0	0.26285128000593055	0.30027478909088634	0.5
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_limma	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	fgsea	clusterProfiler_ORA	0.3333333333333333	0.47058823529411764	0.037037037037037035	0.0	0.28304995862097276	0.3288941010814674	0.54
gtex_tissue_pair__GTEx_whole_blood_vs_spleen_limma	GTEx_whole_blood_vs_spleen	gtex_tissue_pair	gseapy_enrichr	clusterProfiler_ORA	0.8181818181818182	0.3888888888888889	0.0		0.6796827382933917	0.983395096295732	0.92
