pathway_id	pathway_name	collection	subcollection	organism	gene_symbol	gene_ensembl	gene_entrez
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FYN	ENSG00000010810	2534
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GSK3B	ENSG00000082701	2932
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	HLA-DMA	ENSG00000204257	3108
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IFNG	ENSG00000111537	3458
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL10	ENSG00000136634	3586
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL12A	ENSG00000168811	3592
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL12B	ENSG00000113302	3593
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL2	ENSG00000109471	3558
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL6	ENSG00000136244	3569
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ILK	ENSG00000166333	3611
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ITGAL	ENSG00000005844	3683
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ITGB2	ENSG00000160255	3689
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	JAK1	ENSG00000162434	3716
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	KRT8	ENSG00000170421	3856
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LAMA2	ENSG00000196569	3908
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MAPK1	ENSG00000100030	5594
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MAPK3	ENSG00000102882	5595
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MICA	ENSG00000204520	100507436
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MMP9	ENSG00000100985	4318
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MYH6	ENSG00000197616	4624
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NFKB2	ENSG00000077150	4791
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NOD2	ENSG00000167207	64127
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NOS1	ENSG00000089250	4842
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PABPC1	ENSG00000070756	26986
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PARP1	ENSG00000143799	142
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PIK3R1	ENSG00000145675	5295
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PTCRA	ENSG00000171611	171558
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PYCARD	ENSG00000103490	29108
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RAC2	ENSG00000128340	5880
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RAC3	ENSG00000169750	5881
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RASA1	ENSG00000145715	5921
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SGCA	ENSG00000108823	6442
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SGCB	ENSG00000163069	6443
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SGCD	ENSG00000170624	6444
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SGCG	ENSG00000102683	6445
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SOCS1	ENSG00000185338	8651
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SOS1	ENSG00000115904	6654
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SRC	ENSG00000197122	6714
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT1	ENSG00000115415	6772
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT3	ENSG00000168610	6774
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TGFB1	ENSG00000105329	7040
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TICAM1	ENSG00000127666	148022
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TLR3	ENSG00000164342	7098
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TLR4	ENSG00000136869	7099
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TLR5	ENSG00000187554	7100
M39776	WP_ACUTE_VIRAL_MYOCARDITIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TNF	ENSG00000232810	7124
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ADIPOQ	ENSG00000181092	9370
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	AGPAT2	ENSG00000169692	10555
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	AGT	ENSG00000135744	183
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	AHR	ENSG00000106546	196
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ASIP	ENSG00000101440	434
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BMP1	ENSG00000168487	649
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BMP2	ENSG00000125845	650
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BMP3	ENSG00000152785	651
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BMP4	ENSG00000125378	652
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BORCS8-MEF2B	ENSG00000064489	4207
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	BSCL2	ENSG00000168000	26580
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CDKN1A	ENSG00000124762	1026
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CEBPA	ENSG00000245848	1050
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CEBPB	ENSG00000172216	1051
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CEBPD	ENSG00000221869	1052
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CELF1	ENSG00000149187	10658
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CFD	ENSG00000197766	1675
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CISD1	ENSG00000122873	55847
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CNTFR	ENSG00000122756	1271
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CREB1	ENSG00000118260	1385
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CTNNB1	ENSG00000168036	1499
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CYP26A1	ENSG00000095596	1592
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	CYP26B1	ENSG00000003137	56603
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	DDIT3	ENSG00000175197	1649
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	DLK1	ENSG00000185559	8788
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	DVL1	ENSG00000107404	1855
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	E2F1	ENSG00000101412	1869
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	E2F4	ENSG00000205250	1874
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	EBF1	ENSG00000164330	1879
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	EGR2	ENSG00000122877	1959
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	EPAS1	ENSG00000116016	2034
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FAS	ENSG00000026103	355
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FOXC2	ENSG00000176692	2303
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FOXO1	ENSG00000150907	2308
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FRZB	ENSG00000162998	2487
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	FZD1	ENSG00000157240	8321
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GADD45A	ENSG00000116717	1647
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GADD45B	ENSG00000099860	4616
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GATA2	ENSG00000179348	2624
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GATA3	ENSG00000107485	2625
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GATA4	ENSG00000136574	2626
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GDF10	ENSG00000266524	2662
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GH1	ENSG00000259384	2688
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	GTF3A	ENSG00000122034	2971
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	HIF1A	ENSG00000100644	3091
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	HMGA1	ENSG00000137309	3159
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	HNF1A	ENSG00000135100	6927
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ID3	ENSG00000117318	3399
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IGF1	ENSG00000017427	3479
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL6	ENSG00000136244	3569
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IL6ST	ENSG00000134352	3572
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	INS	ENSG00000254647	3630
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IRS1	ENSG00000169047	3667
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IRS2	ENSG00000185950	8660
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	IRS4	ENSG00000133124	8471
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	KLF15	ENSG00000163884	28999
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	KLF5	ENSG00000102554	688
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	KLF6	ENSG00000067082	1316
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	KLF7	ENSG00000118263	8609
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LEP	ENSG00000174697	3952
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LIF	ENSG00000128342	3976
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LIFR	ENSG00000113594	3977
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LIPE	ENSG00000079435	3991
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LMNA	ENSG00000160789	4000
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LPIN1	ENSG00000134324	23175
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LPIN2	ENSG00000101577	9663
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LPIN3	ENSG00000132793	64900
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	LPL	ENSG00000175445	4023
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MBNL1	ENSG00000152601	4154
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MEF2A	ENSG00000068305	4205
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MEF2B	ENSG00000213999	100271849
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MEF2C	ENSG00000081189	4208
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MEF2D	ENSG00000116604	4209
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MIF	ENSG00000240972	4282
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	MIXL1	ENSG00000185155	83881
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NAMPT	ENSG00000105835	10135
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NCOA1	ENSG00000084676	8648
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NCOA2	ENSG00000140396	10499
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NCOR1	ENSG00000141027	9611
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NCOR2	ENSG00000196498	9612
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NDN	ENSG00000182636	4692
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NR1H3	ENSG00000025434	10062
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NR2F1	ENSG00000175745	7025
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NR3C1	ENSG00000113580	2908
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	NRIP1	ENSG00000180530	8204
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	OSM	ENSG00000099985	5008
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PCK1	ENSG00000124253	5105
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PCK2	ENSG00000100889	5106
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PLIN1	ENSG00000166819	5346
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PLIN2	ENSG00000147872	123
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PNPLA3	ENSG00000100344	80339
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PPARA	ENSG00000186951	5465
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PPARD	ENSG00000112033	5467
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PPARG	ENSG00000132170	5468
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PPARGC1A	ENSG00000109819	10891
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PRLR	ENSG00000113494	5618
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	PTGIS	ENSG00000124212	5740
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RARA	ENSG00000131759	5914
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RB1	ENSG00000139687	5925
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RBL1	ENSG00000080839	5933
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RBL2	ENSG00000103479	5934
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RETN	ENSG00000104918	56729
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RORA	ENSG00000069667	6095
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RXRA	ENSG00000186350	6256
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	RXRG	ENSG00000143171	6258
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SCD	ENSG00000099194	6319
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SERPINE1	ENSG00000106366	5054
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SFRP4	ENSG00000106483	6424
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SLC2A4	ENSG00000181856	6517
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SMAD3	ENSG00000166949	4088
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SOCS1	ENSG00000185338	8651
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SOCS3	ENSG00000184557	9021
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SP1	ENSG00000185591	6667
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SPOCK1	ENSG00000152377	6695
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	SREBF1	ENSG00000072310	6720
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT1	ENSG00000115415	6772
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT2	ENSG00000170581	6773
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT3	ENSG00000168610	6774
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT5A	ENSG00000126561	6776
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT5B	ENSG00000173757	6777
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	STAT6	ENSG00000166888	6778
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TGFB1	ENSG00000105329	7040
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TNF	ENSG00000232810	7124
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TRIB3	ENSG00000101255	57761
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	TWIST1	ENSG00000122691	7291
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	UCP1	ENSG00000109424	7350
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	WNT1	ENSG00000125084	7471
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	WNT10B	ENSG00000169884	7480
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	WNT5B	ENSG00000111186	81029
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	WWTR1	ENSG00000018408	25937
M39505	WP_ADIPOGENESIS	C2	CP:WIKIPATHWAYS	Homo sapiens	ZMPSTE24	ENSG00000084073	10269
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	ALDOA	ENSG00000149925	226
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	ENO1	ENSG00000074800	2023
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	GAPDH	ENSG00000111640	2597
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	GPI	ENSG00000105220	2821
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	GPT	ENSG00000167701	2875
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	HK1	ENSG00000156515	3098
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	LDHA	ENSG00000134333	3939
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	PFKM	ENSG00000152556	5213
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	PGAM2	ENSG00000164708	5224
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	PGK1	ENSG00000102144	5230
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	PKM	ENSG00000067225	5315
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	SLC2A1	ENSG00000117394	6513
M48331	WP_AEROBIC_GLYCOLYSIS_AUGMENTED	C2	CP:WIKIPATHWAYS	Homo sapiens	TPI1	ENSG00000111669	7167
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	AGTR1	ENSG00000144891	185
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	ATP2A1	ENSG00000196296	487
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNA1F	ENSG00000102001	778
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNA1S	ENSG00000081248	779
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNA2D1	ENSG00000153956	781
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNB1	ENSG00000067191	782
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNB2	ENSG00000165995	783
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CACNG1	ENSG00000108878	786
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CAMK2D	ENSG00000145349	817
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CAPN3	ENSG00000092529	825
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CASP9	ENSG00000132906	842
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CASQ1	ENSG00000143318	844
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CCN2	ENSG00000118523	1490
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	CYBB	ENSG00000165168	1536
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	DAG1	ENSG00000173402	1605
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	DMD	ENSG00000198947	1756
M48080	WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY	C2	CP:WIKIPATHWAYS	Homo sapiens	DTNA	ENSG00000134769	1837
