pathway_id	pathway_name	gene_entrez
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	63924
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	64425
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	64425
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	64426
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	65251
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	65251
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	653604
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	653604
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6595
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6597
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6598
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6599
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6601
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6602
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6603
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6604
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6605
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6613
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6760
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6839
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6871
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6907
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6907
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6908
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6908
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6940
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6940
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	6996
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7069
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	723790
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	723790
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7270
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	729359
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7329
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7343
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7403
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7403
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7562
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7562
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7576
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7576
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7581
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7581
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7695
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7695
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7700
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7700
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7767
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7767
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79101
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79101
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	7913
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79447
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79447
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79595
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79611
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79685
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79718
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79718
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79813
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79862
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	79862
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	80312
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	80335
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8085
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8085
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8110
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8193
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	81931
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	81931
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8202
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8202
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8289
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8294
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8294
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8331
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8331
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8334
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8334
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8335
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8335
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8337
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8337
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8338
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8338
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8339
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8339
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8340
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8340
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8341
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8341
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8342
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8342
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8343
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8343
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8344
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8344
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8345
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8345
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8346
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8346
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8347
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8347
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8348
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8348
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8349
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8349
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8350
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8350
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8351
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8351
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8352
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8352
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8353
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8353
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8354
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8354
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8355
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8355
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8356
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8356
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8357
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8357
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8358
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8358
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8359
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8359
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8360
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8360
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8361
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8361
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8362
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8362
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8363
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8363
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8364
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8364
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8365
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8365
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8366
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8366
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8367
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8367
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8368
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8368
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8370
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8370
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84148
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84172
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84172
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84246
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84246
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84649
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84661
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84661
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8467
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8467
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84911
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84911
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	84962
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	85236
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	85236
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	86
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8648
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8648
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8726
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8800
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8819
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8841
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8841
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8850
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	892
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	892
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8932
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8968
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8968
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8970
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	8970
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	90075
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	90075
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9013
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9013
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9014
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9014
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9015
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9015
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	902
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9031
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	90390
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	90390
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9070
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9070
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	90853
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9112
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	91272
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	91661
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	91661
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9188
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9219
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9274
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9275
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9282
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9282
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9370
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9422
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9422
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	94239
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	94239
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9439
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9439
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9440
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9440
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9442
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9442
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9443
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9443
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9477
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9477
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	948
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9533
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9533
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9611
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9611
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9612
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9612
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9739
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9757
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9757
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9862
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9862
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9869
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9869
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9968
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9968
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9969
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	9969
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	KJ852773
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	KJ852773
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	NR_046235
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	U13369
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	X58075
R-HSA-212165	Homo sapiens: Epigenetic regulation of gene expression	X58075
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10001
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10001
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10025
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10025
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1019
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1024
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1024
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10498
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10499
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10499
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1050
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1050
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1051
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1051
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1052
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10891
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10891
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	10974
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	112950
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	112950
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1387
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1387
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	168544
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1879
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	1959
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	2033
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	2033
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	2167
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	2167
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	219541
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	219541
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	23054
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	23097
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	23097
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	23389
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	23389
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	27332
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	29079
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	29079
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	3952
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	400569
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	400569
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	4023
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	4790
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	51003
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	51003
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5105
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	51129
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	51586
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	51586
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5346
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5465
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5468
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5468
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5469
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5469
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	54797
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	54797
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	55090
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	55090
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	55588
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	55588
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	5970
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6256
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6256
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6517
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6604
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6720
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6721
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6837
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6837
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	688
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	6907
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	7026
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	7040
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	7471
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	7480
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	79718
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	80205
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	80306
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	80306
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	81857
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	81857
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8202
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8202
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	84246
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	84246
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	84498
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	84498
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	85441
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	85441
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8648
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8648
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8841
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	8841
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	892
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	892
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	896
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	90390
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	90390
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9282
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9282
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9314
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9370
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9412
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9412
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9439
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9439
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9440
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9440
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9441
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9441
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9442
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9442
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9443
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9443
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9477
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9477
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	948
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9611
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9611
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9612
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9612
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	96764
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9862
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9862
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9967
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9967
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9968
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9968
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9969
R-HSA-381340	Homo sapiens: Transcriptional regulation of white adipocyte differentiation	9969
R-HSA-400206	Homo sapiens: Regulation of lipid metabolism by PPARalpha	10001
R-HSA-400206	Homo sapiens: Regulation of lipid metabolism by PPARalpha	10025
