dataset_id	chemistry	species	tissue_class	tool_a	tool_b	category	n	fold_into_other	log2_median	log2_p05	log2_p95	log2_iqr	pct_A_higher	pct_B_higher
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	pseudogene	13755	False	0.0	-1.0	2.0	0.0	0.19432933478735007	0.13849509269356597
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	overlapping	22540	False	0.0	-0.4854268271702417	0.35571784790109856	0.01772303972445834	0.34365572315882875	0.3009760425909494
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	other	20848	False	0.0	-1.0	0.09953567355091437	0.009223000554260797	0.19594205679201843	0.3219493476592479
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	mitochondrial	37	True						
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	pseudogene	13755	False	0.0	-2.6205841423234832	1.141853394658459	0.14463176936105987	0.10010905125408942	0.2695019992729916
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	overlapping	22540	False	-0.012373734856305219	-0.663256466662539	0.05424997106586631	0.035301613322640195	0.08850931677018634	0.5530612244897959
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	other	20848	False	0.0	-1.0	0.024518933301254535	0.02592930865180839	0.06772831926323868	0.43726016884113583
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	mitochondrial	37	True						
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	pseudogene	13755	False	0.0	-2.2506688952153833	0.0	0.5849625007211563	0.03482370047255543	0.31406761177753545
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	overlapping	22540	False	-0.014512389106603055	-0.7369655941662062	0.13750352374993502	0.046309030577288295	0.0867790594498669	0.5782608695652174
gse325955_mouse_kidney_E18_5	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	other	20848	False	0.0	-0.5145731728297583	0.5849625007211562	0.019286890679640276	0.12639102072141212	0.3964409056024559
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	pseudogene	13755	False	0.0	-0.2630344058337938	0.9744385384655931	0.0	0.24180298073427844	0.0891312250090876
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	overlapping	22540	False	-0.008713025993941824	-0.13750352374993496	0.018877886831895573	0.029590589174712113	0.06694764862466726	0.5332298136645963
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	star_cr_mimic	other	20848	False	0.0	-0.15200309344504997	0.0	0.027922886920128558	0.033192632386799696	0.4390349194167306
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	alevin_fry	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	alevin_fry	pseudogene	13755	False	0.0	-1.5453158715112068	3.2064161106219102	0.026504590719130368	0.2538713195201745	0.18945837877135588
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	alevin_fry	overlapping	22540	False	0.0	-1.0	0.27563444261342734	0.02704118655115457	0.2707630878438332	0.4266193433895297
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	alevin_fry	other	20848	False	0.0	-1.502500340529183	0.05514031852321128	0.045507233117412796	0.1341615502686109	0.4558231005372218
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	kb_count	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	kb_count	pseudogene	13755	False	0.0	-2.523722761747983	2.4856249542106736	0.12726557227557575	0.1662668120683388	0.28178844056706653
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	kb_count	overlapping	22540	False	-0.01844031933213359	-1.0	0.034797000317978076	0.054709429347166064	0.08141082519964507	0.6098047914818101
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_default	kb_count	other	20848	False	-0.0003525569367286772	-1.0	0.013533906156645048	0.0415192694382669	0.06014965464313123	0.5000959324635457
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	pseudogene	13755	False	0.0	-1.5849625007211563	2.584962500721156	0.0	0.22806252271901126	0.20814249363867685
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	overlapping	22540	False	0.0	-0.78979702451046	0.32192809488736235	0.028501789524843647	0.48842058562555457	0.2036379769299024
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	alevin_fry	other	20848	False	0.0	-1.3219280948873622	0.11399400246193639	0.017987813705630393	0.32218917881811204	0.2630947812739831
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	pseudogene	13755	False	0.0	-2.670176695964671	1.9676711005323029	0.2895066171949848	0.14496546710287167	0.296982915303526
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	overlapping	22540	False	0.0	-0.8954435095656806	0.07800251200127316	0.024068884259968695	0.27622005323868676	0.40479148181011537
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	star_cr_mimic	kb_count	other	20848	False	0.0	-1.0	0.07400058144377676	0.007167955352923509	0.2556600153491942	0.29710283960092093
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	mitochondrial	37	True						
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	pseudogene	13755	False	0.0	-1.7941976233233947	0.2630344058337938	0.5849625007211563	0.06295892402762632	0.3565249000363504
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	overlapping	22540	False	-0.011625325119627375	-0.6374299206152916	0.28688114778816154	0.038115808855807946	0.12866015971606035	0.5698314108251996
gse288156_mouse_intestine_scrna	3p_v3	mouse	non-PBMC	alevin_fry	kb_count	other	20848	False	0.0	-0.5025003405291831	1.0	0.015446030150701076	0.20486377590176516	0.37533576362240983
