cluster	rank	gene	score
12	25	RPL18A	41.21456527709961
12	26	SNX2	40.67900848388672
12	27	CD52	39.65679931640625
12	28	RPS11	39.12350845336914
12	29	BCL11A	37.837833404541016
12	30	STX7	37.70867919921875
12	31	TCL1A	37.284610748291016
12	32	HLA-DMB	36.974578857421875
12	33	NCF1	34.946075439453125
12	34	AFF3	33.79798126220703
12	35	PLPP5	32.794002532958984
12	36	BIRC3	32.697242736816406
12	37	FCRL1	32.59033966064453
12	38	RPL8	32.437103271484375
12	39	SPIB	32.351051330566406
12	40	CD40	32.20041275024414
12	41	FCER2	31.958858489990234
12	42	MARCHF1	31.12946891784668
12	43	PDLIM1	31.002979278564453
12	44	RPS5	30.98613929748535
12	45	RPS23	30.598472595214844
12	46	BLK	30.355663299560547
12	47	CD22	30.22259521484375
12	48	FAU	30.083528518676758
12	49	CXXC5	29.750059127807617
13	0	LST1	55.72196578979492
13	1	AIF1	54.632083892822266
13	2	FCGR3A	54.40803146362305
13	3	MS4A7	54.24147033691406
13	4	COTL1	54.053123474121094
13	5	FCER1G	53.78239059448242
13	6	SAT1	53.17531967163086
13	7	FTH1	53.002986907958984
13	8	PELATON	52.857078552246094
13	9	PSAP	51.956031799316406
13	10	SERPINA1	51.76909637451172
13	11	CDKN1C	51.73195266723633
13	12	LYN	51.361812591552734
13	13	FTL	51.35626220703125
13	14	S100A11	50.67938995361328
13	15	CEBPB	50.095760345458984
13	16	CFD	49.80329513549805
13	17	TNFRSF1B	49.77518081665039
13	18	IFITM3	49.73461151123047
13	19	SPI1	49.58627700805664
13	20	PECAM1	48.97639083862305
13	21	LRRC25	48.92393112182617
13	22	PILRA	48.84762191772461
13	23	IFITM2	48.67390823364258
13	24	CST3	48.24260711669922
13	25	OAZ1	48.00436782836914
13	26	CD68	47.995933532714844
13	27	NPC2	47.732730865478516
13	28	TCF7L2	47.58806228637695
13	29	CSF1R	47.20698547363281
13	30	S100A4	47.1225700378418
13	31	TYROBP	47.099090576171875
13	32	CTSS	46.94746780395508
13	33	HMOX1	46.9137077331543
13	34	LILRB2	46.845184326171875
13	35	ASAH1	46.76865768432617
13	36	HCK	46.61341857910156
13	37	RHOC	46.54664611816406
13	38	STXBP2	46.316341400146484
13	39	TYMP	46.307796478271484
13	40	ARPC3	46.07206344604492
13	41	BID	46.058048248291016
13	42	FGL2	45.82029342651367
13	43	MAFB	45.78364944458008
13	44	BRI3	45.77388000488281
13	45	MYL6	45.64529037475586
13	46	ANXA5	45.45046615600586
13	47	NAP1L1	45.112152099609375
13	48	YBX1	44.82533264160156
13	49	MTSS1	44.76470947265625
14	0	CAVIN2	15.954950332641602
14	1	GP9	15.954950332641602
14	2	PPBP	15.954950332641602
14	3	NRGN	15.954950332641602
14	4	TUBB1	15.954950332641602
14	5	GNG11	15.95494270324707
14	6	H2AC6	15.954023361206055
14	7	OAZ1	15.94729232788086
14	8	H3-3A	15.94114875793457
14	9	TAGLN2	15.909713745117188
14	10	PF4	15.765654563903809
14	11	MYL12A	15.550527572631836
14	12	RGS18	15.538629531860352
14	13	GNAS	15.517192840576172
14	14	LIMS1	15.457815170288086
14	15	RGS10	15.339248657226562
14	16	CCL5	15.314931869506836
14	17	TUBA4A	15.206160545349121
14	18	TPM4	15.197850227355957
14	19	ACRBP	15.195573806762695
14	20	CLU	15.19478988647461
14	21	TGFB1	15.089034080505371
14	22	FTH1	15.084338188171387
14	23	OST4	15.034186363220215
14	24	NAP1L1	15.016578674316406
14	25	PRKAR2B	14.997986793518066
14	26	RUFY1	14.877429962158203
14	27	SH3BGRL3	14.768704414367676
14	28	TLN1	14.767415046691895
14	29	PGRMC1	14.718631744384766
14	30	MPP1	14.718461990356445
14	31	CDKN2D	14.633136749267578
14	32	ITM2B	14.552284240722656
14	33	RAP1B	14.54405689239502
14	34	KIF2A	14.49144458770752
14	35	NCOA4	14.47315788269043
14	36	CMTM5	14.451619148254395
14	37	TREML1	14.451363563537598
14	38	TMSB4X	14.417085647583008
14	39	GPX4	14.212059020996094
14	40	ODC1	14.102300643920898
14	41	YWHAH	14.057331085205078
14	42	SAT1	13.774840354919434
14	43	VCL	13.706360816955566
14	44	PTCRA	13.688899993896484
14	45	HLA-E	13.516748428344727
14	46	MYL6	13.476203918457031
14	47	PRDX6	13.449366569519043
14	48	FERMT3	13.413362503051758
14	49	TSC22D1	13.376907348632812
15	0	RPS24	8.011515617370605
15	1	STMN1	7.631250858306885
