cluster	rank	gene	score
2	45	RUNX3	30.464731216430664
2	46	CLEC2B	30.3999080657959
2	47	STK17A	30.199283599853516
2	48	CD96	30.172718048095703
2	49	ACTB	30.155826568603516
3	0	LTB	15.460318565368652
3	1	ID2	14.090710639953613
3	2	IL4I1	13.376315116882324
3	3	FOSB	13.010636329650879
3	4	JUND	12.863750457763672
3	5	LST1	12.835859298706055
3	6	ZFP36L1	12.565226554870605
3	7	ALDOC	12.463777542114258
3	8	KRT86	12.259095191955566
3	9	PRMT9	12.151394844055176
3	10	KLRB1	12.096107482910156
3	11	DNAJA1	11.929959297180176
3	12	CD81	11.864014625549316
3	13	KRT81	11.618192672729492
3	14	TPT1	11.547432899475098
3	15	NCOA7	11.41441535949707
3	16	NFKBIA	11.379432678222656
3	17	TNFRSF18	11.279747009277344
3	18	HSP90AB1	11.19623851776123
3	19	IL7R	11.08504581451416
3	20	BST2	11.062783241271973
3	21	CD69	10.711999893188477
3	22	KIT	10.70728588104248
3	23	BIRC3	10.246331214904785
3	24	HLA-A	9.909449577331543
3	25	RUNX3	9.802248001098633
3	26	MACROH2A1	9.528674125671387
3	27	TNFAIP3	9.51586627960205
3	28	NR4A1	9.513989448547363
3	29	IER2	9.280900001525879
3	30	FXYD5	9.27392578125
3	31	ARL5B	9.25043773651123
3	32	BTG2	9.247885704040527
3	33	MIR23AHG	9.225993156433105
3	34	RAP1B	9.16435432434082
3	35	JUNB	9.156556129455566
3	36	TLN1	9.005069732666016
3	37	NCL	8.95870590209961
3	38	PPP1R15A	8.810990333557129
3	39	IFITM2	8.725318908691406
3	40	BZW1	8.690248489379883
3	41	FOS	8.644851684570312
3	42	HSP90AA1	8.546880722045898
3	43	DDX5	8.539711952209473
3	44	GSN	8.536103248596191
3	45	CREM	8.519868850708008
3	46	TUBB4B	8.450279235839844
3	47	ITGB1	8.401561737060547
3	48	TIPARP	8.342889785766602
3	49	IL2RG	8.330941200256348
4	0	GZMK	46.00643539428711
4	1	CST7	40.231224060058594
4	2	NKG7	39.08230209350586
4	3	HLA-A	38.78815841674805
4	4	IL32	36.35649490356445
4	5	GZMA	35.185482025146484
4	6	HCST	33.246925354003906
4	7	DUSP2	32.82986068725586
4	8	HLA-C	32.377803802490234
4	9	PTPRC	31.461828231811523
4	10	CD3D	30.56520652770996
4	11	MALAT1	29.34842872619629
4	12	HLA-B	29.337020874023438
4	13	PTPRCAP	27.21991729736328
4	14	BTG1	26.404626846313477
4	15	CD3G	25.78047752380371
4	16	CALM1	25.71186637878418
4	17	GZMM	25.313827514648438
4	18	MT-ATP6	25.07126235961914
4	19	CD3E	24.755352020263672
4	20	SRSF7	24.493051528930664
4	21	CD81	24.221202850341797
4	22	CD2	23.857702255249023
4	23	PLAAT4	23.496137619018555
4	24	RPS27	23.100980758666992
4	25	JUNB	23.027494430541992
4	26	CXCR4	22.96949005126953
4	27	HLA-E	22.601726531982422
