cell	mad3_outlier	mad5_outlier
17220253	FALSE	FALSE
17220256	FALSE	FALSE
17220258	FALSE	FALSE
17220266	FALSE	FALSE
17220268	FALSE	FALSE
17220269	FALSE	FALSE
17220271	FALSE	FALSE
17220288	FALSE	FALSE
17220291	FALSE	FALSE
17220292	FALSE	FALSE
17220298	FALSE	FALSE
17220305	FALSE	FALSE
17220306	FALSE	FALSE
17220312	FALSE	FALSE
17220317	FALSE	FALSE
17220318	FALSE	FALSE
17220319	FALSE	FALSE
17220328	FALSE	FALSE
17220331	FALSE	FALSE
17220333	FALSE	FALSE
17220337	FALSE	FALSE
17220344	FALSE	FALSE
17220355	FALSE	FALSE
17220359	FALSE	FALSE
17220360	FALSE	FALSE
17220366	FALSE	FALSE
17220369	FALSE	FALSE
17220376	FALSE	FALSE
17220378	FALSE	FALSE
17220380	FALSE	FALSE
17220389	FALSE	FALSE
17220392	FALSE	FALSE
17220396	FALSE	FALSE
17220404	FALSE	FALSE
17220406	FALSE	FALSE
17220407	FALSE	FALSE
17220412	FALSE	FALSE
17220418	FALSE	FALSE
17220419	FALSE	FALSE
17220426	FALSE	FALSE
17220428	FALSE	FALSE
17220429	FALSE	FALSE
17220431	FALSE	FALSE
17220437	FALSE	FALSE
17220443	FALSE	FALSE
17220444	FALSE	FALSE
17220445	FALSE	FALSE
17220447	FALSE	FALSE
17220448	FALSE	FALSE
17220453	FALSE	FALSE
17220454	FALSE	FALSE
17220459	FALSE	FALSE
17220472	FALSE	FALSE
17220477	FALSE	FALSE
17220482	FALSE	FALSE
17220486	FALSE	FALSE
17220503	FALSE	FALSE
17220509	FALSE	FALSE
17220512	FALSE	FALSE
17220513	FALSE	FALSE
17220514	FALSE	FALSE
17220519	FALSE	FALSE
17220529	FALSE	FALSE
17220531	FALSE	FALSE
17220534	FALSE	FALSE
17220545	FALSE	FALSE
17220546	FALSE	FALSE
17220557	FALSE	FALSE
17220560	FALSE	FALSE
17220565	FALSE	FALSE
17220572	FALSE	FALSE
17220579	FALSE	FALSE
17220585	FALSE	FALSE
17220592	FALSE	FALSE
17220600	FALSE	FALSE
17220604	FALSE	FALSE
17220605	FALSE	FALSE
17220606	FALSE	FALSE
17220607	FALSE	FALSE
17220608	TRUE	FALSE
17220610	FALSE	FALSE
17220611	FALSE	FALSE
17220612	FALSE	FALSE
17220620	FALSE	FALSE
17220621	FALSE	FALSE
17220624	FALSE	FALSE
17220625	FALSE	FALSE
17220628	FALSE	FALSE
17220633	FALSE	FALSE
17220637	FALSE	FALSE
17220652	FALSE	FALSE
17220656	FALSE	FALSE
17220658	FALSE	FALSE
17220664	FALSE	FALSE
17220667	FALSE	FALSE
17220669	FALSE	FALSE
17220673	FALSE	FALSE
17220675	FALSE	FALSE
17220680	FALSE	FALSE
17220682	FALSE	FALSE
17220691	FALSE	FALSE
17220699	FALSE	FALSE
17220703	FALSE	FALSE
17220708	FALSE	FALSE
17220712	FALSE	FALSE
17220715	FALSE	FALSE
17220720	FALSE	FALSE
17220724	FALSE	FALSE
17220726	FALSE	FALSE
17220740	FALSE	FALSE
17220741	FALSE	FALSE
17220750	FALSE	FALSE
17220756	FALSE	FALSE
17220759	FALSE	FALSE
17220760	FALSE	FALSE
17220761	FALSE	FALSE
17220768	FALSE	FALSE
17220775	FALSE	FALSE
17220779	FALSE	FALSE
17220782	FALSE	FALSE
17220783	FALSE	FALSE
17220785	FALSE	FALSE
17220786	FALSE	FALSE
17220791	TRUE	FALSE
17220793	FALSE	FALSE
17220799	FALSE	FALSE
17220800	FALSE	FALSE
17220812	FALSE	FALSE
17220816	FALSE	FALSE
17220824	FALSE	FALSE
17220825	FALSE	FALSE
17220834	FALSE	FALSE
17220837	FALSE	FALSE
17220838	FALSE	FALSE
17220860	FALSE	FALSE
17220864	FALSE	FALSE
17220868	FALSE	FALSE
17220870	FALSE	FALSE
17220871	FALSE	FALSE
17220872	FALSE	FALSE
17220874	FALSE	FALSE
17220876	FALSE	FALSE
17220881	FALSE	FALSE
17220883	TRUE	FALSE
17220884	FALSE	FALSE
17220888	FALSE	FALSE
17220890	FALSE	FALSE
17220892	FALSE	FALSE
17220897	FALSE	FALSE
17220899	FALSE	FALSE
17220905	FALSE	FALSE
17220910	FALSE	FALSE
17220925	FALSE	FALSE
17220926	FALSE	FALSE
17220928	FALSE	FALSE
17220929	FALSE	FALSE
17220941	FALSE	FALSE
17220947	FALSE	FALSE
17220949	FALSE	FALSE
17220957	FALSE	FALSE
17220961	FALSE	FALSE
17220963	FALSE	FALSE
17220968	FALSE	FALSE
17220969	FALSE	FALSE
17220976	TRUE	FALSE
17220988	FALSE	FALSE
17220990	FALSE	FALSE
17220991	FALSE	FALSE
17220996	FALSE	FALSE
17220997	FALSE	FALSE
17220998	FALSE	FALSE
17220999	FALSE	FALSE
17221000	FALSE	FALSE
17221004	FALSE	FALSE
17221009	FALSE	FALSE
17221012	FALSE	FALSE
17221014	FALSE	FALSE
17221020	FALSE	FALSE
17221023	FALSE	FALSE
17221029	FALSE	FALSE
17221030	FALSE	FALSE
17221032	FALSE	FALSE
17221035	FALSE	FALSE
17221036	FALSE	FALSE
17221037	FALSE	FALSE
17221048	FALSE	FALSE
17221051	FALSE	FALSE
17221056	FALSE	FALSE
17221061	FALSE	FALSE
17221067	FALSE	FALSE
17221073	FALSE	FALSE
17221083	FALSE	FALSE
17221096	FALSE	FALSE
17221098	FALSE	FALSE
17221101	FALSE	FALSE
17221105	FALSE	FALSE
17221107	FALSE	FALSE
17221112	FALSE	FALSE
17221118	FALSE	FALSE
17221127	FALSE	FALSE
17221133	FALSE	FALSE
17221138	FALSE	FALSE
17221143	FALSE	FALSE
17221146	FALSE	FALSE
17221149	FALSE	FALSE
17221156	FALSE	FALSE
17221158	FALSE	FALSE
17221159	FALSE	FALSE
17221161	FALSE	FALSE
17221164	FALSE	FALSE
17221168	FALSE	FALSE
17221170	FALSE	FALSE
17221176	FALSE	FALSE
17221179	FALSE	FALSE
17221182	FALSE	FALSE
17221188	FALSE	FALSE
17221193	TRUE	FALSE
17221198	FALSE	FALSE
17221199	FALSE	FALSE
17221203	FALSE	FALSE
17221207	FALSE	FALSE
17221209	FALSE	FALSE
17221210	FALSE	FALSE
17221213	FALSE	FALSE
17221214	FALSE	FALSE
17221221	FALSE	FALSE
17221227	FALSE	FALSE
17221232	FALSE	FALSE
17221233	FALSE	FALSE
17221236	FALSE	FALSE
17221247	FALSE	FALSE
17221254	FALSE	FALSE
17221256	FALSE	FALSE
17221268	FALSE	FALSE
17221271	FALSE	FALSE
17221276	FALSE	FALSE
17221278	FALSE	FALSE
17221288	FALSE	FALSE
17221290	FALSE	FALSE
17221296	FALSE	FALSE
17221297	TRUE	FALSE
17221301	FALSE	FALSE
17221302	FALSE	FALSE
17221304	FALSE	FALSE
17221306	FALSE	FALSE
17221307	FALSE	FALSE
17221311	FALSE	FALSE
17221312	FALSE	FALSE
17221315	FALSE	FALSE
17221325	FALSE	FALSE
17221326	FALSE	FALSE
17221332	FALSE	FALSE
17221333	FALSE	FALSE
17221334	FALSE	FALSE
17221340	FALSE	FALSE
17221341	FALSE	FALSE
17221347	FALSE	FALSE
17221348	FALSE	FALSE
17221350	FALSE	FALSE
17221358	FALSE	FALSE
17221366	FALSE	FALSE
17221369	FALSE	FALSE
17221370	FALSE	FALSE
17221372	FALSE	FALSE
17221376	FALSE	FALSE
17221379	FALSE	FALSE
17221380	FALSE	FALSE
17221381	FALSE	FALSE
17221386	FALSE	FALSE
17221389	FALSE	FALSE
17221394	FALSE	FALSE
17221395	FALSE	FALSE
17221399	FALSE	FALSE
17221400	FALSE	FALSE
17221414	FALSE	FALSE
17221418	FALSE	FALSE
17221420	FALSE	FALSE
17221424	FALSE	FALSE
17221425	FALSE	FALSE
17221430	FALSE	FALSE
17221435	FALSE	FALSE
17221439	FALSE	FALSE
17221443	FALSE	FALSE
17221444	FALSE	FALSE
17221447	FALSE	FALSE
17221451	FALSE	FALSE
17221454	FALSE	FALSE
17221457	FALSE	FALSE
17221463	FALSE	FALSE
17221465	FALSE	FALSE
17221470	FALSE	FALSE
17221472	FALSE	FALSE
17221473	FALSE	FALSE
17221478	FALSE	FALSE
17221483	FALSE	FALSE
17221484	FALSE	FALSE
17221485	FALSE	FALSE
17221486	FALSE	FALSE
17221493	FALSE	FALSE
17221500	FALSE	FALSE
17221501	FALSE	FALSE
17221502	FALSE	FALSE
17221504	FALSE	FALSE
17221505	FALSE	FALSE
17221509	FALSE	FALSE
17221512	FALSE	FALSE
17221515	FALSE	FALSE
17221516	FALSE	FALSE
17221518	FALSE	FALSE
17221519	FALSE	FALSE
17221521	FALSE	FALSE
17221526	FALSE	FALSE
17221529	FALSE	FALSE
17221531	FALSE	FALSE
17221548	FALSE	FALSE
17221549	FALSE	FALSE
17221554	FALSE	FALSE
17221556	FALSE	FALSE
17221557	FALSE	FALSE
17221562	FALSE	FALSE
17221563	FALSE	FALSE
17221565	FALSE	FALSE
17221566	FALSE	FALSE
17221571	FALSE	FALSE
17221596	FALSE	FALSE
17221597	FALSE	FALSE
17221598	FALSE	FALSE
17221599	FALSE	FALSE
17221623	FALSE	FALSE
17221626	FALSE	FALSE
17221627	FALSE	FALSE
17221630	FALSE	FALSE
17221636	FALSE	FALSE
17221641	FALSE	FALSE
17221643	FALSE	FALSE
17221647	FALSE	FALSE
17221653	FALSE	FALSE
17221657	FALSE	FALSE
17221660	FALSE	FALSE
17221669	FALSE	FALSE
17221670	FALSE	FALSE
17221672	FALSE	FALSE
17221685	FALSE	FALSE
17221689	FALSE	FALSE
17221690	FALSE	FALSE
17221695	FALSE	FALSE
17221701	FALSE	FALSE
17221702	FALSE	FALSE
17221704	FALSE	FALSE
17221707	FALSE	FALSE
17221713	FALSE	FALSE
17221726	FALSE	FALSE
17221728	FALSE	FALSE
17221730	FALSE	FALSE
17221734	FALSE	FALSE
17221743	FALSE	FALSE
17221747	FALSE	FALSE
17221750	FALSE	FALSE
17221753	FALSE	FALSE
17221763	FALSE	FALSE
17221768	FALSE	FALSE
17221770	FALSE	FALSE
17221788	FALSE	FALSE
17221789	FALSE	FALSE
17221792	FALSE	FALSE
17221794	FALSE	FALSE
17221804	FALSE	FALSE
17221810	FALSE	FALSE
17221811	FALSE	FALSE
17221812	FALSE	FALSE
17221817	FALSE	FALSE
17221819	FALSE	FALSE
17221822	FALSE	FALSE
17221826	FALSE	FALSE
17221832	FALSE	FALSE
17221837	FALSE	FALSE
17221839	FALSE	FALSE
17221840	FALSE	FALSE
17221845	FALSE	FALSE
17221847	FALSE	FALSE
17221853	FALSE	FALSE
17221856	FALSE	FALSE
17221857	FALSE	FALSE
17221858	FALSE	FALSE
17221860	FALSE	FALSE
17221868	FALSE	FALSE
17221869	FALSE	FALSE
17221877	FALSE	FALSE
17221884	FALSE	FALSE
17221886	FALSE	FALSE
17221890	FALSE	FALSE
17221894	FALSE	FALSE
17221897	FALSE	FALSE
17221904	FALSE	FALSE
17221913	FALSE	FALSE
17221917	FALSE	FALSE
17221918	FALSE	FALSE
17221923	FALSE	FALSE
17221932	FALSE	FALSE
17221937	FALSE	FALSE
17221938	FALSE	FALSE
17221940	FALSE	FALSE
17221943	FALSE	FALSE
17221954	FALSE	FALSE
17221958	FALSE	FALSE
17221962	FALSE	FALSE
17221963	FALSE	FALSE
17221970	FALSE	FALSE
17221972	FALSE	FALSE
17221977	FALSE	FALSE
17221984	FALSE	FALSE
17221985	FALSE	FALSE
17221999	FALSE	FALSE
17222000	FALSE	FALSE
17222003	FALSE	FALSE
17222004	FALSE	FALSE
17222008	FALSE	FALSE
17222016	FALSE	FALSE
17222022	FALSE	FALSE
17222025	FALSE	FALSE
17222026	FALSE	FALSE
17222028	FALSE	FALSE
17222029	FALSE	FALSE
17222031	FALSE	FALSE
17222035	FALSE	FALSE
17222036	FALSE	FALSE
17222041	FALSE	FALSE
17222045	FALSE	FALSE
17222046	FALSE	FALSE
17222070	FALSE	FALSE
17222079	FALSE	FALSE
17222080	FALSE	FALSE
17222085	FALSE	FALSE
17222087	FALSE	FALSE
17222095	FALSE	FALSE
17222097	FALSE	FALSE
17222102	FALSE	FALSE
17222123	FALSE	FALSE
17222125	FALSE	FALSE
17222127	FALSE	FALSE
17222129	FALSE	FALSE
17222133	FALSE	FALSE
17222135	FALSE	FALSE
17222136	FALSE	FALSE
17222137	FALSE	FALSE
17222138	FALSE	FALSE
17222141	FALSE	FALSE
17222144	FALSE	FALSE
17222160	FALSE	FALSE
17222161	FALSE	FALSE
17222166	FALSE	FALSE
17222169	FALSE	FALSE
17222177	FALSE	FALSE
17222178	FALSE	FALSE
17222179	FALSE	FALSE
17222184	FALSE	FALSE
17222187	FALSE	FALSE
17222191	FALSE	FALSE
17222199	FALSE	FALSE
17222201	FALSE	FALSE
17222203	FALSE	FALSE
17222206	FALSE	FALSE
17222215	FALSE	FALSE
17222217	FALSE	FALSE
17222218	FALSE	FALSE
17222222	FALSE	FALSE
17222223	FALSE	FALSE
17222229	FALSE	FALSE
17222232	FALSE	FALSE
17222236	FALSE	FALSE
17222240	FALSE	FALSE
17222244	FALSE	FALSE
17222248	FALSE	FALSE
17222249	FALSE	FALSE
17222251	FALSE	FALSE
17222253	FALSE	FALSE
17222254	FALSE	FALSE
17222255	FALSE	FALSE
17222257	FALSE	FALSE
17222258	FALSE	FALSE
17222260	FALSE	FALSE
17222265	FALSE	FALSE
17222267	FALSE	FALSE
17222268	FALSE	FALSE
17222272	FALSE	FALSE
17222284	FALSE	FALSE
17222285	FALSE	FALSE
17222289	FALSE	FALSE
17222292	FALSE	FALSE
17222293	FALSE	FALSE
17222294	FALSE	FALSE
17222295	FALSE	FALSE
17222298	FALSE	FALSE
17222299	FALSE	FALSE
17222301	FALSE	FALSE
17222307	FALSE	FALSE
17222308	FALSE	FALSE
17222310	FALSE	FALSE
17222311	FALSE	FALSE
17222323	FALSE	FALSE
17222333	FALSE	FALSE
17222339	FALSE	FALSE
17222343	FALSE	FALSE
17222354	FALSE	FALSE
17222356	FALSE	FALSE
17222364	FALSE	FALSE
17222366	FALSE	FALSE
17222367	FALSE	FALSE
17222377	FALSE	FALSE
17222380	FALSE	FALSE
17222394	FALSE	FALSE
17222399	FALSE	FALSE
17222409	FALSE	FALSE
17222411	FALSE	FALSE
17222415	FALSE	FALSE
17222417	FALSE	FALSE
17222429	FALSE	FALSE
17222432	FALSE	FALSE
17222436	FALSE	FALSE
17222438	FALSE	FALSE
17222442	FALSE	FALSE
17222447	FALSE	FALSE
17222448	FALSE	FALSE
17222449	FALSE	FALSE
17222457	FALSE	FALSE
17222459	FALSE	FALSE
17222461	FALSE	FALSE
17222463	FALSE	FALSE
17222464	FALSE	FALSE
17222474	FALSE	FALSE
17222477	FALSE	FALSE
17222488	FALSE	FALSE
17222490	FALSE	FALSE
17222495	FALSE	FALSE
17222502	FALSE	FALSE
17222511	FALSE	FALSE
17222515	FALSE	FALSE
17222516	FALSE	FALSE
17222521	FALSE	FALSE
17222524	FALSE	FALSE
17222529	FALSE	FALSE
17222536	FALSE	FALSE
17222543	FALSE	FALSE
17222559	FALSE	FALSE
17222566	FALSE	FALSE
17222569	FALSE	FALSE
17222575	FALSE	FALSE
17222578	FALSE	FALSE
17222581	FALSE	FALSE
17222585	FALSE	FALSE
17222588	FALSE	FALSE
17222598	FALSE	FALSE
17222602	FALSE	FALSE
17222606	FALSE	FALSE
17222610	FALSE	FALSE
17222611	FALSE	FALSE
17222613	FALSE	FALSE
17222621	FALSE	FALSE
17222622	FALSE	FALSE
17222628	FALSE	FALSE
17222634	FALSE	FALSE
17222635	FALSE	FALSE
17222653	FALSE	FALSE
17222655	FALSE	FALSE
17222656	FALSE	FALSE
17222659	FALSE	FALSE
17222674	FALSE	FALSE
17222676	FALSE	FALSE
17222679	FALSE	FALSE
17222682	FALSE	FALSE
17222689	FALSE	FALSE
17222690	FALSE	FALSE
17222692	FALSE	FALSE
17222694	FALSE	FALSE
17222695	FALSE	FALSE
17222696	FALSE	FALSE
17222697	FALSE	FALSE
17222699	FALSE	FALSE
17222701	FALSE	FALSE
17222704	FALSE	FALSE
17222710	FALSE	FALSE
17222711	FALSE	FALSE
17222713	FALSE	FALSE
17222716	FALSE	FALSE
17222718	FALSE	FALSE
17222724	FALSE	FALSE
17222726	FALSE	FALSE
17222729	FALSE	FALSE
17222731	FALSE	FALSE
17222733	FALSE	FALSE
17222737	FALSE	FALSE
17222741	FALSE	FALSE
17222756	FALSE	FALSE
17222758	FALSE	FALSE
17222761	FALSE	FALSE
17222764	FALSE	FALSE
17222766	FALSE	FALSE
17222770	FALSE	FALSE
17222772	FALSE	FALSE
17222777	FALSE	FALSE
17222779	FALSE	FALSE
17222782	FALSE	FALSE
17222792	FALSE	FALSE
17222808	FALSE	FALSE
17222812	FALSE	FALSE
17222815	FALSE	FALSE
17222816	FALSE	FALSE
17222821	FALSE	FALSE
17222826	FALSE	FALSE
17222827	FALSE	FALSE
17222833	FALSE	FALSE
17222834	FALSE	FALSE
17222838	FALSE	FALSE
17222844	FALSE	FALSE
17222847	FALSE	FALSE
17222850	FALSE	FALSE
17222854	FALSE	FALSE
17222855	FALSE	FALSE
17222857	FALSE	FALSE
17222860	FALSE	FALSE
17222863	FALSE	FALSE
17222867	FALSE	FALSE
17222868	FALSE	FALSE
17222869	FALSE	FALSE
17222882	FALSE	FALSE
17222886	FALSE	FALSE
17222902	FALSE	FALSE
17222903	FALSE	FALSE
17222908	FALSE	FALSE
17222910	FALSE	FALSE
17222912	FALSE	FALSE
17222916	FALSE	FALSE
17222917	FALSE	FALSE
17222922	FALSE	FALSE
17222923	FALSE	FALSE
17222927	FALSE	FALSE
17222929	FALSE	FALSE
17222935	FALSE	FALSE
17222936	FALSE	FALSE
17222937	FALSE	FALSE
17222939	FALSE	FALSE
17222941	FALSE	FALSE
17222942	FALSE	FALSE
17222947	FALSE	FALSE
17222963	FALSE	FALSE
17222965	FALSE	FALSE
17222967	FALSE	FALSE
17222979	FALSE	FALSE
17222982	FALSE	FALSE
17222984	FALSE	FALSE
17222990	FALSE	FALSE
17222997	FALSE	FALSE
17223000	FALSE	FALSE
17223004	FALSE	FALSE
17223007	FALSE	FALSE
17223012	FALSE	FALSE
17223018	FALSE	FALSE
17223028	FALSE	FALSE
17223031	FALSE	FALSE
17223034	FALSE	FALSE
17223050	FALSE	FALSE
17223052	FALSE	FALSE
17223053	FALSE	FALSE
17223058	FALSE	FALSE
17223063	FALSE	FALSE
17223067	FALSE	FALSE
17223077	FALSE	FALSE
17223078	FALSE	FALSE
17223082	FALSE	FALSE
17223088	FALSE	FALSE
17223090	FALSE	FALSE
17223091	FALSE	FALSE
17223092	FALSE	FALSE
17223097	FALSE	FALSE
17223099	FALSE	FALSE
17223101	FALSE	FALSE
17223112	FALSE	FALSE
17223114	FALSE	FALSE
17223119	FALSE	FALSE
17223120	FALSE	FALSE
17223121	FALSE	FALSE
17223122	FALSE	FALSE
17223132	FALSE	FALSE
17223135	FALSE	FALSE
17223136	FALSE	FALSE
17223138	FALSE	FALSE
17223147	FALSE	FALSE
17223156	FALSE	FALSE
17223159	FALSE	FALSE
17223168	FALSE	FALSE
17223172	FALSE	FALSE
17223177	FALSE	FALSE
17223178	FALSE	FALSE
17223185	FALSE	FALSE
17223192	FALSE	FALSE
17223194	FALSE	FALSE
17223200	FALSE	FALSE
17223203	FALSE	FALSE
17223208	FALSE	FALSE
17223210	FALSE	FALSE
17223218	FALSE	FALSE
17223222	FALSE	FALSE
17223230	FALSE	FALSE
17223231	FALSE	FALSE
17223233	FALSE	FALSE
17223236	FALSE	FALSE
17223245	FALSE	FALSE
17223246	FALSE	FALSE
17223247	FALSE	FALSE
17223252	FALSE	FALSE
17223261	FALSE	FALSE
17223268	FALSE	FALSE
17223269	FALSE	FALSE
17223270	FALSE	FALSE
17223273	FALSE	FALSE
17223276	FALSE	FALSE
17223283	FALSE	FALSE
17223284	FALSE	FALSE
17223286	FALSE	FALSE
17223289	FALSE	FALSE
17223296	FALSE	FALSE
17223297	FALSE	FALSE
17223298	FALSE	FALSE
17223299	FALSE	FALSE
17223301	FALSE	FALSE
17223306	FALSE	FALSE
17223307	FALSE	FALSE
17223311	FALSE	FALSE
17223316	FALSE	FALSE
17223317	FALSE	FALSE
17223318	FALSE	FALSE
17223321	FALSE	FALSE
17223322	FALSE	FALSE
17223332	FALSE	FALSE
17223339	FALSE	FALSE
17223343	FALSE	FALSE
17223344	FALSE	FALSE
17223347	FALSE	FALSE
17223353	FALSE	FALSE
17223357	FALSE	FALSE
17223362	FALSE	FALSE
17223363	FALSE	FALSE
17223366	FALSE	FALSE
17223380	FALSE	FALSE
17223390	TRUE	FALSE
17223391	FALSE	FALSE
17223394	FALSE	FALSE
17223395	FALSE	FALSE
17223397	FALSE	FALSE
17223402	FALSE	FALSE
17223408	FALSE	FALSE
17223410	FALSE	FALSE
17223411	FALSE	FALSE
17223417	FALSE	FALSE
17223418	FALSE	FALSE
17223419	FALSE	FALSE
17223422	FALSE	FALSE
17223430	FALSE	FALSE
17223435	FALSE	FALSE
17223438	FALSE	FALSE
17223444	FALSE	FALSE
17223447	FALSE	FALSE
17223448	FALSE	FALSE
17223452	FALSE	FALSE
17223453	FALSE	FALSE
17223460	FALSE	FALSE
17223473	FALSE	FALSE
17223474	FALSE	FALSE
17223475	FALSE	FALSE
17223485	FALSE	FALSE
17223492	FALSE	FALSE
17223497	FALSE	FALSE
17223502	FALSE	FALSE
17223512	FALSE	FALSE
17223527	FALSE	FALSE
17223528	FALSE	FALSE
17223537	FALSE	FALSE
17223538	FALSE	FALSE
17223539	FALSE	FALSE
17223552	FALSE	FALSE
17223558	FALSE	FALSE
17223562	FALSE	FALSE
17223569	TRUE	FALSE
17223570	FALSE	FALSE
17223572	FALSE	FALSE
17223575	FALSE	FALSE
17223576	FALSE	FALSE
17223580	FALSE	FALSE
17223589	FALSE	FALSE
17223590	FALSE	FALSE
17223596	FALSE	FALSE
17223600	FALSE	FALSE
17223605	FALSE	FALSE
17223621	FALSE	FALSE
17223625	FALSE	FALSE
17223639	FALSE	FALSE
17223642	FALSE	FALSE
17223643	FALSE	FALSE
17223650	FALSE	FALSE
17223657	FALSE	FALSE
17223662	FALSE	FALSE
17223670	FALSE	FALSE
17223680	FALSE	FALSE
17223681	FALSE	FALSE
17223683	FALSE	FALSE
17223685	FALSE	FALSE
17223686	FALSE	FALSE
17223690	FALSE	FALSE
17223694	FALSE	FALSE
17223696	FALSE	FALSE
17223704	FALSE	FALSE
17223713	FALSE	FALSE
17223714	FALSE	FALSE
17223715	FALSE	FALSE
17223716	FALSE	FALSE
17223723	FALSE	FALSE
17223725	FALSE	FALSE
17223731	FALSE	FALSE
17223736	FALSE	FALSE
17223738	FALSE	FALSE
17223745	FALSE	FALSE
17223746	TRUE	FALSE
17223747	FALSE	FALSE
17223750	FALSE	FALSE
17223762	FALSE	FALSE
17223763	FALSE	FALSE
17223766	FALSE	FALSE
17223767	FALSE	FALSE
17223769	FALSE	FALSE
17223775	FALSE	FALSE
17223776	FALSE	FALSE
17223788	FALSE	FALSE
17223794	FALSE	FALSE
17223805	FALSE	FALSE
17223807	FALSE	FALSE
17223811	FALSE	FALSE
17223819	FALSE	FALSE
17223820	FALSE	FALSE
17223830	FALSE	FALSE
17223831	FALSE	FALSE
17223832	FALSE	FALSE
17223833	FALSE	FALSE
17223835	FALSE	FALSE
17223837	FALSE	FALSE
17223848	FALSE	FALSE
17223853	FALSE	FALSE
17223857	FALSE	FALSE
17223858	FALSE	FALSE
17223862	FALSE	FALSE
17223866	FALSE	FALSE
17223867	FALSE	FALSE
17223875	FALSE	FALSE
17223886	FALSE	FALSE
17223888	TRUE	FALSE
17223895	FALSE	FALSE
17223906	FALSE	FALSE
17223909	FALSE	FALSE
17223911	FALSE	FALSE
17223915	FALSE	FALSE
17223925	FALSE	FALSE
17223927	FALSE	FALSE
17223931	FALSE	FALSE
17223936	FALSE	FALSE
17223944	FALSE	FALSE
17223946	FALSE	FALSE
17223956	FALSE	FALSE
17223962	FALSE	FALSE
17223966	FALSE	FALSE
17223975	FALSE	FALSE
17223979	FALSE	FALSE
17223988	TRUE	FALSE
17223991	FALSE	FALSE
17223992	FALSE	FALSE
17223997	FALSE	FALSE
17223999	FALSE	FALSE
17224001	FALSE	FALSE
17224005	FALSE	FALSE
17224018	TRUE	FALSE
17224029	FALSE	FALSE
17224031	FALSE	FALSE
17224032	FALSE	FALSE
17224034	FALSE	FALSE
17224039	FALSE	FALSE
17224048	FALSE	FALSE
17224049	FALSE	FALSE
17224054	FALSE	FALSE
17224057	FALSE	FALSE
17224058	FALSE	FALSE
17224063	FALSE	FALSE
17224066	FALSE	FALSE
17224074	FALSE	FALSE
17224093	FALSE	FALSE
17224098	FALSE	FALSE
17224099	FALSE	FALSE
17224102	FALSE	FALSE
17224105	FALSE	FALSE
17224111	FALSE	FALSE
17224112	FALSE	FALSE
17224117	FALSE	FALSE
17224118	FALSE	FALSE
17224120	FALSE	FALSE
17224124	FALSE	FALSE
17224126	FALSE	FALSE
17224127	FALSE	FALSE
17224139	FALSE	FALSE
17224143	FALSE	FALSE
17224144	FALSE	FALSE
17224149	FALSE	FALSE
17224152	FALSE	FALSE
17224158	FALSE	FALSE
17224159	FALSE	FALSE
17224162	FALSE	FALSE
17224166	FALSE	FALSE
17224167	FALSE	FALSE
17224168	FALSE	FALSE
17224173	FALSE	FALSE
17224182	FALSE	FALSE
17224189	FALSE	FALSE
17224192	FALSE	FALSE
17224195	FALSE	FALSE
17224196	FALSE	FALSE
17224210	FALSE	FALSE
17224216	FALSE	FALSE
17224222	FALSE	FALSE
17224223	FALSE	FALSE
17224224	FALSE	FALSE
17224226	FALSE	FALSE
17224227	FALSE	FALSE
17224231	FALSE	FALSE
17224241	FALSE	FALSE
17224246	FALSE	FALSE
17224248	FALSE	FALSE
17224249	FALSE	FALSE
17224256	FALSE	FALSE
17224257	FALSE	FALSE
17224260	FALSE	FALSE
17224267	FALSE	FALSE
17224268	FALSE	FALSE
17224277	FALSE	FALSE
17224278	FALSE	FALSE
17224283	FALSE	FALSE
17224288	FALSE	FALSE
17224289	FALSE	FALSE
17224292	FALSE	FALSE
17224301	FALSE	FALSE
17224307	FALSE	FALSE
17224310	FALSE	FALSE
17224312	FALSE	FALSE
17224313	FALSE	FALSE
17224315	FALSE	FALSE
17224321	FALSE	FALSE
17224324	FALSE	FALSE
17224327	FALSE	FALSE
17224333	FALSE	FALSE
17224338	FALSE	FALSE
17224352	FALSE	FALSE
17224353	FALSE	FALSE
17224355	FALSE	FALSE
17224360	FALSE	FALSE
17224361	FALSE	FALSE
17224366	FALSE	FALSE
17224373	FALSE	FALSE
17224379	FALSE	FALSE
17224383	FALSE	FALSE
17224385	FALSE	FALSE
17224389	FALSE	FALSE
17224393	FALSE	FALSE
17224396	FALSE	FALSE
17224398	FALSE	FALSE
17224407	FALSE	FALSE
17224409	FALSE	FALSE
17224419	FALSE	FALSE
17224421	FALSE	FALSE
17224427	FALSE	FALSE
17224428	FALSE	FALSE
17224430	FALSE	FALSE
17224432	FALSE	FALSE
17224433	FALSE	FALSE
17224435	FALSE	FALSE
17224445	FALSE	FALSE
17224450	FALSE	FALSE
17224461	FALSE	FALSE
17224463	FALSE	FALSE
17224464	FALSE	FALSE
17224465	FALSE	FALSE
17224466	FALSE	FALSE
17224467	FALSE	FALSE
17224473	FALSE	FALSE
17224478	FALSE	FALSE
17224482	FALSE	FALSE
17224486	FALSE	FALSE
17224495	FALSE	FALSE
17224497	FALSE	FALSE
17224503	FALSE	FALSE
17224507	FALSE	FALSE
17224508	FALSE	FALSE
17224509	FALSE	FALSE
17224510	FALSE	FALSE
