cell	n_genes_by_counts	total_counts	pct_counts_mt
107200715	2662	9700.0	3.484536
107200741	1820	6818.0	3.4027572
107200745	2984	10523.0	4.171814
107200765	2233	7009.0	2.5966616
107200831	1752	4820.0	5.93361
107200856	2189	6718.0	3.855314
107200902	2425	8637.0	5.6848445
107200932	3727	14850.0	2.7340066
107200948	3173	11255.0	4.104842
107201057	3690	16482.0	4.0104356
107201140	3135	11197.0	3.0811825
107201213	2474	7919.0	3.2706149
107201279	1963	4893.0	4.6801553
107201421	2489	8176.0	4.745597
107201469	2972	12260.0	3.6867864
107201609	2895	10274.0	3.0757253
107201689	2968	11735.0	3.7324243
107201714	2868	11002.0	5.126341
107201802	2600	10474.0	1.632614
107201822	2803	8617.0	5.535569
107201848	2297	7743.0	3.7324033
107202047	1587	5796.0	2.1394064
107202072	1567	5453.0	3.3559508
107202120	1775	6845.0	4.119796
107202194	1203	4579.0	2.2057219
107202210	1856	7084.0	2.258611
107202260	1403	4571.0	2.953402
107202310	1196	4099.0	1.5369602
107202383	1379	4992.0	1.6025642
107202399	1156	3613.0	2.4910047
107202428	868	3106.0	1.0946555
107202448	987	3958.0	1.7685701
107202573	1309	4215.0	1.4472123
107202655	1245	4078.0	1.4467876
107202660	2020	8596.0	3.4201953
107202671	1262	4993.0	3.0242338
107202713	1457	5250.0	2.9142857
107202793	1299	4482.0	2.5658188
107202812	1500	6307.0	3.060092
107202813	1234	4268.0	2.3430178
107202911	1481	5507.0	3.0143454
107203003	1282	4903.0	2.7534163
107203045	920	3967.0	1.7393496
107203050	1441	5591.0	1.8422464
107203084	1344	5213.0	4.1434875
107203100	1327	4077.0	2.747118
107203169	1325	5590.0	0.6797853
107203296	1472	5032.0	2.2456279
107203306	2050	8888.0	2.6890187
107203317	1857	6855.0	2.9175785
107203371	1732	6688.0	3.5735645
107203407	1285	4927.0	3.166227
107203448	1331	4671.0	2.847356
107203561	1503	5308.0	3.3722684
107203572	1820	7011.0	2.225075
107203613	1716	6682.0	2.8135288
107203666	1669	6452.0	2.0458772
107203894	1240	4411.0	1.4509182
107203902	1140	4189.0	2.3394606
107203913	1478	5496.0	3.1659386
107204032	1551	5512.0	3.066038
107204053	1751	6399.0	3.0317237
107204071	1236	4867.0	1.7464558
107204077	1462	5236.0	2.578304
107204083	1223	4444.0	2.8802881
107204125	1134	4606.0	1.736865
107204134	1080	3535.0	1.4144272
107204135	794	2692.0	3.4175332
107204240	1381	5853.0	2.6653
107204273	1583	6740.0	2.9228487
107204298	1634	6438.0	4.2559805
107204303	1796	6404.0	4.7158027
107204414	1665	6760.0	1.9378698
107204437	1384	5078.0	1.3391099
107204488	1510	4893.0	2.3502963
107204500	1856	6402.0	2.5460792
107204522	1246	4402.0	1.0904135
107204568	2058	8136.0	4.1297936
107204614	1194	4753.0	3.5346098
107204617	1415	5455.0	3.7763522
107204620	1278	4700.0	2.0212765
107204766	1988	7444.0	3.4390113
107204767	1463	6166.0	3.1787221
107204795	1439	4812.0	4.5719037
107204815	1152	4045.0	2.1013596
107204875	1272	4915.0	1.9328587
107204928	1219	5267.0	2.5251565
107205032	810	2631.0	1.4443178
107205046	1424	5131.0	2.065874
107205142	878	3264.0	1.317402
107205175	1276	4330.0	2.4711316
107205259	1372	5177.0	2.0475178
107205344	1795	7206.0	2.0677214
107205351	1479	5848.0	3.1976745
107205470	964	3970.0	1.7884132
107205529	1681	6904.0	2.6071842
107205571	1248	4123.0	2.3284016
107205605	1303	4377.0	1.5078821
107205615	1517	5576.0	3.4971304
107205626	1980	7320.0	3.3606558
107205668	1063	3896.0	2.053388
107205782	799	2304.0	4.861111
107205853	1203	5101.0	2.803372
107205867	1235	4547.0	5.05828
107205873	1455	5978.0	3.0779526
107205969	1016	3611.0	2.6585433
107206114	1501	5794.0	1.7604418
107206136	1373	5647.0	3.0635736
107206172	886	2695.0	4.007421
107206190	807	3022.0	1.2574453
107206252	1346	5119.0	2.2074623
107206330	1373	5254.0	2.6456034
107206443	1459	5160.0	2.9457364
107206473	1315	4441.0	2.8371987
107206500	1442	5266.0	3.1522977
107206526	1362	4312.0	3.0844157
107206571	1766	6127.0	5.908275
107206574	1735	6205.0	4.3513293
107206580	1005	2764.0	3.6903038
107206603	1639	5600.0	2.982143
107206617	1606	5676.0	6.6596193
107206646	858	2909.0	9.315916
107206680	1371	4854.0	5.2740006
107206708	1371	4235.0	3.2349467
107206724	1694	5918.0	2.9401827
107206781	2414	8579.0	5.3269615
107206893	1529	5101.0	6.724172
107206907	1853	5335.0	5.323336
107207175	1645	6610.0	8.078669
107207235	2855	11240.0	2.0017793
107207330	1695	4758.0	4.2664986
107207538	1387	4113.0	3.7199125
107207603	1091	2708.0	4.431315
107207712	3757	19990.0	1.8309156
107207721	1833	4304.0	4.391264
107207789	1560	3709.0	4.8530602
107207956	2108	5510.0	4.754991
107208049	1245	2485.0	6.1569414
107208095	987	2149.0	3.0711958
107208106	4094	14502.0	4.992415
107208204	1756	4209.0	3.9676883
107208230	2456	6259.0	4.361719
107208274	1543	3185.0	5.1491365
107208420	1451	3605.0	3.190014
107208443	1731	3986.0	4.039137
107208447	1417	3113.0	5.75008
107208492	1526	3489.0	4.901118
107208545	1684	4141.0	5.43347
107208562	1554	3749.0	4.321152
107208641	1501	3086.0	8.781594
107208693	1712	3879.0	3.712297
107208757	1580	3933.0	5.212306
107208870	1258	3724.0	6.9548874
107208911	1406	5962.0	3.2874875
107209011	1006	3751.0	3.1191683
107209035	1523	5479.0	2.591714
107209084	1234	4183.0	1.3865647
107209125	1309	4757.0	3.258356
107209148	477	906.0	9.8234
107209195	1415	3623.0	1.9321004
107209258	1759	5427.0	1.4188317
107209280	1666	5537.0	3.7023659
107209325	1705	6242.0	4.0371675
107209345	1422	4874.0	2.3184245
107209346	1883	6793.0	2.811718
107209455	1231	4311.0	4.5929017
107209480	4344	22359.0	4.1593986
107209597	1432	5157.0	2.3657165
107209658	1115	3626.0	1.3237728
107209674	1184	4342.0	2.0958085
107209680	1418	4868.0	2.8142974
107209693	1439	5738.0	2.8755665
107209740	1001	2899.0	2.4146256
107209790	1396	4844.0	2.0437653
107209802	1134	3837.0	2.2413344
107209806	1329	5232.0	1.4908257
107209945	1536	4972.0	6.3153663
107210028	1776	5668.0	6.0162315
107210046	1558	4917.0	6.8741107
107210172	1237	4454.0	4.400539
107210190	1452	5010.0	3.8522954
107210211	996	2928.0	4.030055
107210247	1365	3645.0	3.2098765
107210271	1343	4940.0	6.882591
107210283	1505	4877.0	3.7728112
107210290	1444	4734.0	4.4993663
107210311	1108	3615.0	4.232365
107210391	1259	4312.0	7.6530614
107210405	935	3132.0	3.3844187
107210441	1418	3681.0	3.9119806
107210461	2058	5108.0	2.9365702
107210504	2320	7816.0	3.2753327
107210508	1428	4824.0	2.4875622
107210648	1995	6668.0	5.84883
107210767	1476	4434.0	7.7131257
107210824	1437	4371.0	2.9741478
107210844	1250	4316.0	4.031511
107210904	1640	5592.0	4.6852646
107210927	2038	6484.0	5.1048737
107210936	1661	5453.0	6.693563
107211047	2006	6590.0	5.4931717
107211056	1793	6086.0	2.2182057
107211066	1734	5621.0	6.1376977
107211081	1696	6319.0	3.9088461
107211132	1301	4847.0	5.6117187
107211138	1962	6595.0	2.7445033
107211220	1564	4391.0	1.8674562
107211309	2166	8908.0	3.951504
107211382	2004	5953.0	4.1995635
107211611	1882	6081.0	2.6475909
107211615	2753	8353.0	2.2387166
107211698	2014	7481.0	3.1546586
107211709	2513	9728.0	2.3848684
107211711	2165	7455.0	4.6814218
107211714	1216	2730.0	3.992674
107211733	1887	5024.0	3.1449046
107211759	2264	9495.0	1.2111638
107211800	2164	6828.0	3.4417107
107211948	2617	6784.0	2.3142688
107211983	2939	11119.0	3.0488353
107212017	2218	5606.0	4.994649
107212098	3477	11788.0	2.918222
107212255	2056	5706.0	2.8741677
107212270	1978	5536.0	5.726156
107212281	1616	4165.0	2.3289316
107212282	2036	5856.0	6.2329235
107212317	2384	8041.0	3.146375
107212361	2189	7442.0	3.6280568
107212393	2147	7556.0	2.567496
107212398	2056	6198.0	2.307196
107212413	1674	5252.0	1.5422696
107212449	2237	7737.0	1.8353367
107212500	1773	5778.0	1.8691589
107212632	1949	6198.0	2.5492094
107212728	1821	5601.0	3.0530262
107212782	2033	5597.0	5.628015
107212802	2230	6098.0	5.657593
107212854	1689	4508.0	3.7267082
107212903	3856	16764.0	2.2488666
107212931	1963	4633.0	3.9930928
107212972	2859	9734.0	2.6710498
107213012	2131	7787.0	3.197637
107213087	1366	4365.0	2.6345932
107213090	1836	5554.0	2.3946705
107213223	1751	5583.0	3.2778077
107213254	1929	6807.0	1.5572205
107213324	2041	5772.0	3.4823284
107213346	1891	7434.0	1.8294324
107213369	2647	9520.0	1.4180672
107213547	1351	3890.0	2.5706942
107213573	1743	5833.0	2.8801646
107213839	1654	5551.0	0.8827238
107213888	1909	6122.0	2.1234891
107214024	1767	7275.0	1.3745705
107214055	1769	5756.0	3.4746354
107214166	3264	11241.0	3.4516501
107214172	3457	12656.0	4.835651
107214234	3317	11948.0	3.57382
107214268	492	744.0	9.677419
107214301	2280	7830.0	2.6436782
107214325	2022	7226.0	4.0132856
107214481	1984	6402.0	2.5304594
107214492	2163	8364.0	3.9693925
107214529	2099	7654.0	1.5939378
107214658	1890	6120.0	4.3627453
107214659	2328	10138.0	2.9690275
107214713	1590	5992.0	1.5020027
107214833	1721	5653.0	4.846984
107214963	2311	8704.0	1.7118566
107215037	1937	7193.0	4.365355
107215077	2420	9751.0	1.9280074
107215079	1517	5025.0	3.8805969
107215203	2097	5301.0	2.6976042
107215311	3076	10929.0	3.3031385
107215337	3689	14536.0	4.1070447
107215496	3253	10946.0	2.5854192
107215521	3056	9465.0	4.078183
107215522	3838	16371.0	3.0725062
107215649	2427	7360.0	8.369565
107215680	2955	8505.0	4.409171
107215729	3417	13184.0	2.4120147
107215754	3377	12716.0	1.89525
107215756	2672	8874.0	3.3017802
107215771	3027	8653.0	2.935398
107215796	2043	5327.0	3.2476063
107215875	3025	9407.0	5.1982565
107216097	2335	6674.0	5.723704
107216104	2579	7641.0	3.3503468
107216183	2855	8656.0	3.1307764
107216235	3384	11771.0	2.574123
107216317	2980	9383.0	6.8634763
107216378	1708	6035.0	3.0488815
107216481	1878	6889.0	3.2951083
107216519	1654	5591.0	2.0032196
107216521	1463	4805.0	1.9146721
107216604	1817	6282.0	2.8653295
107216692	1586	5880.0	2.0238097
107216801	1578	5592.0	1.9849784
107216806	1739	6687.0	2.8712428
107216853	2667	9839.0	4.6244535
107216874	1612	5782.0	3.2341747
107216972	1603	5717.0	3.0785377
107217036	2162	7511.0	3.2086272
107217065	1489	4419.0	1.1541072
107217101	1774	6091.0	1.379084
107217108	1491	5027.0	1.611299
107217187	1812	6256.0	2.9571612
107217205	1543	5320.0	2.293233
107217214	1318	4172.0	2.4448705
107217253	1698	5660.0	3.4452298
107217376	1776	7026.0	4.084828
107217406	1676	5823.0	2.3355658
107217420	1918	6373.0	1.9613996
107217426	2310	7145.0	3.0650806
107217479	1485	5095.0	1.7860647
107217553	1463	5508.0	1.724764
107217588	1994	7813.0	3.545373
107217632	2025	7038.0	1.7618642
107217735	1721	6343.0	1.8287877
107217780	1524	5086.0	1.6122689
107217889	1462	4945.0	2.3053591
107217948	2058	7645.0	1.8574232
107218039	1695	6082.0	1.0851693
107218056	1622	5448.0	2.5697503
107218087	2852	11855.0	1.29903
107218152	1523	5011.0	1.9756535
107218281	1949	6359.0	2.453216
107218323	1644	6033.0	1.6243991
107218412	1884	5914.0	2.333446
107218450	2092	7758.0	2.5522041
107218569	1478	5199.0	2.0965571
107218663	1542	5248.0	1.2957317
107218687	1602	5502.0	2.508179
107218722	1815	6411.0	2.6672904
107218751	2168	7213.0	0.9843338
107218759	1404	4749.0	1.8530216
107218841	1312	4725.0	3.957672
107218890	1904	6778.0	1.6081439
107219075	1615	4840.0	1.4049587
107219334	1397	5562.0	2.588997
107219373	1522	5567.0	1.5088917
107219457	1536	5017.0	1.2357982
107219459	1624	5807.0	2.1181333
107219491	1888	6864.0	1.1363636
107219510	1882	6560.0	2.2713416
107219646	1340	4663.0	1.0937165
107219721	1184	3833.0	2.1654058
107219852	1693	6198.0	3.210713
107219876	1329	4176.0	2.059387
107219902	1609	5178.0	2.3754346
107219978	2076	7437.0	2.057281
107219981	848	1771.0	1.6374929
107219983	2172	8613.0	3.9707417
107220024	2249	7863.0	2.263767
107220080	1278	3547.0	6.65351
107220108	1956	6048.0	3.9021163
107220138	3646	17719.0	2.5565777
107220160	2962	14231.0	3.6750755
107220190	1812	6002.0	4.598467
107220400	2164	9280.0	3.8685343
107220413	2666	10158.0	4.2724943
107220504	1941	4727.0	4.484874
107220616	2192	6426.0	4.886399
107220635	2081	5815.0	3.043852
107220644	2039	5746.0	5.551688
107220705	1924	4984.0	2.4678974
107220739	3292	11664.0	3.360768
107220748	2093	5948.0	2.7572293
107220808	2004	5330.0	3.208255
107220817	1956	6250.0	3.7280002
107220820	1278	2926.0	3.417635
107220859	1859	4953.0	7.813446
107220936	3234	12185.0	3.6109972
107220998	3360	12153.0	2.9457748
107221009	2355	7008.0	4.295091
107221061	3508	11156.0	3.3255649
107221081	3528	14445.0	3.5375562
107221146	2160	5197.0	5.4454494
107221266	1987	4954.0	4.218813
107221281	1827	4283.0	4.1326175
107221291	1964	4342.0	4.905574
107221338	1948	4367.0	3.068468
107221390	2123	4943.0	4.248432
107221533	2002	4555.0	4.6322722
107221606	2417	5784.0	4.5988936
107221615	1600	3230.0	5.139319
107221671	1702	4054.0	2.4666996
107221786	2759	7099.0	4.7753205
107221949	1827	3993.0	6.010518
107221954	2089	5268.0	4.100228
107222132	875	1773.0	8.967851
107222188	1423	3075.0	6.1463413
107222199	1614	3469.0	4.871721
107222237	1338	3124.0	5.3457108
107222350	2191	4967.0	4.288303
107222379	2065	4589.0	1.6343429
107222423	2096	5073.0	2.2669032
107222475	2253	5482.0	2.9916089
107222529	1780	3942.0	4.0334854
107222538	2137	5346.0	3.4979424
107222544	1731	4242.0	4.6911836
107222615	2185	5137.0	3.3677242
107222752	1664	3595.0	7.5938807
107222833	1585	3375.0	3.051852
107222880	1926	4723.0	2.646623
107222950	2277	5641.0	2.6236482
107223033	1727	4483.0	2.4760206
107223076	2137	5034.0	3.1783872
107223096	1664	4252.0	2.304798
107223227	2139	6326.0	3.0667088
107223276	4373	20440.0	2.2553816
107223286	2102	6873.0	1.4695184
107223311	1100	3337.0	5.5139346
107223411	1448	4870.0	1.9507186
107223412	1703	5095.0	4.2787046
107223486	1829	5609.0	2.2642183
107223581	1612	4461.0	3.3176417
107223691	1657	4467.0	1.4775016
107223867	1809	5447.0	6.5357075
107223900	1812	5569.0	3.0885258
107223918	1705	5113.0	4.2049675
107223935	1685	5390.0	5.380334
107223941	1492	4618.0	4.006063
107224023	1389	4377.0	2.9243774
107224083	1745	4376.0	3.7020109
107224185	3430	19665.0	2.0594966
107224250	1696	5000.0	6.08
107224257	2415	8274.0	3.8675368
107224375	2036	6439.0	3.0750117
107224389	2328	7279.0	5.302926
107224393	1785	5278.0	5.7597575
107224427	2147	6305.0	3.6954799
107224452	1760	5180.0	4.5559845
107224493	2065	6790.0	4.1089835
107224602	2061	6184.0	3.1532989
107224667	1787	6095.0	1.9031994
107224732	1532	5783.0	1.8502507
107224739	1515	6611.0	3.2521553
107224746	1622	6342.0	3.9262064
107224747	1479	5903.0	1.6432322
107224759	1536	5130.0	2.3586745
107224795	1754	5351.0	5.2513547
107224812	1521	4984.0	1.083467
107224896	1105	3484.0	3.4156144
107225048	1934	7526.0	5.288334
107225136	1761	6022.0	2.1587512
107225179	1720	5217.0	3.5077631
107225288	1039	2887.0	2.8749566
107225309	1140	2789.0	6.2029405
107225383	1696	7116.0	2.515458
107225394	1710	7477.0	3.9320583
107225409	1498	5306.0	3.2416131
107225416	1318	4287.0	3.3823185
107225443	1297	4462.0	4.011654
107225513	2009	8155.0	3.7645617
107225525	1614	6600.0	2.3636363
107225645	1743	6010.0	3.361065
107225744	1856	6702.0	5.7743955
107225789	1670	5526.0	0.796236
107225817	1917	6196.0	3.131052
107225853	1011	2676.0	3.4005978
107225915	1344	4091.0	2.8599365
107226015	1579	5419.0	4.0228825
107226084	2073	5844.0	2.2073922
107226164	1478	3790.0	4.564644
107226185	1318	4038.0	5.4234767
107226266	1055	2981.0	4.1932235
107226273	1126	3026.0	3.6682088
107226321	1229	3940.0	8.045685
107226328	1468	4477.0	4.8693323
107226362	1896	5621.0	6.3511834
107226394	1535	4716.0	2.2900765
107226596	1437	5159.0	2.7524714
107226616	1363	4025.0	3.10559
107226662	1511	6816.0	1.863263
107226663	1262	4678.0	1.2612227
107226718	1924	7932.0	5.496722
107226729	969	2645.0	2.873346
107226732	1629	6088.0	4.172142
107226984	1430	4344.0	3.56814
107227004	1175	3612.0	4.1251383
107227099	1535	3863.0	4.737251
107227205	1311	4476.0	2.0330653
107227210	1819	6480.0	2.5771606
107227234	1210	2999.0	3.4011338
107227255	1612	5393.0	3.3932877
107227338	1680	6201.0	3.370424
107227382	1372	4855.0	3.0278065
107227384	1722	6390.0	2.910798
107227400	1357	6233.0	2.037542
107227419	1476	4764.0	1.6372796
107227443	1910	6812.0	4.0516734
107227519	1449	5638.0	2.6250443
107227544	1483	5413.0	2.7895806
107227566	1616	6025.0	1.8755187
107227613	1470	5427.0	4.422333
107227624	1665	6158.0	1.2016889
107227654	1849	6492.0	3.3579788
107227875	1243	4728.0	1.5439932
107227952	1831	8030.0	2.4782066
107228000	1403	5447.0	2.1479714
107228212	1391	4940.0	3.6234818
107228280	1464	5145.0	2.6044705
107228289	1912	7732.0	2.935851
107228333	1578	6199.0	2.952089
107228339	2129	6762.0	1.9372966
107228387	1681	5651.0	4.636348
107228429	1411	5093.0	2.277636
107228538	1485	5042.0	2.5188417
107228560	2217	9139.0	3.578072
107228580	1029	4043.0	3.9574575
107228608	1800	7161.0	2.8627288
107228637	1206	4782.0	3.0949392
107228685	1311	4819.0	3.0711765
107228773	1471	4406.0	3.4498413
107228808	1707	6109.0	4.5670323
107228831	1517	5416.0	1.2186116
107228853	1302	5025.0	3.124378
107228985	1598	6072.0	4.9407115
107229089	1306	5434.0	3.4781008
107229092	1316	4993.0	2.002804
107229161	1553	5931.0	1.7197775
107229276	1719	6858.0	1.6477106
107229296	1392	5841.0	4.7936997
107229330	1635	5616.0	2.9380343
107229378	2035	7900.0	3.4683545
107229386	1489	4782.0	3.9104977
107229567	1184	4891.0	3.9255776
107229572	1111	4216.0	3.4867172
107229576	1570	6675.0	2.3220973
107229584	1316	4806.0	3.5580523
107229642	1394	6615.0	3.3711262
107229653	1378	6122.0	3.8222804
107229666	1246	5176.0	2.183153
107229817	777	3112.0	3.566838
107229959	1939	7574.0	3.776076
107229970	1788	8011.0	3.495194
107230127	1310	4876.0	2.5840852
107230136	1513	6600.0	5.8939395
107230213	1022	3705.0	2.3751688
107230384	1266	4803.0	2.8940246
107230438	1492	5149.0	4.719363
107230445	1638	6827.0	2.695181
107230458	1042	2923.0	3.4553542
107230510	1572	7526.0	4.7169814
107230525	1629	6437.0	4.2411065
107230527	1478	6007.0	1.5481938
107230568	1656	6142.0	3.5493326
107230592	2084	7218.0	6.8440013
107230633	1357	3314.0	2.383826
107230696	2454	8405.0	3.5217133
107230718	2346	6441.0	3.1206334
107230761	1760	4260.0	4.9295774
107230764	2775	10341.0	4.873803
107230831	2821	9951.0	3.2157574
107230875	2990	10997.0	2.7280166
107231020	2785	9227.0	3.728189
107231113	2355	8404.0	2.0347455
107231122	2479	8769.0	5.6790967
107231143	3311	11882.0	2.6174045
107231165	1760	4832.0	7.1399
107231195	2776	8766.0	3.878622
107231222	1912	4974.0	4.5235224
107231225	2996	9965.0	4.1144004
107231239	3005	10910.0	6.691109
107231378	3022	10372.0	2.7574236
107231383	2894	9851.0	3.958989
107231412	2185	7630.0	3.27654
107231532	2443	7194.0	3.9755352
107231538	2199	6813.0	2.304418
107231560	1209	3446.0	3.7724898
107231705	1273	4367.0	3.7554388
107231745	1430	4639.0	5.151973
107231767	1503	4944.0	5.4004855
107231789	1584	4987.0	5.4541807
107231793	1033	2823.0	3.0464046
107231816	1168	3885.0	3.9382238
107231851	1524	4501.0	4.221284
107231920	1050	3803.0	3.8653693
107232028	1586	5933.0	2.8990393
107232101	1643	6234.0	1.8928457
107232114	1775	6081.0	3.0422628
107232246	708	2774.0	1.333814
107232383	997	3523.0	1.9301732
107232400	1383	5310.0	2.5800376
107232462	1192	3969.0	2.1415973
107232514	1065	3429.0	2.682998
107232521	1582	6498.0	2.0467837
107232744	1200	4913.0	4.111541
107232775	1478	5646.0	4.215374
107232828	1082	3592.0	1.2806236
107232842	1443	5291.0	3.6666036
107232859	969	3000.0	4.5666666
107232923	1477	5541.0	3.0319438
107233028	1154	4252.0	2.728128
107233040	1073	3521.0	2.754899
107233215	1297	2882.0	5.170021
107233277	1212	4245.0	1.6254418
107233351	1266	4408.0	1.837568
107233376	1168	5075.0	1.9901478
107233390	1453	5121.0	4.784222
107233412	1177	4407.0	2.5641026
107233462	1280	5759.0	3.177635
107233487	1223	4680.0	2.7350428
107233579	1317	5640.0	1.9503547
107233646	1182	4696.0	2.9173765
107233690	1277	4627.0	2.0747786
107233729	746	2023.0	1.2852199
107233776	1089	3745.0	1.0680908
107233785	1110	3870.0	1.007752
107233868	1385	5277.0	3.3541784
107233919	1482	6128.0	2.8394256
107234009	1187	4781.0	3.2629158
107234030	1331	5207.0	1.9781064
107234243	1454	5051.0	2.3559692
107234369	1531	6366.0	2.6233115
107234384	1352	4544.0	3.6091547
107234405	1118	3850.0	2.935065
107234437	1715	6549.0	2.7332418
107234501	968	3820.0	4.293194
107234577	1365	5417.0	3.3044121
107234596	1273	5190.0	1.9075145
107234657	1022	3663.0	2.4843025
107234738	938	4081.0	1.7152658
107234814	1386	4973.0	2.6543334
107234831	1503	6780.0	2.4778762
107234837	1482	5178.0	1.7574353
107234857	1331	4991.0	2.123823
107234873	1211	4080.0	2.745098
107234916	1651	6750.0	2.6814814
107234923	1450	5491.0	2.331087
107234936	1389	5458.0	1.9421034
107235034	1207	4304.0	2.184015
107235037	1202	4470.0	1.9686801
107235067	1366	5338.0	2.9037092
107235104	1508	5243.0	3.871829
107235140	2205	8478.0	2.7718801
107235176	1374	5743.0	1.9502003
107235186	1409	5091.0	1.7285404
107235349	1721	5676.0	1.5327696
107235412	1545	5665.0	2.3654015
107235480	1182	2956.0	4.2286873
107235565	1534	5783.0	2.76673
107235576	1521	4924.0	3.3712428
107235598	1265	4077.0	3.532009
107235686	1562	5004.0	2.6378896
107235711	1571	6307.0	2.7112732
107235773	967	2282.0	2.0595968
107235965	1665	6048.0	3.6210318
107236018	1558	5575.0	2.7443945
107236019	1207	3925.0	2.4713376
107236020	1896	6737.0	3.6217902
107236041	1613	6032.0	4.64191
107236089	1643	5824.0	6.0439563
107236205	1207	3994.0	2.8042064
107236330	2455	8737.0	5.013162
107236404	1341	4106.0	2.7277155
107236440	1407	3716.0	3.5791173
107236490	1449	4874.0	3.487895
107236541	2298	8686.0	6.8731294
107236639	1837	5540.0	2.1480145
107236702	1795	5724.0	6.2893085
107236723	2463	9793.0	4.60533
107236794	998	2413.0	5.884791
107236914	1209	3753.0	3.5438318
107237004	1457	4129.0	4.5773797
107237014	1336	3688.0	3.9859002
107237047	1976	6199.0	3.6457493
107237062	1174	3431.0	2.681434
107237122	2031	6349.0	4.063632
107237142	3078	11618.0	2.3928387
107237281	1595	3618.0	2.4875622
107237300	1348	2939.0	5.9544063
107237344	1427	3234.0	2.5046382
107237423	1434	3484.0	3.2433982
107237457	964	1854.0	2.0496225
107237476	838	1731.0	2.3685732
107237485	1244	2803.0	3.3178735
107237566	2222	8655.0	3.593299
107237570	3166	15220.0	2.9894876
107237622	1647	5050.0	2.1980197
107237674	1664	4685.0	3.2443972
107237675	1606	4021.0	4.327282
107237740	1541	4467.0	4.3429594
107237749	1571	4069.0	3.7847135
107237779	1453	3670.0	4.4141693
107237788	1284	3808.0	4.0966387
107237842	1771	4405.0	5.4483542
107237974	1129	3040.0	3.6842103
107238010	1470	5387.0	3.2114348
107238022	1455	5755.0	2.0851433
107238100	1690	7437.0	3.9397604
107238237	2012	7411.0	3.2114425
107238240	2224	8347.0	2.5877562
107238304	1914	6914.0	3.7315593
107238456	1601	6229.0	3.3392198
107238467	1023	3263.0	5.0873427
107238479	937	2953.0	3.6234338
107238493	1270	4444.0	3.870387
107238502	1168	3952.0	2.1255062
107238504	1031	3316.0	2.0506635
107238522	965	3478.0	3.5940197
107238535	1186	4499.0	3.3563013
107238929	1046	3255.0	2.4577572
107238948	1470	4622.0	3.894418
107238964	1154	3130.0	9.041533
107238971	1330	4007.0	5.4404793
107238985	1271	4145.0	6.2243667
107239058	1386	4161.0	5.046864
107239071	1133	3175.0	2.8976376
107239114	1486	5449.0	4.88163
107239169	1254	3973.0	3.3224263
107239216	1596	4677.0	4.511439
107239228	1119	3320.0	3.0421686
107239247	978	2816.0	4.3678975
107239327	1374	4347.0	4.646883
107239445	1291	3850.0	5.662338
107239501	1261	3687.0	4.475183
107239523	1034	3147.0	2.0336828
107239561	1026	3234.0	2.7520099
107239593	1379	4343.0	4.996546
107239739	889	3006.0	3.127079
107239740	1460	4394.0	5.64406
107239791	1493	4337.0	2.513258
107239812	1354	4385.0	4.7434435
107239886	1060	2713.0	3.5385184
107240079	1292	4073.0	2.5534005
107240148	1279	3992.0	3.1563125
107240155	970	3116.0	3.3376124
107240188	1127	3430.0	3.6151602
107240201	717	1830.0	2.349727
107240320	927	3207.0	4.1471777
107240420	1484	4024.0	4.771372
107240445	741	1989.0	4.7762694
107240449	1118	3293.0	4.2514424
107240453	1105	3050.0	4.557377
107240492	1064	3528.0	2.2108843
107240532	1048	3078.0	3.671215
107240541	1166	3747.0	4.2967706
107240668	1004	3084.0	5.2529182
107240709	936	3197.0	4.2227087
107240798	1152	3948.0	2.7608917
107240884	749	1538.0	2.6007802
107240964	1658	5102.0	3.5280282
107240998	1935	5744.0	6.110724
107241017	1103	3198.0	3.7210755
107241031	1549	4516.0	5.403012
107241136	1671	5082.0	4.5454545
107241164	1538	5085.0	3.6971483
107241184	1517	4382.0	7.8274755
107241218	1489	3903.0	6.354087
107241305	1281	4051.0	5.7516665
107241414	1303	4478.0	3.305047
107241527	1659	5387.0	5.8474107
107241743	1756	7053.0	4.324401
107241783	942	2298.0	6.8320284
107241858	2822	10945.0	4.0018272
107241869	1228	3079.0	8.671646
107241897	1237	3038.0	3.7853851
107241986	1662	6144.0	2.3111978
107242008	1541	3988.0	6.3941827
107242054	1617	6061.0	3.0523014
107242063	1770	5983.0	4.5295005
107242193	2855	8629.0	4.067679
107242547	1039	2985.0	3.7520938
107242576	1532	4252.0	3.4571965
107242580	1368	3988.0	6.14343
107242599	1516	4546.0	2.9696436
107242689	1423	4587.0	3.3137128
107242704	1476	4059.0	5.5925107
107242745	1739	4788.0	0.85630745
107242750	1564	4929.0	4.727125
107242856	1379	3020.0	3.8079472
107242880	1396	3554.0	3.8829486
107242883	1359	4548.0	9.652595
107242901	1623	3707.0	6.2584305
107242998	2404	7713.0	3.0856996
107243020	3219	11367.0	3.5365534
107243046	1050	2224.0	4.271583
107243051	1691	4270.0	4.238876
107243082	1641	4128.0	6.540698
107243117	1168	2542.0	3.776554
107243155	1307	4670.0	2.5695932
107243175	1591	5781.0	4.4801936
107243183	1507	5566.0	3.5932448
107243404	1203	3732.0	2.357985
107243430	1234	3585.0	3.4588563
107243448	1728	6801.0	4.2052636
107243496	1361	4243.0	2.356823
107243701	1955	7147.0	2.9103122
107243736	1552	4352.0	1.585478
