cell	n_genes_by_counts	total_counts	pct_counts_mt
64153747	463	1000.0	0.70000005
64153755	485	523.0	5.3537283
64153759	479	505.0	0.5940594
64153760	393	1002.0	0.0
64153769	433	508.0	12.0078745
64153773	437	549.0	3.0965393
64153779	453	571.0	0.3502627
64153785	352	807.0	8.7980175
64153799	454	739.0	3.518268
64153800	456	497.0	0.40241447
64153806	473	513.0	0.19493178
64153813	494	513.0	0.58479536
64153819	412	436.0	0.2293578
64153829	333	686.0	8.746356
64153831	423	1009.0	0.0
64153836	442	475.0	0.0
64153839	337	1013.0	1.1846002
64153847	392	688.0	0.0
64153850	439	473.0	0.21141648
64153853	396	435.0	1.6091954
64153859	436	486.0	7.8189297
64153862	393	863.0	0.34762457
64153876	353	733.0	6.4120054
64153891	455	524.0	0.0
64153903	311	924.0	0.54112554
64153907	376	595.0	3.8655465
64153921	364	567.0	0.0
64153927	388	985.0	0.5076142
64153931	331	1106.0	0.09041592
64153937	462	494.0	0.0
64153940	328	853.0	0.0
64153943	430	475.0	6.105263
64153947	284	829.0	0.3618818
64153973	419	440.0	0.22727272
64153985	385	650.0	1.5384616
64154003	317	1064.0	0.8458647
64154015	372	674.0	0.0
64154018	380	853.0	0.11723329
64154019	402	493.0	1.4198782
64154041	317	1062.0	0.0
64154046	409	439.0	0.6833713
64154047	346	1080.0	0.0
64154048	351	810.0	0.1234568
64154049	422	449.0	2.6726058
64154052	323	1131.0	0.0
64154054	334	718.0	0.0
64154056	334	851.0	0.0
64154059	432	453.0	0.22075056
64154062	385	609.0	0.16420361
64154076	317	357.0	1.4005603
64154084	339	1043.0	0.0
64154089	386	408.0	0.7352941
64154114	466	484.0	0.20661156
64154123	326	767.0	0.0
64154125	352	380.0	3.6842103
64154133	324	869.0	0.0
64154137	261	704.0	2.2727273
64154155	253	769.0	0.130039
64154158	301	732.0	1.3661202
64154167	324	776.0	2.0618556
64154171	333	888.0	0.45045045
64154176	353	716.0	0.2793296
64154178	420	448.0	0.66964287
64154187	315	888.0	0.11261261
64154193	337	814.0	1.5970515
64154195	295	806.0	0.124069475
64154196	377	420.0	0.4761905
64154197	313	360.0	1.6666667
64154204	291	744.0	0.672043
64154212	376	503.0	2.584493
64154225	367	393.0	0.0
64154229	305	863.0	0.0
64154230	340	470.0	0.0
64154240	313	932.0	0.0
64154242	319	760.0	1.1842105
64154252	249	573.0	4.363002
64154269	331	614.0	0.16286644
64154270	249	893.0	0.22396417
64154276	309	741.0	0.13495277
64154286	297	812.0	0.7389163
64154303	273	642.0	0.31152648
64154304	299	676.0	0.44378698
64154306	243	852.0	0.0
64154311	376	401.0	0.49875313
64154330	316	885.0	0.11299435
64154338	399	410.0	0.0
64154342	314	967.0	0.20682523
64154355	299	775.0	0.12903227
64154356	272	871.0	1.033295
64154359	317	741.0	0.13495277
64154365	244	811.0	0.863132
64154395	264	805.0	0.7453416
64154397	288	509.0	0.0
64154402	262	872.0	0.0
64154423	250	799.0	0.62578225
64154427	249	636.0	0.3144654
64154436	267	607.0	0.82372326
64154439	323	807.0	0.24783148
64154441	323	347.0	0.28818443
64154445	286	811.0	0.24660912
64154451	309	803.0	0.0
64154465	255	996.0	0.0
64154468	301	942.0	0.0
64154471	259	810.0	0.0
64154473	384	402.0	2.4875622
64154491	269	786.0	0.12722646
64154511	259	703.0	0.0
64154523	290	723.0	0.1383126
64154541	280	817.0	0.0
64154552	296	619.0	1.9386107
64154556	236	432.0	0.9259259
64154558	249	774.0	0.0
64154568	277	502.0	2.7888446
64154570	298	894.0	0.0
64154593	374	388.0	1.0309278
64154594	325	381.0	0.0
64154597	185	832.0	0.0
64154609	247	700.0	4.142857
64154611	336	380.0	0.0
64154617	339	382.0	6.282722
64154620	357	388.0	4.639175
64154650	264	801.0	0.0
64154653	272	374.0	6.9518714
64154669	266	691.0	0.1447178
64154672	267	726.0	0.0
64154676	269	894.0	0.0
64154677	236	651.0	0.30721965
64154681	288	790.0	0.0
64154690	259	560.0	1.4285715
64154691	237	888.0	0.0
64154704	224	710.0	0.14084506
64154705	291	686.0	0.1457726
64154708	313	328.0	1.5243902
64154709	234	765.0	0.13071896
64154714	247	641.0	0.0
64154723	278	822.0	0.0
64154727	236	842.0	0.0
64154729	238	542.0	3.3210332
64154732	255	806.0	0.0
64154736	241	732.0	0.27322403
64154742	264	690.0	1.1594204
64154748	171	664.0	1.2048192
64154755	214	625.0	2.08
64154763	233	891.0	0.2244669
64154764	264	716.0	0.0
64154768	187	542.0	7.195572
64154777	257	476.0	1.4705882
64154785	337	346.0	0.57803464
64154814	209	883.0	0.0
64154815	193	649.0	0.1540832
64154828	259	559.0	0.35778174
64154844	231	597.0	1.1725293
64154860	219	706.0	0.28328612
64154861	241	745.0	0.5369128
64154866	193	721.0	0.13869625
64154883	211	638.0	0.0
64154884	216	428.0	1.1682243
64154910	274	775.0	0.0
64154913	237	626.0	4.1533546
64154918	220	524.0	0.1908397
64154919	192	436.0	16.513762
64154927	229	433.0	0.23094688
64154935	235	571.0	0.17513135
64154954	180	639.0	0.15649453
64154956	242	516.0	0.0
64154961	200	689.0	0.0
64154989	200	511.0	0.5870842
64154999	124	810.0	0.0
64155005	170	715.0	0.13986014
64155006	312	332.0	1.2048192
64155012	216	681.0	0.0
64155017	186	541.0	0.36968577
64155020	238	437.0	0.0
64155023	208	688.0	0.0
64155031	187	562.0	0.0
64155046	213	570.0	0.0
64155060	156	654.0	0.0
64155087	174	565.0	0.7079646
64155090	198	879.0	0.11376564
64155098	205	546.0	0.36630037
64155101	185	570.0	0.0
64155104	169	802.0	0.12468828
64155126	207	641.0	0.3120125
64155129	169	676.0	0.44378698
64155133	235	486.0	0.0
64155135	195	547.0	0.0
64155146	190	486.0	0.0
64155166	154	548.0	0.729927
64155178	170	553.0	0.72332734
64155191	162	565.0	0.3539823
64155217	164	482.0	0.0
64155218	152	717.0	0.0
64155220	203	524.0	0.0
64155226	144	331.0	4.531722
64155248	196	642.0	0.0
64155249	155	571.0	0.17513135
64155251	171	413.0	0.0
64155262	176	438.0	0.2283105
64155274	183	496.0	0.20161289
64155277	197	506.0	0.39525694
64155278	189	517.0	0.0
64155280	190	561.0	0.0
64155291	156	520.0	0.0
64155303	165	544.0	0.0
64155305	145	550.0	2.5454545
64155316	173	384.0	0.5208334
64155327	167	612.0	0.3267974
64155349	138	724.0	0.0
64155354	140	465.0	0.0
64155361	194	466.0	0.21459228
64155362	158	463.0	0.21598272
64155366	166	399.0	0.0
64155373	137	485.0	0.0
64155378	158	550.0	0.0
64155390	151	372.0	0.0
64155394	162	470.0	0.21276595
64155400	118	425.0	0.7058824
64155401	111	581.0	0.17211704
64155413	6393	19830.0	0.1412002
64155416	6283	19741.0	0.14183678
64155417	6321	19631.0	0.13244358
64155422	6394	19345.0	0.22227967
64155425	6707	19189.0	0.34915838
64155428	6478	19105.0	0.18319811
64155440	6387	18846.0	0.18571581
64155442	6218	18764.0	0.12257515
64155470	6223	18093.0	0.19897197
64155480	6422	17769.0	0.27576116
64155482	6167	17707.0	0.14683458
64155487	6106	17592.0	0.16484766
64155492	6264	17427.0	0.26395822
64155498	6481	17289.0	0.58997047
64155510	7936	16912.0	2.7317882
64155514	6186	16818.0	0.39243665
64155518	5840	16673.0	0.08996581
64155520	6073	16700.0	0.21556886
64155522	6041	16590.0	0.26522002
64155533	5957	16386.0	0.14036372
64155537	6466	16263.0	0.80550945
64155541	5917	16139.0	0.18588512
64155547	5831	16098.0	0.09317928
64155552	5892	15919.0	0.15076324
64155586	5828	15314.0	0.17630926
64155592	6137	15134.0	1.2950971
64155594	5797	15144.0	0.15187533
64155603	5720	14953.0	0.14044005
64155615	5746	14797.0	0.12840441
64155617	5856	14773.0	0.29784065
64155624	5756	14603.0	0.20543723
64155627	5542	14526.0	0.13079995
64155634	5788	14498.0	0.2483101
64155655	5425	14034.0	0.09975773
64155657	5416	13958.0	0.143287
64155659	5515	13947.0	0.13623
64155664	5425	13838.0	0.10839717
64155665	5772	13876.0	0.38195446
64155673	5492	13681.0	0.13887875
64155691	5293	13469.0	0.10394239
64155694	5337	13452.0	0.10407375
64155695	5544	13342.0	0.21735872
64155705	5640	13248.0	0.43025362
64155710	5544	13217.0	0.24211244
64155748	5323	12810.0	0.109289624
64155762	5973	12509.0	0.22383884
64155764	5481	12487.0	0.7367662
64155789	5064	12277.0	0.15476093
64155814	5098	12065.0	0.16576874
64155830	5172	11858.0	0.21926124
64155837	5138	11849.0	0.15191156
64155873	5044	11619.0	0.1204923
64155879	4943	11515.0	0.13026486
64155883	5196	11439.0	0.14861439
64155884	5006	11468.0	0.11335891
64155889	5023	11454.0	0.1047669
64155893	5349	11128.0	3.2350826
64155896	4961	11404.0	0.14030164
64155897	4950	11351.0	0.105717555
64155904	5004	11364.0	0.21119325
64155910	4924	11277.0	0.18621974
64155915	5041	11347.0	0.17625804
64155916	4949	11304.0	0.08846426
64155917	4960	11314.0	0.15025632
64155924	5258	11248.0	0.24004267
64155933	5285	11159.0	0.3405323
64155936	4969	11176.0	0.25948462
64155946	4951	11040.0	0.20833334
64155964	4870	10986.0	0.10922992
64155980	4847	10813.0	0.12947378
64155981	4895	10912.0	0.13746335
64155982	4973	10790.0	0.2687674
64155990	4703	10770.0	0.08356546
64155993	4956	10816.0	0.20340237
64155999	4795	10696.0	0.12154076
64156006	4990	10652.0	0.37551636
64156010	4865	10578.0	0.23633957
64156022	4950	10673.0	0.21549705
64156027	4831	10473.0	0.17187053
64156032	4843	10618.0	0.19777736
64156046	4677	10635.0	0.09402915
64156052	5668	10478.0	0.6203474
64156053	4638	10472.0	0.11459129
64156082	4851	10261.0	0.22414969
64156103	4846	10187.0	0.363208
64156108	4785	10246.0	0.12687878
64156112	4844	10298.0	0.12623811
64156114	4688	10209.0	0.12733862
64156115	4747	10047.0	0.24883048
64156128	4740	10035.0	0.13951172
64156130	4786	10087.0	0.20818876
64156134	4661	9951.0	0.19093558
64156149	4600	9893.0	0.20216314
64156165	4480	9837.0	0.091491304
64156177	4655	9864.0	0.15206814
64156178	4658	9885.0	0.18209408
64156184	4784	9807.0	0.18354237
64156189	4653	9768.0	0.16380017
64156218	4524	9643.0	0.1244426
64156223	4551	9601.0	0.13540256
64156227	4707	9613.0	0.18724643
64156229	4427	9566.0	0.12544428
64156239	4597	9530.0	0.18887722
64156243	4512	9569.0	0.10450412
64156254	4426	9373.0	0.09602049
64156262	4462	9386.0	0.12784998
64156264	4518	9438.0	0.15893199
64156289	4550	9342.0	0.12845215
64156292	4644	9292.0	0.25828668
64156298	4667	9202.0	0.44555533
64156305	4452	9161.0	0.20740093
64156322	4488	9101.0	0.15382925
64156325	4624	9078.0	0.25335976
64156332	4566	9189.0	0.1850038
64156340	4523	9014.0	0.21078323
64156343	4473	9033.0	0.23248091
64156370	4466	8934.0	0.20147751
64156374	4428	8852.0	0.14685947
64156387	4457	8763.0	0.23964396
64156390	4411	8795.0	0.17055145
64156391	4356	8760.0	0.2625571
64156395	4579	8800.0	0.26136366
64156407	4478	8733.0	0.21756555
64156413	4368	8790.0	0.11376564
64156414	4197	8031.0	8.305317
64156419	4402	8741.0	0.17160508
64156422	4294	8738.0	0.18310827
64156431	4587	8720.0	0.37844038
64156442	4816	8486.0	0.7659675
64156443	4306	8605.0	0.19755955
64156444	4724	8626.0	0.4289358
64156463	4272	8591.0	0.13968107
64156472	4465	8515.0	0.3053435
64156474	4460	8498.0	0.29418686
64156478	4254	8607.0	0.12780295
64156483	4235	8420.0	0.16627079
64156486	4320	8516.0	0.16439644
64156498	4471	8433.0	0.34388712
64156505	4319	8397.0	0.14290817
64156507	4357	8387.0	0.36961964
64156514	4221	8358.0	0.16750419
64156519	4349	8394.0	0.19061235
64156526	4231	8315.0	0.18039687
64156528	4394	8399.0	0.32146686
64156544	4302	8314.0	0.16839066
64156546	4420	8221.0	0.3284272
64156547	4210	8163.0	0.09800318
64156560	4159	8274.0	0.10877447
64156563	4416	8186.0	0.35426337
64156565	4190	8193.0	0.15867203
64156567	4244	8138.0	0.3072008
64156598	4157	8085.0	0.21026593
64156616	4328	7926.0	0.6560686
64156621	4257	8028.0	0.24912804
64156622	4231	7844.0	0.30596635
64156628	4331	7921.0	0.4418634
64156630	4112	7968.0	0.13805221
64156645	4184	7851.0	0.25474462
64156647	4117	7795.0	0.1411161
64156660	4088	7853.0	0.16554183
64156664	4170	7799.0	0.16668804
64156684	4033	7767.0	0.1544998
64156687	4172	7738.0	0.15507883
64156689	4058	7693.0	0.1299883
64156691	4209	7600.0	0.2105263
64156694	4122	7708.0	0.28541774
64156702	4094	7673.0	0.20852341
64156704	3307	7737.0	0.0
64156730	4046	7613.0	0.17076054
64156739	4040	7518.0	0.17291832
64156759	4017	7477.0	0.18724087
64156773	4068	7361.0	0.31245753
64156776	3960	7328.0	0.16375546
64156788	3971	7218.0	1.9395955
64156791	4107	7439.0	0.26885334
64156799	3891	7315.0	0.17771703
64156801	4140	7394.0	0.24344061
64156813	4017	7268.0	0.17886627
64156823	3985	7207.0	0.138754
64156842	4062	7096.0	0.38049605
64156845	3950	7130.0	0.39270687
64156856	3881	7083.0	0.2400113
64156863	3916	7108.0	0.19696118
64156874	3992	7129.0	0.25248984
64156878	3918	6983.0	0.2004869
64156892	4072	6974.0	0.5018641
64156902	3850	6987.0	0.12881064
64156910	3796	6948.0	0.17271157
64156911	3878	6875.0	0.32
64156914	3874	6967.0	0.25836086
64156934	3858	6922.0	0.14446692
64156938	3888	6841.0	0.27773717
64156944	3815	6753.0	0.2961647
64156960	3751	6754.0	0.17767249
64156965	3895	6699.0	0.20898642
64156968	3821	6677.0	0.23962858
64156989	3763	6529.0	0.32164192
64157004	3697	6562.0	0.15239257
64157016	3594	5961.0	7.7168264
64157019	3846	6222.0	0.7071681
64157021	3777	6531.0	0.26029706
64157044	3776	6502.0	0.261458
64157045	3810	6402.0	0.20306155
64157046	3711	6463.0	0.1701996
64157051	3608	6391.0	0.18776403
64157059	3734	6383.0	0.18799937
64157069	3304	6267.0	0.0
64157070	3733	6366.0	0.31416902
64157100	3519	6129.0	0.1957905
64157113	3473	6176.0	0.09715026
64157120	3569	6059.0	0.19805248
64157126	3620	6119.0	0.22879554
64157130	3632	6157.0	0.2761085
64157135	3158	6094.0	0.016409583
64157137	3694	6027.0	1.1448482
64157150	3508	6086.0	0.13144924
64157166	3611	5905.0	0.28789163
64157174	3596	5823.0	0.37781212
64157184	3533	5846.0	0.2907971
64157190	3640	5850.0	0.42735046
64157207	3491	5839.0	0.22264086
64157216	3401	5744.0	0.15668523
64157223	3569	5759.0	0.32991838
64157228	3558	5754.0	0.3475843
64157241	3407	5585.0	0.23276633
64157242	3482	5454.0	0.9534286
64157244	3492	5705.0	0.42068362
64157247	3499	5575.0	0.34080717
64157252	3466	5771.0	0.19060822
64157268	3392	5445.0	0.38567492
64157283	3451	5525.0	0.036199093
64157288	3257	5577.0	0.251031
64157292	3299	5559.0	0.14391077
64157300	3055	5531.0	0.018079914
64157304	3322	5165.0	0.94869316
64157317	3278	5360.0	0.13059701
64157318	3431	5368.0	0.96870345
64157333	3452	5370.0	0.3538175
64157337	3270	5190.0	0.23121387
64157339	3396	5309.0	0.71576566
64157342	3324	5453.0	0.09169265
64157345	3356	5278.0	0.24630542
64157346	3322	5416.0	0.20310192
64157353	3240	5361.0	0.13057266
64157356	3268	5252.0	0.22848439
64157359	3342	5297.0	0.22654334
64157363	3348	5278.0	0.43577114
64157364	3301	5189.0	0.23125844
64157370	3306	5174.0	0.2705837
64157389	3249	5174.0	0.23192887
64157390	3325	5139.0	0.2529675
64157400	3753	5142.0	0.6028783
64157409	3251	5077.0	0.35454008
64157416	3219	4988.0	0.20048115
64157434	3271	5026.0	0.39793077
64157438	2542	5052.0	0.0
64157448	3277	4882.0	0.553052
64157452	3321	4940.0	0.48582995
64157453	3248	4967.0	0.3623918
64157479	3053	4821.0	0.14519809
64157486	3120	4771.0	0.3143995
64157491	3196	4875.0	0.32820514
64157508	2964	4783.0	0.16725904
64157521	3073	4618.0	0.34647036
64157528	3054	4511.0	0.4433607
64157532	3092	4650.0	0.21505377
64157536	3111	4619.0	0.43299416
64157537	2832	4697.0	0.021290185
64157557	3074	4503.0	0.53297806
64157568	2757	4492.0	0.0
64157569	2979	4471.0	0.22366361
64157574	2999	4487.0	0.2897259
64157578	2943	4362.0	0.3668042
64157586	2581	4558.0	0.021939447
64157592	2950	4495.0	0.13348165
64157594	3023	4444.0	0.36003602
64157606	2926	4453.0	0.291938
64157607	2974	4442.0	0.27014858
64157637	2789	4422.0	0.11307101
64157642	2948	4343.0	0.6216901
64157651	2897	4303.0	0.25563562
64157668	2377	4350.0	0.0
64157671	2753	4248.0	0.09416196
64157672	2896	4307.0	0.25539818
64157687	2409	4176.0	0.0
64157703	2804	4221.0	0.14214641
64157707	2597	4189.0	0.023872046
64157716	2757	4192.0	0.21469465
64157729	2634	4088.0	0.12230919
64157739	2465	4108.0	0.04868549
64157744	2471	3985.0	0.0
64157747	2759	3942.0	0.304414
64157752	2690	3847.0	0.3899142
64157754	2832	3906.0	3.2258062
64157787	2757	3930.0	0.3816794
64157797	2694	3842.0	0.44247788
64157807	2468	3824.0	0.0
64157808	2615	3663.0	1.0647011
64157817	2555	3837.0	0.13031015
64157824	2480	3769.0	0.026532236
64157832	2684	3659.0	2.323039
64157857	2568	3649.0	0.3288572
64157888	2622	3584.0	0.41852677
64157890	2568	3553.0	0.73177594
64157894	2622	3530.0	1.3031161
64157901	2399	3431.0	1.6904693
64157905	2552	3552.0	0.33783785
64157913	2538	3667.0	0.0
64157917	2547	3480.0	3.8793101
64157922	2114	3463.0	0.0
64157923	2510	3536.0	0.22624436
64157925	2361	3614.0	0.055340346
64157942	2580	3499.0	1.0288653
64157952	2533	3490.0	0.5157593
64157967	2478	3551.0	0.11264433
64157975	2403	3378.0	0.11841326
64157978	2421	3439.0	0.11631288
64157990	2474	3332.0	0.5402161
64157996	2413	3452.0	0.08690614
64158000	2312	3394.0	0.1473188
64158009	2443	3422.0	0.4967855
64158011	2470	3339.0	0.29949087
64158018	2570	3296.0	0.27305827
64158019	1856	3364.0	0.0
64158020	2484	3366.0	0.47534165
64158023	2315	3375.0	0.0
64158034	2446	3396.0	0.11778563
64158040	2373	3276.0	0.18315019
64158045	2376	3262.0	0.3372164
64158056	2422	3211.0	1.1211461
64158072	2256	3239.0	0.12349491
64158081	2269	3223.0	0.09308098
64158086	2433	3152.0	2.7601523
64158094	2270	3003.0	0.73260075
64158105	2315	3052.0	0.78636956
64158117	2219	3098.0	0.16139445
64158118	2360	3073.0	0.26033193
64158128	1831	3089.0	0.0
64158142	1867	3074.0	0.0
64158158	2154	2972.0	0.10094213
64158171	2291	2947.0	0.88225317
64158173	2191	2833.0	1.1295446
64158182	2270	2921.0	0.6504622
64158210	1796	2879.0	0.0
64158214	2123	2869.0	0.1394214
64158217	2245	2866.0	1.0816469
64158226	2087	2733.0	0.58543724
64158229	2108	2816.0	0.31960228
64158257	1830	2768.0	0.0
64158265	1932	2585.0	1.5473888
64158271	2022	2717.0	0.22083181
64158280	2068	2682.0	0.18642804
64158284	1743	2638.0	0.0
64158287	1940	2640.0	0.07575757
64158291	2032	2641.0	0.26505113
64158293	1602	2668.0	0.0
64158298	1982	2667.0	0.14998125
64158305	2062	2583.0	1.1614401
64158317	1967	2606.0	0.2686109
64158318	1948	2641.0	0.30291554
64158328	2002	2511.0	0.87614495
64158330	1862	2601.0	0.0
64158340	1941	2617.0	0.26748186
64158342	1971	2506.0	1.5961692
64158356	1733	2537.0	0.039416634
64158379	1978	2443.0	2.7015963
64158380	1634	2524.0	0.0
64158385	2101	2464.0	0.16233766
64158389	1974	2478.0	0.40355125
64158395	1898	2387.0	0.4189359
64158401	1850	2454.0	0.040749796
64158408	1735	2331.0	2.4024024
64158425	1813	2393.0	0.20894276
64158429	1858	2324.0	0.8175559
64158439	1954	2439.0	0.3280033
64158449	1844	2312.0	0.25951558
64158455	1938	2226.0	0.7187781
64158462	1903	2303.0	1.4329137
64158472	1872	2291.0	0.87298125
64158489	1773	2223.0	0.22492127
64158492	1918	2205.0	0.3628118
64158499	1844	2253.0	1.1096317
64158509	1777	2188.0	2.9707496
64158516	1793	2157.0	0.6490496
64158519	1696	2104.0	0.5228137
64158522	1669	2107.0	2.467964
64158548	1840	2146.0	0.97856474
64158556	1669	2099.0	0.04764173
64158564	1690	2023.0	1.5818092
64158570	1714	2141.0	0.14012145
64158576	1700	2081.0	2.0182605
64158592	1615	2018.0	2.1308227
64158596	1585	2050.0	0.048780486
64158597	1651	1947.0	1.5921931
64158611	1671	2034.0	0.8357915
64158642	1563	1875.0	2.6666667
64158656	1263	2033.0	0.0
64158657	1618	1969.0	0.50787205
64158672	1616	1902.0	1.5247109
64158678	1374	1911.0	0.0
64158722	1464	1719.0	0.40721348
64158724	1603	1887.0	1.0598834
64158728	1442	1801.0	0.38867295
64158740	1444	1752.0	1.5410959
64158742	1522	1786.0	1.455767
64158743	1477	1753.0	2.2247574
64158747	1518	1767.0	1.4714205
64158750	1432	1761.0	1.362862
64158756	1385	1598.0	2.565707
64158765	1389	1712.0	2.2780373
64158789	1336	1660.0	5.7831326
64158790	1449	1714.0	0.11668611
64158792	1574	1688.0	3.2582939
64158798	1294	1632.0	1.3480393
64158804	1293	1679.0	0.0
64158806	1424	1653.0	1.5728978
64158811	1235	1359.0	1.3980868
64158829	1362	1649.0	0.0
64158832	1288	1477.0	0.33852404
64158835	1297	1519.0	3.0283082
64158838	1421	1627.0	1.1677935
64158852	1387	1594.0	2.1329987
64158853	1326	1598.0	1.7521904
64158854	1315	1477.0	0.6093433
64158862	1088	1311.0	6.788711
64158872	1273	1513.0	0.19828156
64158876	1331	1553.0	3.090792
64158878	1149	1563.0	0.0
64158882	1136	1314.0	0.152207
64158893	1345	1547.0	1.5513898
64158894	1173	1530.0	0.0
64158908	1245	1425.0	1.0526316
64158918	1249	1424.0	2.4578652
64158941	1079	1214.0	0.24711697
64158942	1280	1431.0	0.349406
64158962	1027	1145.0	3.1441047
64158975	1195	1375.0	3.6363635
64158982	976	1097.0	3.7374656
64158985	905	1156.0	16.089966
64158990	1079	1205.0	0.082987554
64158995	1235	1384.0	0.36127168
64158999	1032	1128.0	0.44326243
64159004	1232	1386.0	0.64935064
64159007	1024	1137.0	0.6156552
64159033	957	1141.0	0.0
64159045	886	1006.0	1.3916501
64159055	1115	1219.0	1.5586547
64159073	776	844.0	2.4881518
64159076	979	1139.0	0.52677786
64159081	678	738.0	2.8455286
64159085	701	832.0	0.0
64159106	546	609.0	6.5681443
64159113	481	520.0	2.6923077
64159116	406	461.0	5.639913
64159119	417	456.0	5.263158
64159127	337	401.0	17.705736
64159148	291	304.0	6.5789475
64159153	6776	19799.0	0.21213193
64159169	7143	18888.0	2.1971622
64159171	6410	18835.0	0.13804087
64159181	6330	18485.0	0.16229375
64159196	6470	17909.0	0.1842649
64159204	6334	17708.0	0.1298848
64159211	7410	17369.0	1.709943
64159213	6127	17246.0	0.09857358
64159215	6174	17145.0	0.16331293
64159217	6354	17144.0	0.16332245
64159220	6154	16958.0	0.17690766
64159221	6192	17042.0	0.11735712
64159252	6042	16081.0	0.10571482
64159257	5975	15948.0	0.14421871
64159261	6272	15796.0	0.21524437
64159267	6091	15577.0	0.26320857
64159270	5955	15565.0	0.13491808
64159273	5960	15518.0	0.1546591
64159280	5472	13491.0	0.14083463
64159290	5934	15261.0	0.14415832
64159300	5929	15090.0	0.15904573
64159305	6272	14959.0	0.62169933
64159311	5062	11283.0	0.11521758
64159336	5299	12282.0	0.14655593
64159341	5838	14342.0	0.1464231
64159345	6161	14089.0	0.6955781
64159349	5905	14054.0	0.33442438
64159351	6634	14047.0	0.26340145
64159385	5593	13621.0	0.1541737
64159392	6029	13426.0	0.5735141
64159393	5753	13348.0	0.30716214
64159394	5301	12226.0	0.12268935
64159399	5623	13361.0	0.24698749
64159401	5507	13320.0	0.16516517
64159418	5442	13123.0	0.19812542
64159433	5311	12827.0	0.0701645
64159439	5571	12874.0	0.20972502
64159441	5270	12752.0	0.09410289
64159446	4954	10242.0	0.33196643
64159452	5368	12794.0	0.10942629
64159457	5350	12691.0	0.19699
64159468	5363	12596.0	0.19847572
64159477	5287	12564.0	0.16714422
64159489	5234	12457.0	0.09633138
64159492	5545	12395.0	0.21782976
64159493	5442	12461.0	0.2728513
64159507	5419	12292.0	0.1464367
64159514	5267	12100.0	0.16528925
64159530	5723	12074.0	0.62116945
64159533	5100	12033.0	0.15789911
64159555	5264	11854.0	0.12653957
64159574	5118	11626.0	0.1634268
64159576	5142	11621.0	0.12047156
64159578	4989	11580.0	0.08635578
64159580	5118	11595.0	0.1207417
64159581	5152	11671.0	0.10281896
64159587	5225	11526.0	0.27763316
64159593	5109	11486.0	0.15671252
64159596	4342	8616.0	0.13927576
64159598	4902	11441.0	0.07866445
64159600	5039	11480.0	0.12195122
64159605	5123	11533.0	0.10404926
64159620	5136	11270.0	0.25732034
64159622	5105	11412.0	0.15772872
64159625	5206	11365.0	0.18477783
64159631	5005	11314.0	0.15025632
64159648	5235	11162.0	0.17917936
64159668	5057	10965.0	0.18239854
64159679	5061	10885.0	0.17455213
64159680	5161	10899.0	0.238554
64159686	4930	10791.0	0.16680567
64159693	5220	10843.0	0.39656922
64159701	5140	10844.0	0.37808925
64159704	4831	10707.0	0.11207621
64159714	4912	10671.0	0.1218255
64159716	4894	10671.0	0.19679505
64159728	5001	10611.0	0.18848364
64159733	4837	10583.0	0.16063498
64159734	5068	10545.0	0.33191085
64159742	4870	10531.0	0.14243661
64159744	5033	10562.0	0.18935807
64159746	4963	10560.0	0.10416667
64159759	4781	10436.0	0.15331545
64159762	4807	9411.0	0.49941558
64159771	4893	10434.0	0.24918537
64159778	4859	10430.0	0.105465
64159780	4956	10427.0	0.17262876
64159782	4847	10289.0	0.15550588
64159788	4968	10305.0	0.20378458
64159803	4699	10164.0	0.1279024
64159805	4891	10247.0	0.18542013
64159823	5192	10204.0	0.39200312
64159826	4766	10212.0	0.117508814
64159835	4833	10074.0	0.18860433
64159836	4956	10147.0	0.21681285
64159842	4808	10089.0	0.1982357
64159854	4734	10058.0	0.12925035
64159855	4874	10000.0	0.25
64159863	4859	10007.0	0.23983212
64159865	4666	10007.0	0.12990907
64159875	4657	9878.0	0.19234663
64159876	4303	8749.0	0.114298776
64159879	4777	9949.0	0.11056388
64159882	4713	9926.0	0.18134193
64159884	4827	10017.0	0.12977937
64159886	4672	9958.0	0.100421764
64159894	4708	9884.0	0.1315257
64159902	4822	9837.0	0.23381111
64159919	4677	9739.0	0.16428791
64159928	4763	9689.0	0.16513571
64159934	4704	9628.0	0.14540923
64159936	4704	9609.0	0.17691746
64159946	4647	9639.0	0.12449424
64159952	4740	9671.0	0.18612346
64159962	4623	9554.0	0.3140046
64159986	4616	9552.0	0.14656617
64159996	4618	9431.0	0.14844662
64160006	4635	9349.0	0.14974864
64160015	4604	9416.0	0.12744264
64160022	4626	9342.0	0.18197387
64160023	4651	9398.0	0.106405616
64160030	4683	9320.0	0.30042917
64160032	4557	9300.0	0.43010753
64160034	4543	9236.0	0.21654396
64160037	4598	9208.0	0.3040834
64160041	4667	9267.0	0.2050286
64160044	4551	9317.0	0.12879683
64160048	4688	9206.0	0.20638713
64160051	4534	9222.0	0.15181088
64160062	4714	9173.0	0.21803118
64160063	4773	9183.0	0.15245561
64160067	4690	9188.0	0.18502395
64160070	4660	9067.0	0.39704424
64160073	4773	9121.0	0.39469358
64160092	4627	9121.0	0.16445565
64160104	4652	9032.0	0.2657219
64160106	4565	9137.0	0.17511219
64160107	4552	9019.0	0.2771926
64160111	4532	8990.0	0.28921023
64160114	4608	9014.0	0.1220324
