	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64136418	3036	3745.0	5.714286	singlet	3.0482258353004e-06	Cholangiocytes	37	30	42
64136441	3181	3770.0	3.6339521	singlet	2.20125912164804e-06	Cholangiocytes	37	30	42
64136446	2895	3603.0	8.021094	singlet	1.28855731418298e-06	Cholangiocytes	37	30	42
64136450	3031	3762.0	8.692184	singlet	1.62313722285035e-06	Cholangiocytes	37	30	42
64136453	2927	3592.0	7.7950997	singlet	4.21259443328381e-07	Cholangiocytes	37	30	42
64136467	2416	3715.0	0.6729475	doublet	0.528691232204437	Fibroblasts	0	0	0
64136468	2992	3827.0	10.870133	singlet	3.30675902660005e-07	Cholangiocytes	37	30	42
64136469	3006	3679.0	4.0228324	singlet	5.62265768166981e-07	Cholangiocytes	37	30	42
64136473	2980	3669.0	7.0318885	singlet	5.54926882614382e-05	Cholangiocytes	37	30	42
64136482	2770	3596.0	11.707453	singlet	1.19205503779085e-06	Cholangiocytes	37	30	42
64136484	3029	3676.0	6.284004	singlet	1.55386373990041e-06	Cholangiocytes	37	30	42
64136497	2923	3525.0	4.6241136	singlet	0.000207003511604853	Cholangiocytes	37	30	42
64136500	2931	3710.0	2.4797845	doublet	0.0594851411879063	Endothelial cells	9	2	6
64136518	3012	3752.0	9.994669	singlet	2.39221805031775e-07	Cholangiocytes	37	30	42
64136528	2823	3662.0	12.0426	singlet	1.09708719264745e-06	Cholangiocytes	37	30	42
64136540	2968	3664.0	6.9596066	singlet	5.99568306114406e-09	Cholangiocytes	37	30	42
64136544	3013	3720.0	2.4193547	singlet	6.4667155186271e-08	Cholangiocytes	37	30	42
64136549	3018	3574.0	1.538892	singlet	9.26011671253946e-06	Cholangiocytes	37	30	42
64136552	2812	3663.0	12.039312	singlet	3.27165139424324e-08	Cholangiocytes	37	30	42
64136558	2948	3595.0	5.11822	singlet	1.11312374428962e-07	Cholangiocytes	37	30	42
64136574	2993	3654.0	0.19157088	singlet	0.000638653757050633	Cholangiocytes	37	30	42
64136575	1950	3788.0	2.6399157	singlet	0.000491734070237726	Fibroblasts	0	0	0
64136581	3002	3671.0	0.46308908	doublet	0.77660459280014	Cholangiocytes	37	30	42
64136583	2949	3584.0	4.1015625	singlet	6.50689514714031e-07	Cholangiocytes	37	30	42
64136586	2661	3641.0	2.7190332	singlet	3.13045575239812e-06	Endothelial cells	9	2	6
64136589	2934	3582.0	0.6420994	singlet	8.83087159309071e-06	Cholangiocytes	37	30	42
64136595	2945	3578.0	2.6830633	singlet	9.17571753689117e-07	Cholangiocytes	37	30	42
64136604	2644	3604.0	2.164262	singlet	7.60182138037635e-06	Endothelial cells	9	2	6
64136605	2796	3508.0	11.8871155	singlet	6.8565533695164e-08	Cholangiocytes	37	30	42
64136608	2707	3562.0	13.1667595	singlet	1.1779713560145e-07	Cholangiocytes	37	30	42
64136622	2920	3604.0	8.490566	singlet	6.72264104650822e-06	Cholangiocytes	37	30	42
64136623	2822	3457.0	5.7275095	singlet	1.9689707642101e-08	Cholangiocytes	37	30	42
64136625	3010	3630.0	5.7024794	singlet	0.000379898294340819	Cholangiocytes	37	30	42
64136627	3009	3635.0	5.3645115	singlet	1.07411563021742e-06	Cholangiocytes	37	30	42
64136643	2601	3585.0	1.9246862	singlet	1.74140680542223e-07	Endothelial cells	9	2	6
64136653	2882	3479.0	5.346364	singlet	5.39005043265206e-07	Cholangiocytes	37	30	42
64136655	2977	3528.0	0.56689346	singlet	0.00234378688037395	Cholangiocytes	37	30	42
64136656	2987	3592.0	0.83518934	singlet	1.24761584174848e-07	Cholangiocytes	37	30	42
64136669	2624	3578.0	3.1022918	singlet	5.45153989151004e-06	Endothelial cells	9	2	6
64136674	3103	3598.0	1.3062812	singlet	4.44799616161617e-06	Cholangiocytes	37	30	42
64136675	2172	3670.0	1.6076294	doublet	0.997597634792328	Fibroblasts	0	0	0
64136692	2934	3612.0	6.6722035	singlet	3.88612363622087e-07	Cholangiocytes	37	30	42
64136695	2905	3535.0	3.592645	singlet	2.55370622426199e-07	Cholangiocytes	37	30	42
64136697	2835	3562.0	7.8326783	singlet	0.000349719543009996	Cholangiocytes	37	30	42
64136707	2506	3478.0	1.1500863	singlet	6.21147364654462e-06	Endothelial cells	9	2	6
64136716	2802	3363.0	0.11894142	singlet	4.81837616916891e-07	Cholangiocytes	37	30	42
64136724	1981	3482.0	2.4698448	singlet	0.00857159588485956	Fibroblasts	0	0	0
64136735	2859	3523.0	8.57224	singlet	5.00451676543889e-07	Cholangiocytes	37	30	42
64136738	2827	3354.0	0.8944544	singlet	6.71567568133469e-06	Cholangiocytes	37	30	42
64136747	2790	3312.0	0.6642512	singlet	1.61645596108428e-06	Cholangiocytes	37	30	42
64136760	2485	3473.0	0.97898066	singlet	7.59353952162201e-06	Endothelial cells	9	2	6
64136764	2909	3372.0	2.639383	singlet	3.94939235093261e-07	Cholangiocytes	37	30	42
64136766	2906	3482.0	0.28719127	singlet	0.0111976806074381	Cholangiocytes	37	30	42
64136768	2947	3473.0	0.6910452	singlet	9.67336255541795e-09	Cholangiocytes	37	30	42
64136771	2841	3339.0	4.462414	singlet	8.15695457845322e-08	Cholangiocytes	37	30	42
64136779	2644	3367.0	12.949213	singlet	2.56692516131807e-08	Cholangiocytes	37	30	42
64136811	2782	3471.0	11.063094	singlet	2.80816891518043e-07	Cholangiocytes	37	30	42
64136812	2986	3578.0	1.0061487	singlet	1.93714996044037e-07	Cholangiocytes	37	30	42
64136814	2783	3497.0	6.233915	singlet	0.00492856139317155	Cholangiocytes	37	30	42
64136815	2732	3233.0	3.1549644	singlet	4.86593947357505e-08	Cholangiocytes	37	30	42
64136818	2762	3333.0	0.690069	singlet	1.95120897217294e-08	Cholangiocytes	37	30	42
64136819	2804	3205.0	0.5616225	doublet	0.0731663554906845	Cholangiocytes	37	30	42
64136826	2750	3250.0	2.6461537	singlet	1.0879025325039e-07	Cholangiocytes	37	30	42
64136829	2152	3425.0	1.8394161	singlet	0.022654365748167	Fibroblasts	0	0	0
64136836	2651	3401.0	12.760952	singlet	2.21848281967141e-07	Cholangiocytes	37	30	42
64136858	2508	3376.0	15.817535	singlet	9.69778852777381e-08	Cholangiocytes	37	30	42
64136865	2950	3363.0	1.427297	singlet	7.95677769929171e-05	Cholangiocytes	37	30	42
64136872	2656	3283.0	10.234542	singlet	1.13364265530436e-07	Cholangiocytes	37	30	42
64136873	2808	3366.0	0.3267974	singlet	8.06049865786918e-06	Cholangiocytes	37	30	42
64136874	2892	3435.0	2.2707424	singlet	2.44697116613679e-06	Cholangiocytes	37	30	42
64136883	2553	3475.0	3.5107915	singlet	9.24749911064282e-05	Endothelial cells	9	2	6
64136884	2836	3314.0	1.1466506	singlet	1.31743590259248e-07	Cholangiocytes	37	30	42
64136904	2700	3282.0	7.129799	singlet	0.00184721406549215	Cholangiocytes	37	30	42
64136909	2846	3387.0	4.576321	singlet	1.64232028510014e-06	Cholangiocytes	37	30	42
64136927	2562	3438.0	2.9377544	singlet	2.6797678742696e-07	Endothelial cells	9	2	6
64136946	2736	3220.0	1.8633541	singlet	5.46936789191932e-08	Cholangiocytes	37	30	42
64136952	2652	3255.0	6.1443934	singlet	4.8322186785299e-07	Cholangiocytes	37	30	42
64136956	2713	3246.0	4.004929	singlet	2.61346542629326e-07	Cholangiocytes	37	30	42
64136959	2719	3223.0	9.3701515	singlet	2.80075562741899e-09	Cholangiocytes	37	30	42
64136964	2790	3164.0	0.22123894	singlet	7.47701622838548e-10	Cholangiocytes	37	30	42
64136965	2688	3287.0	6.5409193	singlet	2.57827466043636e-08	Cholangiocytes	37	30	42
64136967	2812	3213.0	4.606287	singlet	1.51475219922759e-07	Cholangiocytes	37	30	42
64136977	2730	3163.0	2.5924754	singlet	7.68361314840149e-06	Cholangiocytes	37	30	42
64136982	2737	3392.0	9.286556	singlet	1.45455996971577e-05	Cholangiocytes	37	30	42
64136996	2575	3249.0	10.341643	singlet	8.18889560605385e-08	Cholangiocytes	37	30	42
64137006	2702	3159.0	7.312441	singlet	4.10113649707e-08	Cholangiocytes	37	30	42
64137007	2794	3250.0	0.4	singlet	2.31200569800194e-08	Cholangiocytes	37	30	42
64137024	2767	3266.0	1.2247398	singlet	2.87979755597689e-08	Cholangiocytes	37	30	42
64137037	2349	3269.0	0.4282655	singlet	2.64605574784582e-07	Endothelial cells	9	2	6
64137049	2789	3260.0	4.570552	singlet	9.64298596528579e-09	Cholangiocytes	37	30	42
64137067	2575	3108.0	9.620335	singlet	3.96078814191014e-09	Cholangiocytes	37	30	42
64137081	2733	3240.0	5.462963	singlet	1.4869319109323e-08	Cholangiocytes	37	30	42
64137085	2432	3109.0	9.1991	singlet	0.00108480441849679	Cholangiocytes	37	30	42
64137086	2103	3214.0	1.9912882	singlet	0.000162269541760907	Endothelial cells	9	2	6
64137089	2533	3156.0	10.171103	singlet	2.11024691054718e-08	Cholangiocytes	37	30	42
64137094	2673	3282.0	8.013407	singlet	8.68961009814484e-08	Cholangiocytes	37	30	42
64137122	2375	3122.0	0.0	singlet	2.42264547978266e-07	Macrophages	7	8	11
64137139	2593	3098.0	5.0677857	singlet	1.08527410702663e-06	Cholangiocytes	37	30	42
64137158	2686	3058.0	3.1393065	singlet	5.67618982927343e-08	Cholangiocytes	37	30	42
64137164	2522	3115.0	11.235955	singlet	5.6351336041871e-08	Cholangiocytes	37	30	42
64137172	2448	3092.0	12.548512	singlet	1.25715325793863e-06	Cholangiocytes	37	30	42
64137180	2672	3076.0	0.5526658	singlet	4.4015436628797e-07	Cholangiocytes	37	30	42
64137195	2645	3107.0	0.2896685	singlet	2.84336021394438e-08	Cholangiocytes	37	30	42
64137222	2592	3013.0	2.522403	singlet	1.95200922092909e-08	Cholangiocytes	37	30	42
64137225	2597	3056.0	4.6138744	singlet	1.98645846438694e-08	Cholangiocytes	37	30	42
64137238	2585	3016.0	0.46419096	singlet	5.68020519509105e-09	Cholangiocytes	37	30	42
64137239	2588	3008.0	1.5625	singlet	1.45637145010369e-07	Cholangiocytes	37	30	42
64137245	2319	3025.0	3.0082645	singlet	4.34216926805675e-05	Endothelial cells	9	2	6
64137252	2397	2957.0	7.3385186	singlet	4.05428522753937e-07	Cholangiocytes	37	30	42
64137262	2644	3083.0	0.5838469	singlet	1.81416623945552e-07	Cholangiocytes	37	30	42
64137265	2449	2925.0	8.034188	singlet	1.07559934292567e-07	Cholangiocytes	37	30	42
64137273	2548	2988.0	0.2008032	singlet	5.26629442276771e-08	Cholangiocytes	37	30	42
64137283	2597	2893.0	0.13826478	singlet	2.20292150743262e-07	Cholangiocytes	37	30	42
64137299	2667	2959.0	2.3994594	singlet	2.17951694025942e-07	Cholangiocytes	37	30	42
64137302	2341	2950.0	11.254237	singlet	4.1371808201518e-09	Cholangiocytes	37	30	42
64137303	2618	3031.0	0.8907951	singlet	3.1075112929102e-05	Cholangiocytes	37	30	42
64137309	2704	3084.0	2.6588845	singlet	1.27540884520272e-08	Cholangiocytes	37	30	42
64137311	2808	3050.0	3.2786884	singlet	1.07532400761556e-06	Cholangiocytes	37	30	42
64137315	2690	3052.0	0.95019656	singlet	0.0219128653407097	Cholangiocytes	37	30	42
64137321	2472	2984.0	6.0321712	singlet	1.40329223796698e-08	Cholangiocytes	37	30	42
64137332	2522	3011.0	6.509465	singlet	3.40071125037866e-07	Cholangiocytes	37	30	42
64137333	2500	2890.0	0.51903117	singlet	2.16294502308756e-08	Cholangiocytes	37	30	42
64137339	2580	3016.0	0.3647215	singlet	2.90310371298119e-08	Cholangiocytes	37	30	42
64137358	2024	3081.0	3.2132425	doublet	0.999049365520477	Endothelial cells	9	2	6
64137364	2237	2919.0	0.06851662	singlet	7.4015923701154e-07	Macrophages	7	8	11
64137393	1834	3134.0	4.4033184	singlet	0.00260397768579423	Fibroblasts	0	0	0
64137394	2536	2916.0	4.3209877	singlet	1.58454049881129e-08	Cholangiocytes	37	30	42
64137398	2566	3010.0	2.0930233	singlet	4.80606576758191e-09	Cholangiocytes	37	30	42
64137403	2525	3056.0	11.256544	singlet	7.99314214816604e-09	Cholangiocytes	37	30	42
64137416	2475	2861.0	0.7340091	singlet	3.25707567583322e-08	Cholangiocytes	37	30	42
64137425	2249	2883.0	0.069372185	singlet	5.53208224118862e-07	Macrophages	7	8	11
64137436	2547	2911.0	0.24046719	singlet	3.98921962130316e-09	Cholangiocytes	37	30	42
64137439	2513	2917.0	1.1655811	singlet	3.55959706155318e-08	Cholangiocytes	37	30	42
64137445	2622	3022.0	0.794176	singlet	8.80115692325489e-07	Cholangiocytes	37	30	42
64137453	2588	2869.0	4.182642	singlet	0.00252589071169496	Cholangiocytes	37	30	42
64137468	2295	2823.0	11.760538	singlet	4.02511890484902e-09	Cholangiocytes	37	30	42
64137477	2475	2879.0	1.1462313	singlet	8.58906241774093e-06	Cholangiocytes	37	30	42
64137478	2435	2933.0	4.9437437	singlet	0.039520125836134	Endothelial cells	9	2	6
64137484	2433	2850.0	4.9122806	singlet	1.14957083496847e-06	Cholangiocytes	37	30	42
64137491	2429	2838.0	0.5990134	singlet	2.81087704223637e-08	Cholangiocytes	37	30	42
64137492	2331	3035.0	3.6573312	singlet	2.01579427994147e-06	Endothelial cells	9	2	6
64137499	2393	2752.0	0.3270349	singlet	1.00926484947195e-07	Cholangiocytes	37	30	42
64137504	2266	2841.0	12.601196	singlet	6.34546140076964e-08	Cholangiocytes	37	30	42
64137505	2005	2798.0	4.181558	singlet	0.0344300419092178	Endothelial cells	9	2	6
64137512	2482	2831.0	0.63581777	singlet	1.30805721809679e-08	Cholangiocytes	37	30	42
64137521	2478	2897.0	1.2771833	singlet	4.34899902757024e-07	Cholangiocytes	37	30	42
64137524	2510	2902.0	1.4128188	singlet	1.63203210945539e-08	Cholangiocytes	37	30	42
64137529	2505	2832.0	1.8361582	singlet	1.44854834616126e-06	Cholangiocytes	37	30	42
64137535	2432	2790.0	0.28673834	singlet	6.50273292990278e-08	Cholangiocytes	37	30	42
64137542	2488	2898.0	0.48309177	singlet	3.28356532008911e-06	Cholangiocytes	37	30	42
64137545	2493	2852.0	0.17531557	singlet	1.93949123428183e-08	Cholangiocytes	37	30	42
64137554	2305	2763.0	0.8686211	singlet	4.4587541196961e-06	Fibroblasts	1	0	13
64137560	2350	2677.0	1.3447889	singlet	7.3324036975464e-07	Cholangiocytes	37	30	42
64137566	2444	2909.0	0.48126504	singlet	3.33647776074031e-08	Cholangiocytes	37	30	42
64137571	2200	2901.0	1.0341262	singlet	1.06845766367769e-06	Endothelial cells	9	2	6
64137572	2345	2704.0	1.6642011	singlet	9.04876529261855e-09	Cholangiocytes	37	30	42
64137582	2435	2780.0	0.25179857	singlet	2.69721986967397e-08	Cholangiocytes	37	30	42
64137586	2357	2817.0	5.395811	singlet	1.3170779311622e-07	Cholangiocytes	37	30	42
64137591	2596	2798.0	1.5010722	singlet	2.45964248968278e-09	Cholangiocytes	37	30	42
64137600	2510	2814.0	0.8528785	singlet	2.1456347099047e-07	Cholangiocytes	37	30	42
64137602	2314	2824.0	8.498584	singlet	1.18803859550098e-06	Cholangiocytes	37	30	42
64137607	2371	2762.0	5.3222303	singlet	8.71101413224551e-09	Cholangiocytes	37	30	42
64137612	2314	2757.0	1.5596663	singlet	0.000650507980026305	Fibroblasts	1	0	13
64137624	2305	2724.0	1.9456681	singlet	6.72103681154113e-07	Cholangiocytes	37	30	42
64137626	2457	2824.0	0.8144475	singlet	1.05045820930627e-08	Cholangiocytes	37	30	42
64137627	2313	2920.0	2.739726	singlet	0.00145427673123777	Endothelial cells	9	2	6
64137633	2349	2679.0	0.33594626	singlet	1.72226748418325e-08	Cholangiocytes	37	30	42
64137648	2337	2730.0	0.18315019	singlet	4.49605437324863e-08	Cholangiocytes	37	30	42
64137653	2294	2849.0	3.088803	singlet	3.56906781462385e-07	Endothelial cells	9	2	6
64137667	2398	2757.0	7.7983313	singlet	4.39921632278129e-06	Cholangiocytes	37	30	42
64137682	2354	2683.0	3.8762581	singlet	1.7432994070532e-07	Cholangiocytes	37	30	42
64137683	2200	2751.0	3.0170846	singlet	3.86169972443895e-07	Endothelial cells	9	2	6
64137699	2280	2614.0	1.1094108	singlet	1.27820626971697e-07	Cholangiocytes	37	30	42
64137707	2010	2611.0	2.0298736	singlet	8.87215989564538e-08	Endothelial cells	9	2	6
64137712	2203	2763.0	12.81216	singlet	8.43455350008071e-09	Cholangiocytes	37	30	42
64137723	2361	2773.0	6.1666064	singlet	3.59948906236696e-08	Cholangiocytes	37	30	42
64137724	2123	2855.0	2.8021016	singlet	0.00338952708989382	Endothelial cells	9	2	6
64137729	2267	2668.0	10.794602	singlet	2.51040830789862e-07	Cholangiocytes	37	30	42
64137738	2307	2636.0	3.9453719	singlet	1.68226854668774e-08	Cholangiocytes	37	30	42
64137748	2044	2734.0	3.29188	singlet	4.16521999113684e-07	Endothelial cells	9	2	6
64137750	2274	2620.0	8.320611	singlet	1.22239844912997e-08	Cholangiocytes	37	30	42
64137755	2326	2756.0	8.417996	singlet	1.28681722344481e-06	Cholangiocytes	37	30	42
64137757	2407	2654.0	0.64054257	singlet	2.5130400871376e-08	Cholangiocytes	37	30	42
64137766	2264	2624.0	6.402439	singlet	7.76555054926575e-07	Cholangiocytes	37	30	42
64137776	2327	2672.0	0.29940122	singlet	2.42254074578341e-08	Cholangiocytes	37	30	42
64137777	2403	2739.0	0.51113546	singlet	1.88327540229238e-08	Cholangiocytes	37	30	42
64137798	1832	2861.0	2.5166025	singlet	0.000535411178134382	Fibroblasts	0	0	0
64137802	2348	2703.0	3.6995928	singlet	2.46596183473002e-08	Cholangiocytes	37	30	42
64137807	2218	2548.0	0.35321823	singlet	9.4944994089019e-09	Cholangiocytes	37	30	42
64137833	2322	2605.0	0.2303263	singlet	6.94160906533625e-09	Cholangiocytes	37	30	42
64137842	2312	2635.0	2.5426946	singlet	9.66656088507989e-08	Cholangiocytes	37	30	42
64137846	2423	2694.0	0.7423905	singlet	2.32054389925906e-07	Cholangiocytes	37	30	42
64137878	2136	2565.0	10.2923975	singlet	8.57732018744173e-09	Cholangiocytes	37	30	42
64137884	2021	2621.0	2.5944297	singlet	1.51395115608466e-05	Endothelial cells	9	2	6
64137889	2322	2597.0	0.65460145	singlet	1.39325910808452e-08	Cholangiocytes	37	30	42
64137893	2350	2671.0	1.2354923	singlet	7.755159572298e-07	Cholangiocytes	37	30	42
64137924	2104	2544.0	12.106918	singlet	9.96762921090522e-08	Cholangiocytes	37	30	42
64137926	2220	2535.0	0.7495069	singlet	1.0309257731933e-06	Cholangiocytes	37	30	42
64137927	2236	2558.0	0.4691165	singlet	7.77687637310009e-06	Cholangiocytes	37	30	42
64137940	2306	2578.0	0.62063617	singlet	1.3743874482941e-08	Cholangiocytes	37	30	42
64137943	2358	2558.0	1.9937452	singlet	1.12202847013521e-09	Cholangiocytes	37	30	42
64137944	2242	2574.0	4.312354	singlet	3.38911092967464e-07	Cholangiocytes	37	30	42
64137953	1978	2589.0	1.0814986	singlet	0.00160137668717653	Fibroblasts	0	0	0
64137955	2257	2644.0	2.193646	singlet	1.20697882266541e-06	Cholangiocytes	37	30	42
64137964	2368	2599.0	0.80800307	singlet	2.26117293777861e-07	Cholangiocytes	37	30	42
64137967	2406	2674.0	0.29917726	singlet	9.25798104844944e-09	Cholangiocytes	37	30	42
64137969	2281	2632.0	0.30395138	singlet	1.49299850704665e-07	Cholangiocytes	37	30	42
64137976	2234	2633.0	0.26585644	singlet	1.34699439513497e-06	Cholangiocytes	37	30	42
64137977	2227	2545.0	0.39292732	singlet	3.02552898290287e-08	Cholangiocytes	37	30	42
64137992	2234	2504.0	2.1565495	singlet	3.23351052600174e-08	Cholangiocytes	37	30	42
64137999	2291	2589.0	0.7338741	singlet	3.56365092990529e-09	Cholangiocytes	37	30	42
64138001	2136	2485.0	1.3682092	singlet	4.649502045595e-07	Cholangiocytes	37	30	42
64138015	2173	2591.0	6.599768	singlet	2.88383734670106e-08	Cholangiocytes	37	30	42
64138029	1962	2671.0	5.466118	singlet	2.8426951757865e-05	Macrophages	7	8	11
64138036	2239	2556.0	0.43035993	singlet	1.71603424803379e-08	Cholangiocytes	37	30	42
64138050	2054	2576.0	0.19409938	singlet	3.40960177709348e-05	Endothelial cells	9	2	6
64138054	2221	2517.0	1.1124355	singlet	6.21660500854659e-09	Cholangiocytes	37	30	42
64138076	2248	2472.0	2.3462784	singlet	8.66431371093768e-10	Cholangiocytes	37	30	42
64138092	2209	2534.0	0.394633	singlet	1.17791687515023e-08	Cholangiocytes	37	30	42
64138094	2140	2427.0	0.57684386	singlet	2.19676756785248e-08	Cholangiocytes	37	30	42
64138099	2079	2542.0	1.573564	singlet	1.5602235237111e-07	Endothelial cells	9	2	6
64138107	2157	2481.0	2.7811368	singlet	1.22531218949007e-07	Cholangiocytes	37	30	42
64138115	1981	2491.0	1.68607	singlet	2.41495161645844e-08	Endothelial cells	9	2	6
64138116	2167	2465.0	0.77079105	singlet	4.21984367449113e-08	Cholangiocytes	37	30	42
64138121	2197	2537.0	0.2364998	singlet	4.89493601207869e-08	Cholangiocytes	37	30	42
64138134	2301	2586.0	0.6573859	singlet	7.96134571601215e-08	Cholangiocytes	37	30	42
64138144	2126	2445.0	2.6993866	singlet	9.54423057919485e-07	Cholangiocytes	37	30	42
64138152	2124	2377.0	1.1358855	singlet	8.30288684028346e-07	Cholangiocytes	37	30	42
64138153	2091	2548.0	0.11773941	singlet	2.97973438136978e-05	Fibroblasts	1	0	13
64138165	2250	2515.0	1.66998	singlet	4.01493271056097e-05	Fibroblasts	0	0	0
64138181	1901	2433.0	2.4249897	singlet	7.00971895639668e-07	Endothelial cells	9	2	6
64138182	2090	2360.0	0.59322035	singlet	5.27304688802133e-09	Cholangiocytes	37	30	42
64138184	1712	2500.0	0.04	singlet	1.86070656127413e-06	Macrophages	7	8	11
64138197	1998	2429.0	8.439687	singlet	9.22484311161043e-09	Macrophages	7	8	11
64138215	2158	2429.0	0.28818443	singlet	2.36538024722677e-08	Cholangiocytes	37	30	42
64138232	2084	2277.0	1.6688626	singlet	5.58098740555124e-08	Cholangiocytes	37	30	42
64138239	2061	2393.0	7.145842	singlet	8.79968720113311e-09	Macrophages	7	8	11
64138243	1983	2349.0	8.854832	singlet	4.32376179304583e-09	Cholangiocytes	37	30	42
64138253	2086	2360.0	0.42372882	singlet	4.62729552452856e-08	Cholangiocytes	37	30	42
64138262	2024	2305.0	0.3904555	singlet	4.53738060457454e-08	Cholangiocytes	37	30	42
64138264	1979	2334.0	5.9554415	singlet	2.03822637558915e-05	Cholangiocytes	37	30	42
64138266	2106	2334.0	0.42844903	singlet	1.34755255842833e-08	Cholangiocytes	37	30	42
64138277	1873	2415.0	3.188406	singlet	1.51985875618266e-06	Endothelial cells	9	2	6
64138280	2088	2374.0	0.210615	singlet	1.58962905061344e-08	Cholangiocytes	37	30	42
64138283	2041	2367.0	5.8301644	singlet	2.11203726507847e-07	Cholangiocytes	37	30	42
64138285	2196	2530.0	5.533597	singlet	1.79769969577137e-07	Cholangiocytes	37	30	42
64138289	2030	2408.0	3.2392025	singlet	0.000552949379198253	Fibroblasts	1	0	13
64138301	2138	2330.0	0.6866953	singlet	1.1196026328264e-08	Cholangiocytes	37	30	42
64138306	2179	2387.0	2.555509	singlet	1.2110496072637e-07	Cholangiocytes	37	30	42
64138311	1947	2372.0	12.942664	singlet	7.38850303605432e-07	Cholangiocytes	37	30	42
64138318	2170	2390.0	1.5481172	singlet	6.13657505255105e-07	Cholangiocytes	37	30	42
64138338	1938	2372.0	0.4637437	singlet	6.25405373284593e-05	Fibroblasts	1	0	13
64138340	1890	2420.0	5.2066116	singlet	3.48626381310169e-05	Endothelial cells	9	2	6
64138341	2144	2418.0	1.3234078	singlet	3.06506990455091e-07	Cholangiocytes	37	30	42
64138343	1807	2433.0	1.3563502	singlet	1.92427160072839e-06	Endothelial cells	9	2	6
64138351	1972	2335.0	10.406853	singlet	1.19990517077895e-07	Cholangiocytes	37	30	42
64138359	2087	2365.0	1.7758986	singlet	5.69921798643236e-09	Cholangiocytes	37	30	42
64138372	1771	2337.0	1.1125375	singlet	9.72469820226252e-07	Fibroblasts	0	0	0
64138379	1959	2367.0	10.519646	singlet	2.01367296170929e-08	Cholangiocytes	37	30	42
64138400	1905	2307.0	2.2106633	singlet	3.6277477022395e-08	Endothelial cells	9	2	6
64138408	2138	2400.0	1.2083333	singlet	3.97653536765574e-08	Cholangiocytes	37	30	42
64138436	1805	2223.0	1.0346379	singlet	8.94944605533965e-07	Fibroblasts	1	0	12
64138446	1859	2330.0	1.3733906	singlet	8.29431030524574e-08	Endothelial cells	9	2	6
64138462	1898	2247.0	8.8117485	singlet	1.60838258267404e-08	Cholangiocytes	37	30	42
64138463	1632	2316.0	0.77720207	singlet	0.00694075087085366	Fibroblasts	0	0	0
64138468	2159	2335.0	0.94218415	singlet	2.50711622129529e-07	Cholangiocytes	37	30	42
64138482	2126	2347.0	1.2782276	singlet	2.89833290700869e-09	Cholangiocytes	37	30	42
64138501	2078	2368.0	0.16891892	singlet	2.04005772275195e-08	Cholangiocytes	37	30	42
64138509	1935	2196.0	0.0	singlet	1.91439628594026e-08	Cholangiocytes	37	30	42
64138517	2111	2338.0	0.7698888	singlet	7.45909005672729e-08	Cholangiocytes	37	30	42
64138521	2048	2281.0	1.05217	singlet	2.09369360959499e-07	Cholangiocytes	37	30	42
64138531	1894	2303.0	0.34737298	singlet	4.17657219031753e-07	Endothelial cells	9	2	6
64138537	1756	2256.0	3.5017729	singlet	4.29000607482521e-07	Macrophages	7	8	11
64138547	1904	2173.0	4.5098944	singlet	9.87365833537979e-09	Cholangiocytes	37	30	42
64138549	2197	2410.0	1.0373445	singlet	1.23334489288141e-08	Cholangiocytes	37	30	42
64138558	1829	2231.0	2.2411475	singlet	4.72060946776764e-06	Endothelial cells	9	2	6
64138563	2109	2327.0	0.38676405	singlet	2.63962874669232e-07	Cholangiocytes	37	30	42
64138567	1784	2166.0	0.23084027	singlet	2.12134818866616e-06	Fibroblasts	1	0	13
64138573	1919	2189.0	0.68524444	singlet	4.41840882103861e-07	Cholangiocytes	37	30	42
64138590	1974	2170.0	0.13824885	singlet	3.73132724718062e-09	Cholangiocytes	37	30	42
64138616	1997	2192.0	0.18248175	singlet	4.95206009532012e-08	Cholangiocytes	37	30	42
64138639	1883	2216.0	2.4368231	singlet	0.000681749079376459	Fibroblasts	1	0	12
64138659	1858	2106.0	3.6562204	singlet	3.49757328876876e-07	Cholangiocytes	37	30	42
64138663	1638	2299.0	2.0878644	singlet	5.72635872231331e-06	Fibroblasts	1	0	13
64138668	1912	2162.0	0.64754856	singlet	9.29237220503865e-09	Cholangiocytes	37	30	42
64138673	1944	2200.0	3.6363635	singlet	7.37646041670814e-06	Cholangiocytes	37	30	42
64138676	1878	2077.0	1.1555128	singlet	1.12887681424922e-08	Cholangiocytes	37	30	42
64138679	1965	2151.0	0.92980003	singlet	3.10478895926281e-08	Cholangiocytes	37	30	42
64138687	1805	2032.0	0.492126	singlet	1.04604964690225e-08	Cholangiocytes	37	30	42
64138694	2040	2236.0	2.7280858	singlet	3.3591458503679e-08	Cholangiocytes	37	30	42
64138749	1909	2124.0	0.2354049	singlet	2.24942446891419e-08	Cholangiocytes	37	30	42
64138759	1916	2094.0	1.1461319	singlet	2.37391631685568e-07	Cholangiocytes	37	30	42
64138760	1984	2198.0	0.36396724	singlet	4.68625422911373e-08	Cholangiocytes	37	30	42
64138768	1891	2054.0	1.8013632	singlet	2.24515961377847e-08	Cholangiocytes	37	30	42
64138778	1945	2178.0	0.5050505	singlet	6.09924057926037e-08	Cholangiocytes	37	30	42
