	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64157228	3558	5754.0	0.3475843	singlet	3.7645527299901e-06	Hepatocytes	32	13	38
64157241	3407	5585.0	0.23276633	singlet	7.24555357010104e-05	Hepatocytes	32	13	38
64157242	3482	5454.0	0.9534286	singlet	2.01204716177017e-06	Hepatocytes	32	13	38
64157244	3492	5705.0	0.42068362	singlet	4.19929165218491e-05	Hepatocytes	32	13	38
64157247	3499	5575.0	0.34080717	singlet	3.46289311892178e-07	Hepatocytes	32	13	38
64157252	3466	5771.0	0.19060822	singlet	2.67695554612146e-07	Hepatocytes	32	13	38
64157268	3392	5445.0	0.38567492	singlet	4.32308766562528e-08	Hepatocytes	32	13	38
64157283	3451	5525.0	0.036199093	doublet	0.0442605316638947	Fibroblasts	19	1	23
64157288	3257	5577.0	0.251031	singlet	1.00242414191598e-05	Hepatocytes	32	13	38
64157292	3299	5559.0	0.14391077	singlet	8.2118449427071e-06	Hepatocytes	32	13	38
64157300	3055	5531.0	0.018079914	singlet	0.000398682022932917	Endothelial cells	7	16	22
64157304	3322	5165.0	0.94869316	singlet	2.8257138637855e-06	Hepatocytes	32	13	38
64157317	3278	5360.0	0.13059701	singlet	2.009131350178e-07	Hepatocytes	32	13	38
64157318	3431	5368.0	0.96870345	singlet	3.17274066219397e-06	Hepatocytes	32	13	38
64157333	3452	5370.0	0.3538175	singlet	9.16126373340376e-06	Hepatocytes	32	13	38
64157337	3270	5190.0	0.23121387	singlet	2.18251739170228e-06	Hepatocytes	32	13	38
64157339	3396	5309.0	0.71576566	singlet	4.99071802551043e-06	Hepatocytes	32	13	38
64157342	3324	5453.0	0.09169265	singlet	1.14935596684518e-06	Hepatocytes	32	13	38
64157345	3356	5278.0	0.24630542	singlet	1.27359712109865e-07	Hepatocytes	32	13	38
64157346	3322	5416.0	0.20310192	singlet	2.73542882496258e-05	Hepatocytes	32	13	38
64157353	3240	5361.0	0.13057266	singlet	6.84353324231779e-07	Hepatocytes	32	13	38
64157356	3268	5252.0	0.22848439	singlet	4.65650430214737e-07	Hepatocytes	32	13	38
64157359	3342	5297.0	0.22654334	singlet	5.95268716097053e-07	Hepatocytes	32	13	38
64157363	3348	5278.0	0.43577114	singlet	2.08521086619839e-07	Hepatocytes	32	13	38
64157364	3301	5189.0	0.23125844	singlet	1.38299837999512e-05	Hepatocytes	32	13	38
64157370	3306	5174.0	0.2705837	singlet	9.6464441412536e-07	Hepatocytes	32	13	38
64157389	3249	5174.0	0.23192887	singlet	3.09564961753495e-06	Hepatocytes	32	13	38
64157390	3325	5139.0	0.2529675	singlet	3.30432214923349e-07	Hepatocytes	32	13	38
64157400	3753	5142.0	0.6028783	singlet	0.00417278008535504	Endothelial cells	7	16	22
64157409	3251	5077.0	0.35454008	singlet	6.96031122515706e-07	Hepatocytes	32	13	38
64157416	3219	4988.0	0.20048115	singlet	1.85307087008368e-07	Hepatocytes	32	13	38
64157434	3271	5026.0	0.39793077	singlet	1.58232424496418e-07	Hepatocytes	32	13	38
64157438	2542	5052.0	0.0	singlet	1.22037617984461e-05	Endothelial cells	7	16	22
64157448	3277	4882.0	0.553052	singlet	3.28913671410191e-07	Hepatocytes	32	13	38
64157452	3321	4940.0	0.48582995	singlet	1.93821915672743e-06	Hepatocytes	32	13	38
64157453	3248	4967.0	0.3623918	singlet	1.43569604915683e-06	Hepatocytes	32	13	38
64157479	3053	4821.0	0.14519809	singlet	1.89288539331756e-06	Hepatocytes	32	13	38
64157486	3120	4771.0	0.3143995	singlet	1.94592962543538e-06	Hepatocytes	32	13	38
64157491	3196	4875.0	0.32820514	singlet	5.50452341485652e-06	Hepatocytes	32	13	38
64157508	2964	4783.0	0.16725904	singlet	2.823714794431e-06	Hepatocytes	32	13	38
64157521	3073	4618.0	0.34647036	singlet	2.89385479845805e-06	Hepatocytes	32	13	38
64157528	3054	4511.0	0.4433607	singlet	4.70996951662528e-07	Hepatocytes	32	13	38
64157532	3092	4650.0	0.21505377	singlet	5.63573075851309e-06	Hepatocytes	32	13	38
64157536	3111	4619.0	0.43299416	singlet	4.58774110256854e-07	Hepatocytes	32	13	38
64157537	2832	4697.0	0.021290185	singlet	0.000197174304048531	Hepatocytes	32	13	38
64157557	3074	4503.0	0.53297806	singlet	3.90037335762372e-08	Hepatocytes	32	13	38
64157568	2757	4492.0	0.0	singlet	3.17892670409492e-07	Endothelial cells	7	16	22
64157569	2979	4471.0	0.22366361	singlet	5.17648686582106e-07	Hepatocytes	32	13	38
64157574	2999	4487.0	0.2897259	singlet	4.42951022705529e-06	Hepatocytes	32	13	38
64157578	2943	4362.0	0.3668042	singlet	1.58526503923895e-07	Hepatocytes	32	13	38
64157586	2581	4558.0	0.021939447	singlet	9.80793902272126e-06	Endothelial cells	7	16	22
64157592	2950	4495.0	0.13348165	singlet	2.1193181964918e-06	Hepatocytes	32	13	38
64157594	3023	4444.0	0.36003602	singlet	8.39797351659399e-08	Hepatocytes	32	13	38
64157606	2926	4453.0	0.291938	singlet	1.92672175103326e-07	Hepatocytes	32	13	38
64157607	2974	4442.0	0.27014858	singlet	2.25736357606365e-07	Hepatocytes	32	13	38
64157637	2789	4422.0	0.11307101	singlet	2.36380110436585e-05	Hepatocytes	32	13	38
64157642	2948	4343.0	0.6216901	singlet	2.79151521453969e-07	Hepatocytes	32	13	38
64157651	2897	4303.0	0.25563562	singlet	3.5680773180502e-07	Hepatocytes	32	13	38
64157668	2377	4350.0	0.0	singlet	3.28730061482929e-06	Endothelial cells	7	16	22
64157671	2753	4248.0	0.09416196	singlet	2.61005106949597e-06	Hepatocytes	32	13	38
64157672	2896	4307.0	0.25539818	singlet	6.08541256497119e-07	Hepatocytes	32	13	38
64157687	2409	4176.0	0.0	singlet	9.40862355491845e-06	Endothelial cells	7	16	22
64157703	2804	4221.0	0.14214641	singlet	2.18143853203401e-07	Hepatocytes	32	13	38
64157707	2597	4189.0	0.023872046	singlet	1.23091458590352e-05	Endothelial cells	7	16	22
64157716	2757	4192.0	0.21469465	singlet	9.16651742954855e-07	Hepatocytes	32	13	38
64157729	2634	4088.0	0.12230919	singlet	2.84555198959424e-06	Hepatocytes	32	13	38
64157739	2465	4108.0	0.04868549	singlet	0.000112302186607849	Endothelial cells	7	16	22
64157744	2471	3985.0	0.0	singlet	4.04018464905676e-06	Endothelial cells	7	16	22
64157747	2759	3942.0	0.304414	singlet	8.47087846977956e-07	Hepatocytes	32	13	38
64157752	2690	3847.0	0.3899142	singlet	4.61329250356357e-08	Hepatocytes	32	13	38
64157754	2832	3906.0	3.2258062	singlet	1.92331995663153e-07	Hepatocytes	32	13	38
64157787	2757	3930.0	0.3816794	singlet	1.88606873052777e-06	Hepatocytes	32	13	38
64157797	2694	3842.0	0.44247788	singlet	2.87315060631954e-06	Hepatocytes	32	13	38
64157807	2468	3824.0	0.0	singlet	4.95548079015862e-07	Endothelial cells	7	16	22
64157808	2615	3663.0	1.0647011	singlet	1.60957309702781e-08	Hepatocytes	32	13	38
64157817	2555	3837.0	0.13031015	singlet	6.45461113890633e-06	Hepatocytes	32	13	38
64157824	2480	3769.0	0.026532236	singlet	8.4519655274562e-08	Endothelial cells	7	16	22
64157832	2684	3659.0	2.323039	singlet	1.64688756854048e-07	Hepatocytes	32	13	38
64157857	2568	3649.0	0.3288572	singlet	3.54827051296525e-07	Hepatocytes	32	13	38
64157888	2622	3584.0	0.41852677	singlet	4.03751387878515e-09	Hepatocytes	32	13	38
64157890	2568	3553.0	0.73177594	singlet	3.46205780488162e-07	Hepatocytes	32	13	38
64157894	2622	3530.0	1.3031161	singlet	5.34095931925549e-07	Hepatocytes	32	13	38
64157901	2399	3431.0	1.6904693	singlet	4.34067214882816e-06	T cells	5	6	7
64157905	2552	3552.0	0.33783785	singlet	1.76162146203751e-07	Hepatocytes	32	13	38
64157913	2538	3667.0	0.0	singlet	2.18322000478111e-07	Hepatocytes	32	13	38
64157917	2547	3480.0	3.8793101	singlet	3.53425639332272e-05	T cells	5	6	7
64157922	2114	3463.0	0.0	singlet	2.43146644152148e-07	Endothelial cells	7	3	22
64157923	2510	3536.0	0.22624436	singlet	7.53656604501884e-06	Hepatocytes	32	13	38
64157925	2361	3614.0	0.055340346	singlet	0.000195455038920045	Endothelial cells	7	16	22
64157942	2580	3499.0	1.0288653	singlet	1.22101369015581e-07	Hepatocytes	32	13	38
64157952	2533	3490.0	0.5157593	singlet	1.23896157333547e-07	Hepatocytes	32	13	38
64157967	2478	3551.0	0.11264433	singlet	3.83509495804901e-06	Hepatocytes	32	13	38
64157975	2403	3378.0	0.11841326	singlet	1.370838162984e-06	Hepatocytes	32	13	38
64157978	2421	3439.0	0.11631288	singlet	5.65315417588863e-07	Hepatocytes	32	13	38
64157990	2474	3332.0	0.5402161	singlet	2.42951523432566e-06	Hepatocytes	32	13	38
64157996	2413	3452.0	0.08690614	singlet	5.54617088255327e-07	Hepatocytes	32	13	38
64158000	2312	3394.0	0.1473188	singlet	5.94694984101807e-06	Hepatocytes	32	13	38
64158009	2443	3422.0	0.4967855	singlet	0.000170005601830781	Hepatocytes	32	13	38
64158011	2470	3339.0	0.29949087	singlet	1.0529656719882e-06	Hepatocytes	32	13	38
64158018	2570	3296.0	0.27305827	singlet	0.000197922854567878	Fibroblasts	19	1	23
64158019	1856	3364.0	0.0	singlet	0.000536954903509468	Fibroblasts	19	1	23
64158020	2484	3366.0	0.47534165	singlet	5.64372726330475e-07	Hepatocytes	32	13	38
64158023	2315	3375.0	0.0	singlet	0.000495188869535923	Fibroblasts	19	1	23
64158034	2446	3396.0	0.11778563	singlet	6.6400934883859e-07	Hepatocytes	32	13	38
64158040	2373	3276.0	0.18315019	singlet	2.22100288738147e-06	Hepatocytes	32	13	38
64158045	2376	3262.0	0.3372164	singlet	1.36571358666515e-07	Hepatocytes	32	13	38
64158056	2422	3211.0	1.1211461	singlet	7.48187360954944e-08	Hepatocytes	32	13	38
64158072	2256	3239.0	0.12349491	singlet	1.7262868823309e-06	Hepatocytes	32	13	38
64158081	2269	3223.0	0.09308098	singlet	5.69006431305752e-07	Hepatocytes	32	13	38
64158086	2433	3152.0	2.7601523	singlet	2.74132645472491e-07	Hepatocytes	32	13	38
64158094	2270	3003.0	0.73260075	singlet	7.97292472043409e-08	Hepatocytes	32	13	38
64158105	2315	3052.0	0.78636956	singlet	8.96083207635456e-08	Hepatocytes	32	13	38
64158117	2219	3098.0	0.16139445	singlet	6.36265937714597e-08	Hepatocytes	32	13	38
64158118	2360	3073.0	0.26033193	singlet	8.88183251390728e-07	Endothelial cells	7	16	22
64158128	1831	3089.0	0.0	singlet	7.79046058596577e-06	Endothelial cells	7	16	22
64158142	1867	3074.0	0.0	singlet	2.24559425987536e-05	Endothelial cells	7	16	22
64158158	2154	2972.0	0.10094213	singlet	2.85123519461195e-07	Hepatocytes	32	13	38
64158171	2291	2947.0	0.88225317	singlet	1.11143458880747e-08	Hepatocytes	32	13	38
64158173	2191	2833.0	1.1295446	singlet	6.47006892506852e-09	Hepatocytes	32	13	38
64158182	2270	2921.0	0.6504622	singlet	8.83578010757446e-09	Hepatocytes	32	13	38
64158210	1796	2879.0	0.0	singlet	5.11680809722748e-05	Fibroblasts	19	1	23
64158214	2123	2869.0	0.1394214	singlet	1.84358242449889e-07	Hepatocytes	32	13	38
64158217	2245	2866.0	1.0816469	singlet	3.47794824051562e-08	Hepatocytes	32	13	38
64158226	2087	2733.0	0.58543724	singlet	1.84708568440328e-08	Hepatocytes	32	13	38
64158229	2108	2816.0	0.31960228	singlet	1.22551746528643e-08	Hepatocytes	32	13	38
64158257	1830	2768.0	0.0	singlet	6.6305830159763e-07	Endothelial cells	7	16	22
64158265	1932	2585.0	1.5473888	singlet	2.26800395353166e-07	T cells	5	6	7
64158271	2022	2717.0	0.22083181	singlet	2.26349818888139e-08	Hepatocytes	32	13	38
64158280	2068	2682.0	0.18642804	singlet	4.5245460711385e-08	Hepatocytes	32	13	38
64158284	1743	2638.0	0.0	singlet	1.09752454591217e-06	Endothelial cells	7	16	22
64158287	1940	2640.0	0.07575757	singlet	1.65997676049301e-06	Endothelial cells	7	16	22
64158291	2032	2641.0	0.26505113	singlet	2.6913562933828e-08	Hepatocytes	32	13	38
64158293	1602	2668.0	0.0	singlet	3.05402718367986e-05	Endothelial cells	7	16	22
64158298	1982	2667.0	0.14998125	singlet	1.26034962022459e-07	Hepatocytes	32	13	38
64158305	2062	2583.0	1.1614401	singlet	1.37880573625182e-09	Hepatocytes	32	13	38
64158317	1967	2606.0	0.2686109	singlet	8.54449511145106e-10	Hepatocytes	32	13	38
64158318	1948	2641.0	0.30291554	singlet	7.42570005485277e-09	Hepatocytes	32	13	38
64158328	2002	2511.0	0.87614495	singlet	4.85153819340667e-08	Hepatocytes	32	13	38
64158330	1862	2601.0	0.0	singlet	3.55591964762425e-07	Endothelial cells	7	16	22
64158340	1941	2617.0	0.26748186	singlet	5.70122047349741e-08	Hepatocytes	32	13	38
64158342	1971	2506.0	1.5961692	singlet	5.92430549062328e-09	Hepatocytes	32	13	38
64158356	1733	2537.0	0.039416634	singlet	5.94850973811845e-07	Endothelial cells	7	16	22
64158379	1978	2443.0	2.7015963	singlet	1.06123039245176e-08	Hepatocytes	32	13	38
64158380	1634	2524.0	0.0	singlet	1.29166528495261e-06	Endothelial cells	7	16	22
64158385	2101	2464.0	0.16233766	singlet	1.29299621676182e-06	Fibroblasts	19	1	23
64158389	1974	2478.0	0.40355125	singlet	4.26430180056059e-09	Hepatocytes	32	13	38
64158395	1898	2387.0	0.4189359	singlet	5.52992229785332e-09	Hepatocytes	32	13	38
64158401	1850	2454.0	0.040749796	singlet	1.17959679357682e-07	Endothelial cells	7	16	22
64158408	1735	2331.0	2.4024024	singlet	3.09741352566562e-07	T cells	5	6	7
64158425	1813	2393.0	0.20894276	singlet	4.67721505970076e-09	Hepatocytes	32	13	38
64158429	1858	2324.0	0.8175559	singlet	2.83725865024564e-09	Hepatocytes	32	13	38
64158439	1954	2439.0	0.3280033	singlet	1.25567858333397e-08	Hepatocytes	32	13	38
64158449	1844	2312.0	0.25951558	singlet	2.9611231244786e-09	Hepatocytes	32	13	38
64158455	1938	2226.0	0.7187781	singlet	8.05119739766269e-08	Endothelial cells	7	16	22
64158462	1903	2303.0	1.4329137	singlet	4.83532325290525e-09	Hepatocytes	32	13	38
64158472	1872	2291.0	0.87298125	singlet	1.62082098853489e-08	Hepatocytes	32	13	38
64158489	1773	2223.0	0.22492127	singlet	2.16073097192293e-08	Hepatocytes	32	13	38
64158492	1918	2205.0	0.3628118	singlet	0.000886246387381107	Endothelial cells	7	16	22
64158499	1844	2253.0	1.1096317	singlet	1.15887672791359e-08	Hepatocytes	32	13	38
64158509	1777	2188.0	2.9707496	singlet	5.08773201346457e-09	Hepatocytes	32	13	38
64158516	1793	2157.0	0.6490496	singlet	7.55739737456906e-09	Hepatocytes	32	13	38
64158519	1696	2104.0	0.5228137	singlet	2.82907866022697e-08	Hepatocytes	32	13	38
64158522	1669	2107.0	2.467964	singlet	3.19700745876617e-07	T cells	5	6	7
64158548	1840	2146.0	0.97856474	singlet	0.00231144041754305	Hepatocytes	12	11	18
64158556	1669	2099.0	0.04764173	singlet	2.05554300691801e-07	Endothelial cells	7	16	22
64158564	1690	2023.0	1.5818092	singlet	3.03135117007969e-08	Hepatocytes	32	13	38
64158570	1714	2141.0	0.14012145	singlet	4.76600936494265e-09	Hepatocytes	32	13	38
64158576	1700	2081.0	2.0182605	singlet	1.72203982629071e-07	T cells	5	6	7
64158592	1615	2018.0	2.1308227	singlet	1.61023336886501e-08	T cells	5	6	7
64158596	1585	2050.0	0.048780486	singlet	7.1198479645318e-07	Endothelial cells	7	16	22
64158597	1651	1947.0	1.5921931	singlet	9.45906575289257e-10	Hepatocytes	32	13	38
64158611	1671	2034.0	0.8357915	singlet	1.00494625954184e-08	Hepatocytes	32	13	38
64158642	1563	1875.0	2.6666667	singlet	2.06420280868258e-09	Hepatocytes	32	13	38
64158656	1263	2033.0	0.0	singlet	2.05745254788781e-06	Fibroblasts	19	1	23
64158657	1618	1969.0	0.50787205	singlet	8.7981764096412e-09	Hepatocytes	32	13	38
64158672	1616	1902.0	1.5247109	singlet	2.70598494722663e-08	T cells	5	6	7
64158678	1374	1911.0	0.0	singlet	6.00238479364634e-07	Fibroblasts	19	1	23
64158722	1464	1719.0	0.40721348	singlet	2.06285255544003e-09	Hepatocytes	32	13	38
64158724	1603	1887.0	1.0598834	singlet	2.17065165841746e-09	Hepatocytes	32	13	38
64158728	1442	1801.0	0.38867295	singlet	5.81339577365725e-07	Endothelial cells	7	3	22
64158740	1444	1752.0	1.5410959	singlet	1.82410815341427e-08	T cells	5	6	7
64158742	1522	1786.0	1.455767	singlet	7.87115617129075e-09	Hepatocytes	32	13	38
64158743	1477	1753.0	2.2247574	singlet	3.19233461887336e-09	Hepatocytes	32	13	38
64158747	1518	1767.0	1.4714205	singlet	1.84544357573202e-09	Hepatocytes	32	13	38
64158750	1432	1761.0	1.362862	singlet	1.10232267758192e-08	T cells	5	6	7
64158756	1385	1598.0	2.565707	singlet	2.15468420883269e-09	Hepatocytes	32	13	38
64158765	1389	1712.0	2.2780373	singlet	1.46579299808991e-08	T cells	5	6	7
64158789	1336	1660.0	5.7831326	singlet	5.47076638213184e-07	Hepatocytes	32	13	38
64158790	1449	1714.0	0.11668611	singlet	2.18118157135905e-06	Fibroblasts	19	1	23
64158792	1574	1688.0	3.2582939	singlet	6.35385440546088e-05	Cholangiocytes	17	15	4
64158798	1294	1632.0	1.3480393	singlet	3.91727468240788e-08	T cells	5	6	7
64158804	1293	1679.0	0.0	singlet	1.95518268242267e-07	Endothelial cells	7	16	22
64158806	1424	1653.0	1.5728978	singlet	1.78909187464882e-09	Hepatocytes	32	13	38
64158811	1235	1359.0	1.3980868	singlet	5.87869253276807e-10	Hepatocytes	32	13	38
64158829	1362	1649.0	0.0	singlet	6.00089977709217e-09	Hepatocytes	32	13	38
64158832	1288	1477.0	0.33852404	singlet	2.95623997503824e-10	Hepatocytes	32	13	38
64158835	1297	1519.0	3.0283082	singlet	1.33509259203635e-09	Hepatocytes	32	13	38
64158838	1421	1627.0	1.1677935	singlet	5.02050179207458e-10	Hepatocytes	32	13	38
64158852	1387	1594.0	2.1329987	singlet	9.90730719685473e-10	Hepatocytes	32	13	38
64158853	1326	1598.0	1.7521904	singlet	6.87723442638344e-08	T cells	5	6	7
64158854	1315	1477.0	0.6093433	singlet	2.10525152866126e-10	Hepatocytes	32	13	38
64158862	1088	1311.0	6.788711	singlet	2.8223664116922e-07	Hepatocytes	32	13	38
64158872	1273	1513.0	0.19828156	singlet	8.97713547942658e-08	Endothelial cells	7	16	22
64158876	1331	1553.0	3.090792	singlet	2.93717716814967e-09	Hepatocytes	32	13	38
64158878	1149	1563.0	0.0	singlet	1.6378500333758e-07	Fibroblasts	19	1	23
64158882	1136	1314.0	0.152207	singlet	4.11817557832705e-09	Hepatocytes	32	13	38
64158893	1345	1547.0	1.5513898	singlet	1.37264988264718e-09	Hepatocytes	32	13	38
64158894	1173	1530.0	0.0	singlet	7.23105188171758e-07	Endothelial cells	7	16	22
64158908	1245	1425.0	1.0526316	singlet	2.39558128889428e-09	Hepatocytes	32	13	38
64158918	1249	1424.0	2.4578652	singlet	2.39384112532548e-09	Hepatocytes	32	13	38
64158941	1079	1214.0	0.24711697	singlet	1.89006477135933e-09	Hepatocytes	32	13	38
64158942	1280	1431.0	0.349406	singlet	2.28110593525344e-07	Fibroblasts	19	1	23
64158962	1027	1145.0	3.1441047	singlet	1.83763635419609e-08	Hepatocytes	32	13	38
64158975	1195	1375.0	3.6363635	singlet	7.41013606031515e-09	Hepatocytes	32	13	38
64158982	976	1097.0	3.7374656	singlet	9.09050790198762e-09	T cells	5	6	7
64158985	905	1156.0	16.089966	singlet	2.42109337023066e-07	Mono+mono derived cells	9	9	13
64158990	1079	1205.0	0.082987554	singlet	2.38206681046904e-07	Endothelial cells	7	16	22
64158995	1235	1384.0	0.36127168	singlet	1.29277277771678e-09	Hepatocytes	32	13	38
64158999	1032	1128.0	0.44326243	singlet	1.76017589392785e-09	Hepatocytes	32	13	38
64159004	1232	1386.0	0.64935064	singlet	1.66932578871126e-09	Hepatocytes	32	13	38
64159007	1024	1137.0	0.6156552	singlet	4.23992219111824e-09	Hepatocytes	32	13	38
64159033	957	1141.0	0.0	singlet	2.23016030531653e-07	Endothelial cells	7	16	22
64159045	886	1006.0	1.3916501	singlet	1.7491357695576e-08	T cells	5	6	7
64159055	1115	1219.0	1.5586547	singlet	1.97307881144582e-09	Hepatocytes	32	13	38
64159073	776	844.0	2.4881518	singlet	7.98250709976855e-09	T cells	5	6	7
64159076	979	1139.0	0.52677786	singlet	8.32518253446324e-07	Cholangiocytes	16	14	21
64159081	678	738.0	2.8455286	singlet	5.19017717692805e-09	T cells	5	6	7
64159085	701	832.0	0.0	singlet	6.34144470268438e-08	Fibroblasts	19	1	23
64159106	546	609.0	6.5681443	singlet	6.08782446676059e-09	T cells	5	6	7
64159113	481	520.0	2.6923077	singlet	8.04299737922065e-09	T cells	5	6	7
64159153	6776	19799.0	0.21213193	singlet	2.57285519182915e-05	Hepatocytes	32	13	38
64159169	7143	18888.0	2.1971622	doublet	0.995216965675354	Hepatocytes	32	13	38
64159171	6410	18835.0	0.13804087	singlet	9.21575883694459e-06	Hepatocytes	32	13	38
64159181	6330	18485.0	0.16229375	singlet	3.33334583046963e-07	Hepatocytes	32	13	38
64159196	6470	17909.0	0.1842649	singlet	1.48700780755462e-06	Hepatocytes	32	13	38
64159204	6334	17708.0	0.1298848	singlet	2.27795808882547e-07	Hepatocytes	32	13	38
64159211	7410	17369.0	1.709943	doublet	0.95920604467392	Hepatocytes	32	13	38
64159213	6127	17246.0	0.09857358	singlet	1.35230862952085e-07	Hepatocytes	32	13	38
64159215	6174	17145.0	0.16331293	singlet	9.60966190177714e-07	Hepatocytes	32	13	38
64159217	6354	17144.0	0.16332245	singlet	1.35401592160633e-07	Hepatocytes	32	13	38
64159220	6154	16958.0	0.17690766	singlet	7.83368676593454e-08	Hepatocytes	32	13	38
64159221	6192	17042.0	0.11735712	singlet	6.15930048297741e-07	Hepatocytes	32	13	38
64159252	6042	16081.0	0.10571482	singlet	2.36275880638459e-07	Hepatocytes	32	13	38
64159257	5975	15948.0	0.14421871	singlet	7.72268791138231e-08	Hepatocytes	32	13	38
64159261	6272	15796.0	0.21524437	singlet	1.25909457437956e-06	Hepatocytes	32	13	38
64159267	6091	15577.0	0.26320857	singlet	1.56090067093828e-07	Hepatocytes	32	13	38
64159270	5955	15565.0	0.13491808	singlet	2.07604387014726e-07	Hepatocytes	32	13	38
64159273	5960	15518.0	0.1546591	singlet	0.0122462986037135	Hepatocytes	32	13	38
64159280	5472	13491.0	0.14083463	singlet	9.87174757938192e-07	Hepatocytes	32	13	38
64159290	5934	15261.0	0.14415832	singlet	2.29811263352531e-08	Hepatocytes	32	13	38
64159300	5929	15090.0	0.15904573	singlet	1.2000019523839e-05	Hepatocytes	32	13	38
64159305	6272	14959.0	0.62169933	singlet	0.0249089356511831	Hepatocytes	32	13	38
64159311	5062	11283.0	0.11521758	singlet	7.66094331083877e-07	Hepatocytes	32	13	38
64159336	5299	12282.0	0.14655593	singlet	4.40893330733161e-07	Hepatocytes	32	13	38
64159341	5838	14342.0	0.1464231	singlet	0.0307648107409477	Hepatocytes	32	13	38
64159345	6161	14089.0	0.6955781	doublet	0.0909625217318535	Hepatocytes	32	13	38
64159349	5905	14054.0	0.33442438	doublet	0.0423883125185966	Hepatocytes	32	13	38
64159351	6634	14047.0	0.26340145	doublet	0.996377050876617	Hepatocytes	19	11	25
64159385	5593	13621.0	0.1541737	singlet	3.98362971054667e-07	Hepatocytes	32	13	38
64159392	6029	13426.0	0.5735141	singlet	0.000667842861730605	Hepatocytes	32	13	38
64159393	5753	13348.0	0.30716214	doublet	0.98798531293869	Hepatocytes	32	13	38
64159394	5301	12226.0	0.12268935	singlet	1.00534987268475e-06	Hepatocytes	32	13	38
64159399	5623	13361.0	0.24698749	singlet	2.03486001737474e-06	Hepatocytes	32	13	38
64159401	5507	13320.0	0.16516517	singlet	2.18225727621757e-06	Hepatocytes	32	13	38
64159418	5442	13123.0	0.19812542	singlet	2.28353997044906e-06	Hepatocytes	32	13	38
64159433	5311	12827.0	0.0701645	singlet	2.41520780264182e-07	Hepatocytes	32	13	38
64159439	5571	12874.0	0.20972502	singlet	4.92979525006376e-05	Hepatocytes	32	13	38
64159441	5270	12752.0	0.09410289	singlet	7.40749683814101e-08	Hepatocytes	32	13	38
64159446	4954	10242.0	0.33196643	doublet	0.985129594802856	Hepatocytes	32	13	38
64159452	5368	12794.0	0.10942629	singlet	8.80728634911065e-07	Hepatocytes	32	13	38
64159457	5350	12691.0	0.19699	singlet	0.000494169420562685	Hepatocytes	32	13	38
64159468	5363	12596.0	0.19847572	singlet	1.38389864901001e-07	Hepatocytes	32	13	38
64159477	5287	12564.0	0.16714422	singlet	0.000485075113829225	Hepatocytes	32	13	38
64159489	5234	12457.0	0.09633138	singlet	3.63368002354036e-07	Hepatocytes	32	13	38
64159492	5545	12395.0	0.21782976	doublet	0.998897910118103	Hepatocytes	32	13	38
64159493	5442	12461.0	0.2728513	singlet	9.19867215998238e-06	Hepatocytes	32	13	38
64159507	5419	12292.0	0.1464367	singlet	3.22330379276536e-05	Hepatocytes	32	13	38
64159514	5267	12100.0	0.16528925	singlet	4.80331436847337e-07	Hepatocytes	32	13	38
64159530	5723	12074.0	0.62116945	singlet	0.000101678306236863	Hepatocytes	32	13	38
64159533	5100	12033.0	0.15789911	singlet	1.60476403721077e-07	Hepatocytes	32	13	38
64159555	5264	11854.0	0.12653957	singlet	3.63837557415536e-06	Hepatocytes	32	13	38
64159574	5118	11626.0	0.1634268	singlet	5.15738292961032e-07	Hepatocytes	32	13	38
64159576	5142	11621.0	0.12047156	doublet	0.877050638198853	Hepatocytes	32	13	38
64159578	4989	11580.0	0.08635578	singlet	1.99357614860673e-07	Hepatocytes	32	13	38
64159580	5118	11595.0	0.1207417	singlet	4.49443362526836e-08	Hepatocytes	32	13	38
64159581	5152	11671.0	0.10281896	singlet	7.54787777168531e-07	Hepatocytes	32	13	38
64159587	5225	11526.0	0.27763316	singlet	2.43571048486046e-05	Hepatocytes	32	13	38
64159593	5109	11486.0	0.15671252	singlet	1.15001676022075e-05	Hepatocytes	32	13	38
64159596	4342	8616.0	0.13927576	singlet	5.50654846165344e-08	Hepatocytes	32	13	38
64159598	4902	11441.0	0.07866445	singlet	1.92038186241916e-07	Hepatocytes	32	13	38
64159600	5039	11480.0	0.12195122	singlet	6.88216843514056e-08	Hepatocytes	32	13	38
64159605	5123	11533.0	0.10404926	singlet	0.00389001960866153	Hepatocytes	32	13	38
64159620	5136	11270.0	0.25732034	singlet	7.79988658905495e-06	Hepatocytes	32	13	38
64159622	5105	11412.0	0.15772872	singlet	2.27694144427915e-07	Hepatocytes	32	13	38
64159625	5206	11365.0	0.18477783	singlet	4.73766558570787e-05	Hepatocytes	32	13	38
64159631	5005	11314.0	0.15025632	doublet	0.995072185993195	Hepatocytes	32	13	38
64159648	5235	11162.0	0.17917936	singlet	1.11091094368021e-06	Hepatocytes	32	13	38
64159668	5057	10965.0	0.18239854	singlet	1.34901511046337e-05	Hepatocytes	32	13	38
64159679	5061	10885.0	0.17455213	singlet	1.37134102260461e-05	Hepatocytes	32	13	38
64159680	5161	10899.0	0.238554	singlet	2.48851932838079e-07	Hepatocytes	32	13	38
64159686	4930	10791.0	0.16680567	singlet	0.00368701224215329	Hepatocytes	32	13	38
