	n_genes_by_counts	total_counts	pct_counts_mt	doublet_class	doublet_score	celltypist_label	leiden_r1.0	leiden_r0.5	leiden_r1.5
64243453	273	614.0	0.48859933	singlet	3.12063139062957e-06	T cells	4	6	4
64243489	353	576.0	0.0	singlet	1.7256977002944e-07	T cells	4	6	4
64243491	305	637.0	2.354788	singlet	3.92615356759052e-06	T cells	4	6	4
64243492	569	631.0	0.79239297	singlet	8.0472972285861e-08	Macrophages	9	11	11
64243499	291	588.0	0.0	singlet	6.02703238428148e-08	T cells	4	6	4
64243520	342	600.0	0.8333334	singlet	7.69698235671967e-05	T cells	4	6	4
64243531	275	576.0	3.6458333	singlet	7.3003517172765e-05	T cells	4	6	4
64243553	7730	17176.0	6.7477875	doublet	0.98932683467865	Cholangiocytes	52	42	59
64243577	6432	12540.0	8.277512	doublet	0.159956529736519	Cholangiocytes	52	42	59
64243578	5936	12573.0	0.8589835	doublet	0.999986171722412	Endothelial cells	5	1	6
64243580	7284	12934.0	0.52574605	doublet	0.999999284744263	Endothelial cells	5	1	6
64243585	6660	12947.0	4.7424116	doublet	0.999928712844849	Cholangiocytes	52	42	59
64243599	6200	11509.0	5.013468	doublet	0.999995470046997	Cholangiocytes	52	42	59
64243619	6387	13561.0	3.8418996	doublet	0.999992847442627	Hepatocytes	18	16	27
64243624	6475	11577.0	1.4338776	doublet	0.998684942722321	Cholangiocytes	52	42	59
64243633	6055	10994.0	7.031108	doublet	0.999707877635956	Cholangiocytes	52	42	59
64243635	6371	10580.0	2.5992439	doublet	0.999993562698364	Endothelial cells	5	1	6
64243648	6396	11778.0	4.661233	doublet	0.983517110347748	Cholangiocytes	52	42	59
64243658	5666	10052.0	7.8989253	doublet	0.177780777215958	Cholangiocytes	52	42	59
64243659	5376	10081.0	0.43646464	doublet	0.999999642372131	Fibroblasts	12	2	15
64243668	5878	10361.0	6.0418878	doublet	0.991721570491791	Cholangiocytes	52	42	59
64243690	5782	9864.0	5.920519	doublet	0.999783337116241	Cholangiocytes	52	42	59
64243713	5903	9791.0	2.675927	doublet	0.999990344047546	Cholangiocytes	52	42	59
64243732	5653	9175.0	2.7683923	doublet	0.998670339584351	Cholangiocytes	52	42	59
64243735	5622	9042.0	7.719531	doublet	0.999919891357422	Cholangiocytes	52	42	59
64243786	5302	8822.0	5.9396963	doublet	0.972346603870392	Cholangiocytes	52	42	59
64243789	4783	8241.0	5.023662	doublet	0.99987530708313	Cholangiocytes	52	42	59
64243793	5459	8624.0	1.8552876	doublet	0.999992489814758	Cholangiocytes	52	42	59
64243815	5029	7995.0	2.201376	doublet	0.991657137870789	Cholangiocytes	52	42	59
64243821	5429	8036.0	2.6381283	doublet	0.998502492904663	Cholangiocytes	52	42	59
64243822	5379	9150.0	6.6775956	doublet	0.710936844348907	Cholangiocytes	52	42	59
64243823	5528	8970.0	1.3600892	doublet	0.9999920129776	Cholangiocytes	52	42	59
64243840	4531	8387.0	1.2400143	singlet	0.0428070314228535	Endothelial cells	5	1	6
64243842	4253	9750.0	6.943589	doublet	0.978753566741943	Macrophages	8	11	11
64243851	4938	7866.0	6.992118	doublet	0.906724691390991	Cholangiocytes	52	42	59
64243871	4960	7923.0	6.020447	doublet	0.999341428279877	Cholangiocytes	52	42	59
64243910	5006	8100.0	2.4320989	doublet	0.998056471347809	Cholangiocytes	52	42	59
64243930	4493	8063.0	1.1410145	singlet	0.00136546418070793	Endothelial cells	5	1	6
64243946	4985	7990.0	2.6533165	doublet	0.999802768230438	Cholangiocytes	52	42	59
64243957	4066	7966.0	1.4059755	doublet	0.627490341663361	Endothelial cells	5	1	6
64243968	4483	7129.0	1.0800954	doublet	0.998039662837982	Fibroblasts	11	2	14
64243986	4862	7615.0	3.1122782	doublet	0.900223255157471	Cholangiocytes	52	42	59
64243987	4617	6993.0	1.2870013	doublet	0.999803960323334	Fibroblasts	12	2	15
64244000	4394	6917.0	0.59274256	doublet	0.999362409114838	Fibroblasts	12	2	15
64244012	4264	7392.0	1.0281385	doublet	0.0782956257462502	Endothelial cells	5	1	6
64244016	4382	8228.0	7.3772483	doublet	0.998794198036194	Cholangiocytes	52	42	59
64244020	4774	7663.0	7.9994783	doublet	0.105749033391476	Cholangiocytes	52	42	59
64244027	4502	6754.0	5.1376963	singlet	0.0208221394568682	Cholangiocytes	52	42	59
64244051	4385	6630.0	1.7043742	doublet	0.795766830444336	Cholangiocytes	52	42	59
64244053	4442	7068.0	2.164686	doublet	0.999304413795471	Cholangiocytes	52	42	59
64244066	4251	6518.0	3.2678735	doublet	0.999908804893494	Cholangiocytes	52	42	59
64244075	3923	6959.0	0.80471325	singlet	0.00284940702840686	Endothelial cells	5	1	6
64244092	4524	6798.0	4.721977	doublet	0.436042666435242	Cholangiocytes	52	42	59
64244094	4567	6473.0	5.1907926	singlet	0.0685636624693871	Cholangiocytes	52	42	59
64244100	4854	7066.0	1.1604869	singlet	0.00420009717345238	Cholangiocytes	52	42	59
64244111	4224	6423.0	4.9509573	doublet	0.572623252868652	Cholangiocytes	52	42	59
64244156	4399	6611.0	1.9059144	doublet	0.924818634986877	Cholangiocytes	52	42	59
64244157	4351	6281.0	2.8498645	singlet	0.0170952267944813	Cholangiocytes	52	42	59
64244163	4344	6623.0	2.8536918	doublet	0.998493909835815	Cholangiocytes	52	42	59
64244176	4292	6146.0	4.8324113	doublet	0.716289043426514	Cholangiocytes	52	42	59
64244184	3974	6187.0	0.2909326	doublet	0.743891179561615	Fibroblasts	12	2	15
64244191	4497	6424.0	5.2459526	singlet	0.00603347085416317	Cholangiocytes	52	42	59
64244199	4238	6167.0	6.632074	singlet	0.041664894670248	Cholangiocytes	52	42	59
64244202	4071	6744.0	6.983986	doublet	0.940308392047882	Cholangiocytes	52	42	59
64244207	4579	6481.0	6.711927	singlet	1.51621670738677e-05	Cholangiocytes	52	42	59
64244215	4289	6248.0	4.9135723	doublet	0.560037732124329	Cholangiocytes	52	42	59
64244218	4291	6479.0	2.3151722	doublet	0.937943756580353	Cholangiocytes	52	42	59
64244223	4055	6043.0	6.685421	singlet	0.0162760186940432	Cholangiocytes	52	42	59
64244245	4469	6192.0	1.7118864	singlet	0.0260665137320757	Cholangiocytes	52	42	59
64244252	4157	5965.0	3.369656	singlet	0.0137099856510758	Cholangiocytes	52	42	59
64244257	4266	6140.0	4.609121	singlet	0.00246517430059612	Cholangiocytes	52	42	59
64244259	4126	5955.0	0.3190596	doublet	0.665349304676056	Fibroblasts	12	2	15
64244262	4284	6307.0	6.1360393	singlet	0.000190527935046703	Cholangiocytes	52	42	59
64244294	3726	5845.0	1.4371257	doublet	0.999975562095642	Cholangiocytes	52	42	59
64244305	3995	5800.0	4.7413793	singlet	0.0266126282513142	Cholangiocytes	52	42	59
64244310	4036	5829.0	1.1494253	doublet	0.997066676616669	Fibroblasts	12	2	15
64244329	4173	6189.0	6.10761	singlet	0.0254824124276638	Cholangiocytes	52	42	59
64244331	4392	6450.0	4.852713	doublet	0.338863462209702	Cholangiocytes	52	42	59
64244347	4079	5924.0	6.482106	singlet	0.00151078822091222	Cholangiocytes	52	42	59
64244367	4247	5939.0	2.1552448	singlet	0.00128561083693057	Cholangiocytes	52	42	59
64244370	3763	5920.0	0.25337836	doublet	0.481920331716537	Fibroblasts	12	2	15
64244376	4364	6146.0	1.7409697	singlet	0.00212667766027153	Cholangiocytes	52	42	59
64244383	3963	5673.0	0.63458484	doublet	0.994988322257996	Endothelial cells	6	1	6
64244385	4295	5641.0	1.1168232	singlet	0.0325502455234528	Fibroblasts	12	2	15
64244392	3968	5542.0	3.1937928	singlet	0.00936637911945581	Cholangiocytes	52	42	59
64244410	4122	5963.0	4.1757507	singlet	0.0276790913194418	Cholangiocytes	52	42	59
64244416	4041	5712.0	3.3088236	singlet	0.0331737212836742	Cholangiocytes	52	42	59
64244421	3433	5509.0	0.34489018	singlet	0.0447483398020267	Fibroblasts	12	2	15
64244427	3774	5397.0	1.7417084	doublet	0.999167919158936	Cholangiocytes	52	42	59
64244446	3834	5640.0	0.79787236	doublet	0.999568164348602	Fibroblasts	12	2	15
64244447	3900	5929.0	6.3754425	singlet	0.0019033879507333	Cholangiocytes	52	42	59
64244452	3786	5517.0	5.6914988	singlet	0.0184031762182713	Cholangiocytes	52	42	59
64244472	4220	5856.0	5.362022	singlet	0.00376456952653825	Cholangiocytes	52	42	59
64244477	3993	5593.0	1.6449133	doublet	0.806902050971985	Cholangiocytes	52	42	59
64244500	3584	5362.0	2.29392	doublet	0.210148572921753	Cholangiocytes	52	42	59
64244508	3473	5438.0	0.5700625	singlet	0.0130490520969033	Endothelial cells	5	1	6
64244526	3826	5572.0	7.160804	doublet	0.999124228954315	Cholangiocytes	52	42	59
64244527	3898	5610.0	6.969697	singlet	0.0462770722806454	Cholangiocytes	52	42	59
64244538	3693	5193.0	1.0783747	doublet	0.796869814395905	Cholangiocytes	52	42	59
64244542	3684	5194.0	2.348864	singlet	0.000234121980611235	Cholangiocytes	52	42	59
64244556	3911	5444.0	5.4004407	singlet	0.000863293127622455	Cholangiocytes	52	42	59
64244558	3929	5457.0	6.725307	singlet	0.00105930841527879	Cholangiocytes	52	42	59
64244581	3726	5366.0	2.571748	singlet	0.036538153886795	Cholangiocytes	52	42	59
64244583	4048	5738.0	0.80167305	doublet	0.999910473823547	Cholangiocytes	52	42	59
64244591	3997	5411.0	1.6447976	doublet	0.940649211406708	Cholangiocytes	52	42	59
64244594	3990	5597.0	6.0389495	doublet	0.193600744009018	Cholangiocytes	52	42	59
64244612	3178	5134.0	1.2660693	singlet	0.0397039465606213	Endothelial cells	5	1	6
64244622	3967	5205.0	0.97982705	singlet	9.64126138569554e-06	Cholangiocytes	52	42	59
64244633	3910	5371.0	2.9789612	doublet	0.963840663433075	Cholangiocytes	52	42	59
64244636	3707	6521.0	7.2381535	singlet	0.010155450552702	Cholangiocytes	52	42	59
64244651	3148	5033.0	0.75501686	singlet	0.0158063992857933	Endothelial cells	5	1	6
64244696	3647	5370.0	6.629423	singlet	0.0701285228133202	Cholangiocytes	52	42	59
64244723	3383	4839.0	8.22484	singlet	0.00669468054547906	Cholangiocytes	52	42	59
64244738	3394	5284.0	0.35957608	doublet	0.075164332985878	Fibroblasts	12	2	15
64244739	3610	5273.0	0.3982553	doublet	0.189447060227394	Fibroblasts	12	2	15
64244749	3717	5217.0	1.7059613	doublet	0.993081867694855	Cholangiocytes	52	42	59
64244755	3905	5127.0	3.3352838	singlet	5.75466292502824e-05	Cholangiocytes	52	42	59
64244766	3501	4859.0	2.922412	singlet	0.00017310980183538	Cholangiocytes	52	42	59
64244803	3652	5125.0	1.0146341	doublet	0.986003696918488	Macrophages	8	11	11
64244804	3346	4710.0	4.4585986	doublet	0.0823856219649315	Cholangiocytes	52	42	59
64244808	3686	5134.0	5.434359	singlet	0.0592952743172646	Cholangiocytes	52	42	59
64244814	2858	4800.0	6.5	singlet	0.000698210031259805	Cholangiocytes	52	42	59
64244836	3623	5144.0	7.2511663	singlet	0.000143859171657823	Cholangiocytes	52	42	59
64244839	3811	4993.0	1.6623273	singlet	3.33840534949559e-06	Cholangiocytes	52	42	59
64244848	3868	5722.0	2.5515554	doublet	0.995823979377747	Hepatocytes	18	16	27
64244852	3833	5196.0	1.5204003	singlet	0.0022884716745466	Cholangiocytes	52	42	59
64244857	3595	4923.0	4.6922607	doublet	0.0863964632153511	Cholangiocytes	52	42	59
64244859	3715	5018.0	2.391391	singlet	0.0152540365234017	Cholangiocytes	52	42	59
64244860	3326	4942.0	1.1533792	singlet	0.00050376373110339	Endothelial cells	5	1	6
64244863	3332	4689.0	0.6397953	doublet	0.975855708122253	Macrophages	8	11	11
64244868	3373	4692.0	5.4560957	doublet	0.327239960432053	Cholangiocytes	52	42	59
64244894	3571	4825.0	4.911917	singlet	9.77409436018206e-05	Cholangiocytes	52	42	59
64244908	3463	4740.0	5.7805905	singlet	0.00498844590038061	Cholangiocytes	52	42	59
64244914	3570	5137.0	5.917851	doublet	0.987688362598419	Cholangiocytes	52	42	59
64244925	3234	4569.0	4.114686	doublet	0.280392646789551	Cholangiocytes	52	42	59
64244927	3505	4780.0	0.83682007	doublet	0.16886667907238	Cholangiocytes	52	42	59
64244932	3296	4639.0	4.957965	singlet	0.0450583957135677	Cholangiocytes	52	42	59
64244939	3707	4952.0	1.029887	doublet	0.982779741287231	Cholangiocytes	52	42	59
64244944	3473	4672.0	6.442637	singlet	0.0112048164010048	Cholangiocytes	52	42	59
64244949	3403	4624.0	5.4065747	singlet	0.0280090197920799	Cholangiocytes	52	42	59
64244961	3354	4683.0	1.3452915	singlet	0.0637797117233276	Endothelial cells	5	1	6
64244971	3166	4582.0	0.67656046	doublet	0.999705612659454	Macrophages	8	11	11
64244979	3465	4678.0	2.3300557	singlet	7.64141586842015e-05	Cholangiocytes	52	42	59
64244981	3014	4880.0	0.7172131	singlet	0.00624891789630055	Endothelial cells	5	1	6
64245005	3125	4480.0	1.40625	doublet	0.83945906162262	Macrophages	8	11	11
64245017	3420	4489.0	2.138561	singlet	2.08953770197695e-06	Cholangiocytes	52	42	59
64245027	3213	4407.0	1.9514409	singlet	2.57664651144296e-05	Cholangiocytes	52	42	59
64245037	3421	4605.0	4.4299674	singlet	0.00513167632743716	Cholangiocytes	52	42	59
64245062	3551	4704.0	1.8920068	singlet	6.55228041068767e-06	Cholangiocytes	52	42	59
64245072	3583	4816.0	5.627076	singlet	0.000469108199467883	Cholangiocytes	52	42	59
64245084	3468	4639.0	6.0573397	singlet	0.000947826309129596	Cholangiocytes	52	42	59
64245096	3492	4614.0	0.6068487	singlet	0.0495368987321854	Fibroblasts	12	2	15
64245098	3375	4418.0	1.2222725	singlet	0.00251508201472461	Cholangiocytes	52	42	59
64245104	3262	4523.0	0.81804115	doublet	0.980255246162415	Endothelial cells	6	1	6
64245109	3207	4319.0	5.1632323	singlet	0.010980705730617	Cholangiocytes	52	42	59
64245115	3229	4389.0	2.050581	singlet	0.000152566150063649	Cholangiocytes	52	42	59
64245127	3272	4354.0	1.309141	singlet	5.92716496612411e-05	Cholangiocytes	52	42	59
64245141	3484	4533.0	1.6545335	singlet	0.0117683671414852	Cholangiocytes	52	42	59
64245142	3232	5141.0	8.227971	singlet	0.0193406846374273	Cholangiocytes	52	42	59
64245144	3217	4366.0	2.7714155	singlet	0.034023717045784	Cholangiocytes	52	42	59
64245161	3481	4525.0	3.6464088	singlet	0.000124757643789053	Cholangiocytes	52	42	59
64245169	3279	4344.0	2.3710866	singlet	3.12847123495885e-06	Cholangiocytes	52	42	59
64245174	3368	4792.0	6.9699497	singlet	0.00673729181289673	Cholangiocytes	52	42	59
64245182	3302	4310.0	2.5058005	singlet	3.694670567711e-06	Cholangiocytes	52	42	59
64245187	3345	4501.0	4.8655853	doublet	0.10077577829361	Cholangiocytes	52	42	59
64245191	3446	4550.0	1.9120879	singlet	5.25425321029616e-06	Cholangiocytes	52	42	59
64245205	2641	4291.0	1.8410627	doublet	0.99998939037323	Cholangiocytes	52	42	59
64245224	3474	4487.0	2.3400936	doublet	0.999962568283081	Cholangiocytes	52	42	59
64245229	3355	4395.0	5.7337885	singlet	0.00156838970724493	Cholangiocytes	52	42	59
64245232	3419	4494.0	1.824655	singlet	3.4717095331871e-06	Cholangiocytes	52	42	59
64245242	2941	4432.0	0.6994585	doublet	0.125377297401428	Endothelial cells	5	1	6
64245243	3316	4440.0	2.3648648	singlet	0.00668706186115742	Cholangiocytes	52	42	59
64245252	3376	4368.0	3.6858976	doublet	0.907383918762207	Cholangiocytes	52	42	59
64245262	3204	4288.0	2.3087685	singlet	0.00241533736698329	Cholangiocytes	52	42	59
64245281	3339	4263.0	1.3370866	singlet	4.90085076307878e-05	Cholangiocytes	52	42	59
64245283	3063	4154.0	4.7183437	singlet	0.000243888644035906	Cholangiocytes	52	42	59
64245294	3448	4395.0	2.1615472	singlet	6.57997952657752e-05	Cholangiocytes	52	42	59
64245296	3359	4458.0	3.0282638	singlet	0.000218740373384207	Cholangiocytes	52	42	59
64245319	3218	16690.0	2.7381666	singlet	0.000732790329493582	Cholangiocytes	23	18	13
64245325	3227	4307.0	5.665196	singlet	6.01873580308165e-05	Cholangiocytes	52	42	59
64245326	3337	4363.0	3.7588816	singlet	5.22159571119118e-05	Cholangiocytes	52	42	59
64245329	3285	4417.0	0.9282318	doublet	0.99826043844223	Cholangiocytes	52	42	59
64245352	3136	4120.0	5.6067963	singlet	7.94287007011008e-06	Cholangiocytes	52	42	59
64245375	3210	4757.0	5.675846	singlet	0.0522402189671993	Cholangiocytes	52	42	59
64245378	2889	3976.0	4.6277666	singlet	0.00638563372194767	Cholangiocytes	52	42	59
64245380	3116	4275.0	0.60818714	doublet	0.597754657268524	Macrophages	8	11	11
64245389	3286	4250.0	1.6941177	singlet	7.4851654972008e-06	Cholangiocytes	52	42	59
64245398	3129	4135.0	2.7085853	singlet	1.62278611242073e-05	Cholangiocytes	52	42	59
64245408	3368	4218.0	1.185396	singlet	2.5445610845054e-06	Cholangiocytes	52	42	59
64245409	2963	4014.0	4.060787	singlet	0.00151319475844502	Cholangiocytes	52	42	59
64245420	3151	4108.0	6.548198	singlet	3.43548090313561e-05	Cholangiocytes	52	42	59
64245429	3199	4119.0	3.884438	doublet	0.642004191875458	Cholangiocytes	52	42	59
64245460	2977	4032.0	1.0168651	doublet	0.834753572940826	Macrophages	8	11	11
64245478	2959	3921.0	1.8107625	singlet	2.96314883598825e-05	Cholangiocytes	52	42	59
64245480	2866	3933.0	0.66107297	doublet	0.995761096477509	Macrophages	8	11	11
64245505	3075	3918.0	3.3435426	singlet	4.43232465840993e-06	Cholangiocytes	52	42	59
64245511	2877	3883.0	3.7084727	singlet	4.68061989522539e-05	Cholangiocytes	52	42	59
64245514	2908	4098.0	1.0248902	doublet	0.186861917376518	Macrophages	8	11	11
64245516	3167	3990.0	2.7067668	singlet	5.6031780104604e-07	Cholangiocytes	52	42	59
64245521	3178	3951.0	1.1642622	singlet	1.20275331028097e-07	Cholangiocytes	52	42	59
64245524	3147	4526.0	0.7512152	doublet	0.993327021598816	Cholangiocytes	52	42	59
64245532	3101	4815.0	7.352025	singlet	0.00191436870954931	Cholangiocytes	52	42	59
64245551	3127	4047.0	1.383741	singlet	1.61693751579151e-05	Cholangiocytes	52	42	59
64245563	3062	4229.0	5.816978	singlet	0.000280917418422177	Cholangiocytes	52	42	59
64245568	3015	3824.0	2.7981172	singlet	1.9372790120542e-05	Cholangiocytes	52	42	59
64245571	3294	4102.0	4.0711846	singlet	8.10906476544915e-06	Cholangiocytes	52	42	59
64245589	2849	3940.0	0.9898477	singlet	5.59779400646221e-05	Endothelial cells	5	1	6
64245595	2744	3849.0	0.36373085	doublet	0.0795849338173866	Fibroblasts	12	2	15
64245601	3210	3968.0	1.6885082	singlet	7.66338598623406e-06	Cholangiocytes	52	42	59
64245622	2972	3875.0	0.28387097	doublet	0.999362170696259	Hepatocytes	36	16	41
64245626	2936	3806.0	2.7850761	singlet	7.04952697105909e-07	Cholangiocytes	52	42	59
64245660	2870	3763.0	6.0058465	singlet	0.000425030651967973	Cholangiocytes	52	42	59
64245673	2842	3854.0	4.95589	singlet	0.0266414135694504	Cholangiocytes	52	42	59
64245676	3043	4337.0	0.6456076	doublet	0.9998459815979	Cholangiocytes	52	42	59
64245694	2915	4064.0	0.5659449	doublet	0.999959468841553	Macrophages	8	11	11
64245700	3015	3755.0	1.3581891	doublet	0.961640655994415	Cholangiocytes	52	42	59
64245705	3083	3899.0	1.5132085	singlet	1.1744215271392e-06	Cholangiocytes	52	42	59
64245708	2925	3772.0	2.014846	singlet	6.07403089816216e-05	Cholangiocytes	52	42	59
64245726	2963	3826.0	3.8682694	singlet	6.18803642282728e-06	Cholangiocytes	52	42	59
64245743	3285	3925.0	1.22293	singlet	1.33443359118246e-06	Cholangiocytes	52	42	59
64245744	2987	3745.0	0.5607476	singlet	0.000444637145847082	Cholangiocytes	52	42	59
64245747	2930	3745.0	6.461949	singlet	5.97119978920091e-05	Cholangiocytes	52	42	59
64245760	2925	3774.0	0.7154213	singlet	0.00668195774778724	Fibroblasts	12	2	15
64245784	2939	3799.0	6.10687	singlet	5.77978025830816e-05	Cholangiocytes	52	42	59
64245800	3117	3862.0	2.2268255	singlet	0.0145912282168865	Macrophages	8	11	11
64245803	2492	3631.0	3.800606	doublet	0.431167542934418	Macrophages	8	11	11
64245811	2997	3878.0	4.822073	singlet	1.27815610539983e-05	Cholangiocytes	52	42	59
64245820	2948	3666.0	2.700491	singlet	7.1090180426836e-06	Cholangiocytes	52	42	59
64245827	3034	3781.0	3.702724	singlet	5.05530442751478e-06	Cholangiocytes	52	42	59
64245836	2691	3839.0	7.580099	singlet	0.000572131189983338	Cholangiocytes	52	42	59
64245846	2830	3674.0	0.76211214	singlet	0.00853888317942619	Endothelial cells	5	1	6
64245871	2919	3729.0	7.5891657	singlet	8.87901387613965e-06	Cholangiocytes	52	42	59
64245896	2933	3666.0	3.7370431	singlet	1.22243209261796e-05	Cholangiocytes	52	42	59
64245901	2896	3637.0	2.2546055	singlet	1.05995131889358e-05	Cholangiocytes	52	42	59
64245913	2721	3563.0	2.8346899	singlet	1.53387845784891e-05	Cholangiocytes	52	42	59
64245948	2787	3816.0	0.9696017	doublet	0.998296678066254	Macrophages	8	11	11
64245953	2693	3754.0	0.9589771	singlet	0.000992660876363516	Endothelial cells	5	1	6
64245969	2834	3619.0	3.371097	singlet	3.28315536535229e-06	Cholangiocytes	52	42	59
64245979	2692	3511.0	2.1076615	singlet	0.0032057638745755	Cholangiocytes	52	42	59
64245995	2693	3532.0	0.87768966	doublet	0.878795087337494	Cholangiocytes	52	42	59
64246006	2841	4133.0	6.3392205	doublet	0.482289731502533	Cholangiocytes	52	42	59
64246048	2901	3618.0	0.9397457	singlet	7.42482052373816e-06	Cholangiocytes	52	42	59
64246053	2845	3906.0	4.2754736	doublet	0.959045588970184	Cholangiocytes	52	42	59
64246070	2848	3536.0	1.9513575	singlet	1.75055970430549e-06	Cholangiocytes	52	42	59
64246081	2718	3459.0	0.6071119	doublet	0.840182900428772	Fibroblasts	11	2	14
64246085	2707	3535.0	7.8642154	singlet	2.60210763372015e-05	Cholangiocytes	52	42	59
64246090	2640	3488.0	0.7454128	doublet	0.174418374896049	Macrophages	8	11	11
64246103	2555	3373.0	1.8381262	singlet	1.21519531148806e-06	Cholangiocytes	52	42	59
64246124	2688	3419.0	2.7200935	singlet	4.56410452898126e-05	Cholangiocytes	52	42	59
64246130	2539	3368.0	0.92042756	singlet	0.0227429885417223	Macrophages	8	11	11
64246135	2702	3418.0	3.5693388	singlet	2.75973502539273e-06	Cholangiocytes	52	42	59
64246157	2616	3370.0	2.1958458	singlet	5.04577747051371e-06	Cholangiocytes	52	42	59
64246158	2836	3501.0	2.6278207	singlet	2.78947118204087e-06	Cholangiocytes	52	42	59
64246182	2889	3315.0	2.2021117	doublet	0.0862118378281593	Cholangiocytes	52	42	59
64246189	2601	3343.0	0.59826505	doublet	0.992274701595306	Macrophages	8	11	11
64246195	2631	3339.0	3.743636	singlet	2.73492532869568e-05	Cholangiocytes	52	42	59
64246231	2545	3320.0	0.9939759	singlet	0.00056765106273815	Macrophages	8	11	11
64246232	2700	3372.0	3.232503	singlet	3.12606134684756e-05	Cholangiocytes	52	42	59
64246246	2887	3387.0	2.5095954	singlet	5.22767493293941e-07	Cholangiocytes	52	42	59
64246259	2630	3283.0	3.7465732	singlet	2.63246602116851e-05	Cholangiocytes	52	42	59
64246267	2757	3679.0	4.919815	doublet	0.157060354948044	Cholangiocytes	52	42	59
64246275	2668	3410.0	7.096774	singlet	6.59314900985919e-06	Cholangiocytes	52	42	59
64246298	2638	3189.0	1.2229539	singlet	1.66427568615291e-07	Cholangiocytes	52	42	59
64246300	2659	3343.0	1.0469638	singlet	0.00179069011937827	Cholangiocytes	52	42	59
64246301	2552	3443.0	6.360732	doublet	0.548208653926849	Cholangiocytes	52	42	59
64246302	2339	3302.0	5.4815264	singlet	0.0324304439127445	Cholangiocytes	52	42	59
64246341	2406	3424.0	2.7161214	singlet	0.00353406206704676	Macrophages	8	11	11
64246366	2672	3299.0	5.031828	singlet	2.22789526560518e-06	Cholangiocytes	52	42	59
64246373	2680	3271.0	2.476307	singlet	3.50795417034533e-05	Cholangiocytes	52	42	59
64246387	2809	3338.0	1.3481126	singlet	9.00053791497157e-08	Cholangiocytes	52	42	59
64246391	2674	3201.0	0.9996876	doublet	0.678657650947571	Basophils	8	11	11
64246397	2401	3163.0	0.53746444	doublet	0.195744425058365	Macrophages	8	11	11
64246399	2468	3232.0	3.4034655	singlet	0.000663840910419822	Cholangiocytes	52	42	59
64246403	2699	3251.0	2.2762227	singlet	8.18662829260575e-06	Cholangiocytes	52	42	59
64246405	2425	3250.0	0.4	singlet	0.000476413028081879	Fibroblasts	12	2	15
64246412	2705	3288.0	2.3722627	singlet	2.29931472972567e-07	Cholangiocytes	52	42	59
64246425	2612	3268.0	1.7441862	singlet	4.27349505116581e-06	Cholangiocytes	52	42	59
64246438	2660	3339.0	4.1030245	singlet	3.72516137758794e-06	Cholangiocytes	52	42	59
64246465	2503	3152.0	1.6180203	singlet	9.23495645110961e-06	Cholangiocytes	52	42	59
64246466	2594	3238.0	1.3588635	singlet	8.24959499823308e-07	Cholangiocytes	52	42	59
64246513	2610	3165.0	4.170616	singlet	2.24507839448052e-05	Cholangiocytes	52	42	59
64246534	2647	3182.0	3.6455061	singlet	1.20342383524985e-06	Cholangiocytes	52	42	59
64246548	2674	3301.0	1.5449864	singlet	1.4837256685496e-06	Cholangiocytes	52	42	59
64246594	2598	3193.0	1.5972439	singlet	1.63681015692418e-05	Cholangiocytes	52	42	59
64246597	2546	3057.0	1.1449133	singlet	3.72665667214278e-08	Cholangiocytes	52	42	59
64246651	2648	3253.0	3.5351985	singlet	1.44101968544419e-05	Cholangiocytes	52	42	59
64246662	2363	3053.0	0.36030135	singlet	0.0187255032360554	Fibroblasts	12	2	15
64246665	2316	3030.0	6.1716175	singlet	9.10176531760953e-05	Cholangiocytes	52	42	59
64246672	2487	3031.0	2.408446	singlet	3.77565186227002e-07	Cholangiocytes	52	42	59
64246677	2325	3011.0	3.4872136	singlet	5.35661638423335e-06	Cholangiocytes	52	42	59
64246680	2460	3021.0	2.3171136	singlet	6.56632224149689e-08	Cholangiocytes	52	42	59
64246697	2237	3332.0	7.893157	singlet	0.0600902326405048	Cholangiocytes	52	42	59
64246717	2576	3067.0	2.9018586	singlet	2.71805873808262e-07	Cholangiocytes	52	42	59
64246720	2236	2903.0	0.34447125	singlet	0.000148994964547455	Fibroblasts	12	2	15
64246722	2266	2896.0	3.9709945	singlet	1.60961212714028e-06	Cholangiocytes	52	42	59
64246739	2279	2898.0	1.4837819	singlet	1.60623603733256e-05	Cholangiocytes	52	42	59
64246751	2552	3088.0	0.77720207	doublet	0.835474967956543	Cholangiocytes	52	42	59
64246761	2405	2885.0	0.72790295	singlet	2.53193718435796e-07	Cholangiocytes	52	42	59
64246765	2367	2917.0	1.7826535	singlet	3.1714080250822e-07	Cholangiocytes	52	42	59
64246771	2548	3071.0	1.3025073	singlet	1.30666492736964e-07	Cholangiocytes	52	42	59
64246784	2342	2906.0	3.30351	singlet	2.3869840788393e-06	Cholangiocytes	52	42	59
64246785	2283	2899.0	0.8278716	singlet	4.54100927527179e-06	Endothelial cells	5	1	6
64246787	2392	2893.0	1.0024196	singlet	2.46655048385946e-07	Cholangiocytes	52	42	59
64246792	2185	3014.0	0.331785	singlet	0.024275803938508	Fibroblasts	12	2	15
64246799	2477	3000.0	2.5	singlet	2.49858771894651e-07	Cholangiocytes	52	42	59
64246807	2402	2995.0	1.7696161	singlet	1.13706676074798e-06	Cholangiocytes	52	42	59
